model,max_private_risk,persona_condition,prompt_version,protocol_signature,run_phase,run_status,nearest_strategy_set,n_players,mean_min_mismatch_rate
gpt-5-nano,0.1,R3-R1,ai-race-fairgame-v3,fda015ffb51d1af0449b9063fcd006f45964c555bf1353d61d77b62a39aa94a9,pilot,completed,AS,3,0.14814814814814814
gpt-5-nano,0.1,R3-R1,ai-race-fairgame-v3,fda015ffb51d1af0449b9063fcd006f45964c555bf1353d61d77b62a39aa94a9,pilot,completed,AS|CS,17,0.0225787284610814
gpt-5-nano,0.1,R3-R2,ai-race-fairgame-v3,9fde92c953cdee837bde27964ccc26de113b8e999069a218d8af7a6f860a1117,pilot,completed,AS,4,0.1111111111111111
gpt-5-nano,0.1,R3-R2,ai-race-fairgame-v3,9fde92c953cdee837bde27964ccc26de113b8e999069a218d8af7a6f860a1117,pilot,completed,AS|CS,15,0.025
gpt-5-nano,0.1,R3-R2,ai-race-fairgame-v3,9fde92c953cdee837bde27964ccc26de113b8e999069a218d8af7a6f860a1117,pilot,completed,AU,1,0.4
gpt-5-nano,0.1,R3-R3,ai-race-fairgame-v3,e2da7d5cb2d2f4b12e658e70f4d6a4acd84476efd1238b281b8543874efb1874,pilot,completed,AS,9,0.1737395320728654
gpt-5-nano,0.1,R3-R3,ai-race-fairgame-v3,e2da7d5cb2d2f4b12e658e70f4d6a4acd84476efd1238b281b8543874efb1874,pilot,completed,AS|CS,11,0.07969303423848878
gpt-5-nano,0.1,R3-R4,ai-race-fairgame-v3,1f452558fc2a8df30a2185079978ba16126d0a60e9d2de2081771d49c4e5cb20,pilot,completed,AS,13,0.25768803845726923
gpt-5-nano,0.1,R3-R4,ai-race-fairgame-v3,1f452558fc2a8df30a2185079978ba16126d0a60e9d2de2081771d49c4e5cb20,pilot,completed,AS|AU,1,0.5
gpt-5-nano,0.1,R3-R4,ai-race-fairgame-v3,1f452558fc2a8df30a2185079978ba16126d0a60e9d2de2081771d49c4e5cb20,pilot,completed,AS|CS,1,0.3333333333333333
gpt-5-nano,0.1,R3-R4,ai-race-fairgame-v3,1f452558fc2a8df30a2185079978ba16126d0a60e9d2de2081771d49c4e5cb20,pilot,completed,AU,3,0.40845959595959597
gpt-5-nano,0.1,R3-R4,ai-race-fairgame-v3,1f452558fc2a8df30a2185079978ba16126d0a60e9d2de2081771d49c4e5cb20,pilot,completed,AU|CS,2,0.4222222222222222
gpt-5-nano,0.1,R3-R5,ai-race-fairgame-v3,2c1f1ee3458defe8208732d7fa8546b4562c4e5e8b8470214bc2ab2dee511805,pilot,completed,AS,11,0.17362132816678272
gpt-5-nano,0.1,R3-R5,ai-race-fairgame-v3,2c1f1ee3458defe8208732d7fa8546b4562c4e5e8b8470214bc2ab2dee511805,pilot,completed,AS|CS,2,0.325
gpt-5-nano,0.1,R3-R5,ai-race-fairgame-v3,2c1f1ee3458defe8208732d7fa8546b4562c4e5e8b8470214bc2ab2dee511805,pilot,completed,AU,4,0.40863858363858363
gpt-5-nano,0.1,R3-R5,ai-race-fairgame-v3,2c1f1ee3458defe8208732d7fa8546b4562c4e5e8b8470214bc2ab2dee511805,pilot,completed,CS,3,0.26914983164983164
gpt-5-nano,0.1,R3-R6,ai-race-fairgame-v3,df418ecc2dbf79dd436b67920660528c3818d0947974333b259ee0a6e1a756e8,pilot,completed,AS,12,0.19243117993117995
gpt-5-nano,0.1,R3-R6,ai-race-fairgame-v3,df418ecc2dbf79dd436b67920660528c3818d0947974333b259ee0a6e1a756e8,pilot,completed,AS|AU,1,0.5
gpt-5-nano,0.1,R3-R6,ai-race-fairgame-v3,df418ecc2dbf79dd436b67920660528c3818d0947974333b259ee0a6e1a756e8,pilot,completed,AU,5,0.385521978021978
gpt-5-nano,0.1,R3-R6,ai-race-fairgame-v3,df418ecc2dbf79dd436b67920660528c3818d0947974333b259ee0a6e1a756e8,pilot,completed,AU|CS,2,0.4494949494949495
gpt-5-nano,0.1,R4-R1,ai-race-fairgame-v3,45d2812f998ed3e70a52f5240164e57df6a7353eef97f6c56129dba6ba0cb023,pilot,completed,AS,11,0.08322788322788323
gpt-5-nano,0.1,R4-R1,ai-race-fairgame-v3,45d2812f998ed3e70a52f5240164e57df6a7353eef97f6c56129dba6ba0cb023,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.1,R4-R1,ai-race-fairgame-v3,45d2812f998ed3e70a52f5240164e57df6a7353eef97f6c56129dba6ba0cb023,pilot,completed,AS|CAS,1,0.42857142857142855
gpt-5-nano,0.1,R4-R1,ai-race-fairgame-v3,45d2812f998ed3e70a52f5240164e57df6a7353eef97f6c56129dba6ba0cb023,pilot,completed,AS|CS,3,0.38047138047138046
gpt-5-nano,0.1,R4-R1,ai-race-fairgame-v3,45d2812f998ed3e70a52f5240164e57df6a7353eef97f6c56129dba6ba0cb023,pilot,completed,AU,4,0.40937500000000004
gpt-5-nano,0.1,R4-R2,ai-race-fairgame-v3,7aff9ccd65f9c3496503348d3f20c7527112dbbae71256aa977e6767cb931104,pilot,completed,AS,10,0.00909090909090909
gpt-5-nano,0.1,R4-R2,ai-race-fairgame-v3,7aff9ccd65f9c3496503348d3f20c7527112dbbae71256aa977e6767cb931104,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.1,R4-R2,ai-race-fairgame-v3,7aff9ccd65f9c3496503348d3f20c7527112dbbae71256aa977e6767cb931104,pilot,completed,AS|CS,6,0.3814276001776002
gpt-5-nano,0.1,R4-R2,ai-race-fairgame-v3,7aff9ccd65f9c3496503348d3f20c7527112dbbae71256aa977e6767cb931104,pilot,completed,AU,3,0.3111111111111111
gpt-5-nano,0.1,R4-R3,ai-race-fairgame-v3,c47403274b76f4a8fc6ac6d2e0c55e447f4d1a9f53acf3b670cd4478e5d08db8,pilot,completed,AS,12,0.28279602342102345
gpt-5-nano,0.1,R4-R3,ai-race-fairgame-v3,c47403274b76f4a8fc6ac6d2e0c55e447f4d1a9f53acf3b670cd4478e5d08db8,pilot,completed,AS|AU,2,0.5
gpt-5-nano,0.1,R4-R3,ai-race-fairgame-v3,c47403274b76f4a8fc6ac6d2e0c55e447f4d1a9f53acf3b670cd4478e5d08db8,pilot,completed,AS|CS,2,0.30952380952380953
gpt-5-nano,0.1,R4-R3,ai-race-fairgame-v3,c47403274b76f4a8fc6ac6d2e0c55e447f4d1a9f53acf3b670cd4478e5d08db8,pilot,completed,AU,2,0.4409722222222222
gpt-5-nano,0.1,R4-R3,ai-race-fairgame-v3,c47403274b76f4a8fc6ac6d2e0c55e447f4d1a9f53acf3b670cd4478e5d08db8,pilot,completed,CS,2,0.1
gpt-5-nano,0.1,R4-R4,ai-race-fairgame-v3,a54b35910167bc854552c41d6f4f23b8e8f72632342a28e29ea9adfe8486e770,pilot,completed,AS,7,0.31258721437292863
gpt-5-nano,0.1,R4-R4,ai-race-fairgame-v3,a54b35910167bc854552c41d6f4f23b8e8f72632342a28e29ea9adfe8486e770,pilot,completed,AS|CS,2,0.3666666666666667
gpt-5-nano,0.1,R4-R4,ai-race-fairgame-v3,a54b35910167bc854552c41d6f4f23b8e8f72632342a28e29ea9adfe8486e770,pilot,completed,AU,8,0.3959620240870241
gpt-5-nano,0.1,R4-R4,ai-race-fairgame-v3,a54b35910167bc854552c41d6f4f23b8e8f72632342a28e29ea9adfe8486e770,pilot,completed,CS,3,0.24090909090909088
gpt-5-nano,0.1,R4-R5,ai-race-fairgame-v3,efef8f8ae07ba7e3405b77f5a0330ccee2d94d0c3ea65d09448589cdeca74209,pilot,completed,AS,15,0.38012358012358016
gpt-5-nano,0.1,R4-R5,ai-race-fairgame-v3,efef8f8ae07ba7e3405b77f5a0330ccee2d94d0c3ea65d09448589cdeca74209,pilot,completed,AU,4,0.35694444444444445
gpt-5-nano,0.1,R4-R5,ai-race-fairgame-v3,efef8f8ae07ba7e3405b77f5a0330ccee2d94d0c3ea65d09448589cdeca74209,pilot,completed,CS,1,0.36363636363636365
gpt-5-nano,0.1,R4-R6,ai-race-fairgame-v3,b167fb12c8279465fef757b0a9db8d3852b64e5727bd0f3fae6a7e34a9f46a98,pilot,completed,AS,7,0.2878774003774004
gpt-5-nano,0.1,R4-R6,ai-race-fairgame-v3,b167fb12c8279465fef757b0a9db8d3852b64e5727bd0f3fae6a7e34a9f46a98,pilot,completed,AS|AU|CS,2,0.5
gpt-5-nano,0.1,R4-R6,ai-race-fairgame-v3,b167fb12c8279465fef757b0a9db8d3852b64e5727bd0f3fae6a7e34a9f46a98,pilot,completed,AS|CS,2,0.33035714285714285
gpt-5-nano,0.1,R4-R6,ai-race-fairgame-v3,b167fb12c8279465fef757b0a9db8d3852b64e5727bd0f3fae6a7e34a9f46a98,pilot,completed,AU,8,0.3614427239427239
gpt-5-nano,0.1,R4-R6,ai-race-fairgame-v3,b167fb12c8279465fef757b0a9db8d3852b64e5727bd0f3fae6a7e34a9f46a98,pilot,completed,CS,1,0.3333333333333333
gpt-5-nano,0.1,R5-R1,ai-race-fairgame-v3,b99baee60f760282cb707521b1f89c73ad491ac6aa0e306e10f2be8a58bd6758,pilot,completed,AS,10,0.023033216783216785
gpt-5-nano,0.1,R5-R1,ai-race-fairgame-v3,b99baee60f760282cb707521b1f89c73ad491ac6aa0e306e10f2be8a58bd6758,pilot,completed,AU,9,0.3068496318496318
gpt-5-nano,0.1,R5-R1,ai-race-fairgame-v3,b99baee60f760282cb707521b1f89c73ad491ac6aa0e306e10f2be8a58bd6758,pilot,completed,CS,1,0.375
gpt-5-nano,0.1,R5-R2,ai-race-fairgame-v3,0d80546c56940430d7560002564994e2cae01404063a016e29a9cf5f0a4c9c9a,pilot,completed,AS,10,0.027894327894327896
gpt-5-nano,0.1,R5-R2,ai-race-fairgame-v3,0d80546c56940430d7560002564994e2cae01404063a016e29a9cf5f0a4c9c9a,pilot,completed,AS|CS,2,0.35625
gpt-5-nano,0.1,R5-R2,ai-race-fairgame-v3,0d80546c56940430d7560002564994e2cae01404063a016e29a9cf5f0a4c9c9a,pilot,completed,AU,7,0.3447485054627912
gpt-5-nano,0.1,R5-R2,ai-race-fairgame-v3,0d80546c56940430d7560002564994e2cae01404063a016e29a9cf5f0a4c9c9a,pilot,completed,AU|CS,1,0.46153846153846156
gpt-5-nano,0.1,R5-R3,ai-race-fairgame-v3,cce325491e1dcd77ebab217748adebb7af1695c5f23c686fa247a4d83f665c2a,pilot,completed,AS,10,0.2364409201909202
gpt-5-nano,0.1,R5-R3,ai-race-fairgame-v3,cce325491e1dcd77ebab217748adebb7af1695c5f23c686fa247a4d83f665c2a,pilot,completed,AS|CS,2,0.4097222222222222
gpt-5-nano,0.1,R5-R3,ai-race-fairgame-v3,cce325491e1dcd77ebab217748adebb7af1695c5f23c686fa247a4d83f665c2a,pilot,completed,AU,4,0.2909090909090909
gpt-5-nano,0.1,R5-R3,ai-race-fairgame-v3,cce325491e1dcd77ebab217748adebb7af1695c5f23c686fa247a4d83f665c2a,pilot,completed,AU|CS,1,0.46153846153846156
gpt-5-nano,0.1,R5-R3,ai-race-fairgame-v3,cce325491e1dcd77ebab217748adebb7af1695c5f23c686fa247a4d83f665c2a,pilot,completed,CS,3,0.24669312169312171
gpt-5-nano,0.1,R5-R4,ai-race-fairgame-v3,a41610d9bac858812acf2d5a5a9c171d9311f5712630db8be87ab1c36de31598,pilot,completed,AS,9,0.3628949753949754
gpt-5-nano,0.1,R5-R4,ai-race-fairgame-v3,a41610d9bac858812acf2d5a5a9c171d9311f5712630db8be87ab1c36de31598,pilot,completed,AU,6,0.3801638176638176
gpt-5-nano,0.1,R5-R4,ai-race-fairgame-v3,a41610d9bac858812acf2d5a5a9c171d9311f5712630db8be87ab1c36de31598,pilot,completed,AU|CS,1,0.4
gpt-5-nano,0.1,R5-R4,ai-race-fairgame-v3,a41610d9bac858812acf2d5a5a9c171d9311f5712630db8be87ab1c36de31598,pilot,completed,CAS,2,0.26785714285714285
gpt-5-nano,0.1,R5-R4,ai-race-fairgame-v3,a41610d9bac858812acf2d5a5a9c171d9311f5712630db8be87ab1c36de31598,pilot,completed,CS,2,0.25396825396825395
gpt-5-nano,0.1,R5-R5,ai-race-fairgame-v3,bb17ef420a1a0e74cb33576a424bbeac1d99eb6051ecdc7d0ec9f84632160f81,pilot,completed,AS,11,0.4047220456311365
gpt-5-nano,0.1,R5-R5,ai-race-fairgame-v3,bb17ef420a1a0e74cb33576a424bbeac1d99eb6051ecdc7d0ec9f84632160f81,pilot,completed,AS|AU,1,0.5
gpt-5-nano,0.1,R5-R5,ai-race-fairgame-v3,bb17ef420a1a0e74cb33576a424bbeac1d99eb6051ecdc7d0ec9f84632160f81,pilot,completed,AS|CS,1,0.4
gpt-5-nano,0.1,R5-R5,ai-race-fairgame-v3,bb17ef420a1a0e74cb33576a424bbeac1d99eb6051ecdc7d0ec9f84632160f81,pilot,completed,AU,5,0.3095299145299145
gpt-5-nano,0.1,R5-R5,ai-race-fairgame-v3,bb17ef420a1a0e74cb33576a424bbeac1d99eb6051ecdc7d0ec9f84632160f81,pilot,completed,AU|CS,1,0.42857142857142855
gpt-5-nano,0.1,R5-R5,ai-race-fairgame-v3,bb17ef420a1a0e74cb33576a424bbeac1d99eb6051ecdc7d0ec9f84632160f81,pilot,completed,CS,1,0.0
gpt-5-nano,0.1,R5-R6,ai-race-fairgame-v3,04a004742906d54915a087af013b7170db2b2af27f99b0ef47811d36e927e4e1,pilot,completed,AS,8,0.35938072344322347
gpt-5-nano,0.1,R5-R6,ai-race-fairgame-v3,04a004742906d54915a087af013b7170db2b2af27f99b0ef47811d36e927e4e1,pilot,completed,AS|AU,2,0.5
gpt-5-nano,0.1,R5-R6,ai-race-fairgame-v3,04a004742906d54915a087af013b7170db2b2af27f99b0ef47811d36e927e4e1,pilot,completed,AS|AU|CS,2,0.5
gpt-5-nano,0.1,R5-R6,ai-race-fairgame-v3,04a004742906d54915a087af013b7170db2b2af27f99b0ef47811d36e927e4e1,pilot,completed,AS|CAS,1,0.4444444444444444
gpt-5-nano,0.1,R5-R6,ai-race-fairgame-v3,04a004742906d54915a087af013b7170db2b2af27f99b0ef47811d36e927e4e1,pilot,completed,AS|CS,2,0.42727272727272725
gpt-5-nano,0.1,R5-R6,ai-race-fairgame-v3,04a004742906d54915a087af013b7170db2b2af27f99b0ef47811d36e927e4e1,pilot,completed,AU,4,0.4091630591630592
gpt-5-nano,0.1,R5-R6,ai-race-fairgame-v3,04a004742906d54915a087af013b7170db2b2af27f99b0ef47811d36e927e4e1,pilot,completed,AU|CAS,1,0.4
gpt-5-nano,0.1,R6-R1,ai-race-fairgame-v3,8597bb22cbb05564756da95d54d1dd93bb9dc828cc3c852819be05b9e80635a0,pilot,completed,AS,10,0.03986111111111111
gpt-5-nano,0.1,R6-R1,ai-race-fairgame-v3,8597bb22cbb05564756da95d54d1dd93bb9dc828cc3c852819be05b9e80635a0,pilot,completed,AS|CS,2,0.4365079365079365
gpt-5-nano,0.1,R6-R1,ai-race-fairgame-v3,8597bb22cbb05564756da95d54d1dd93bb9dc828cc3c852819be05b9e80635a0,pilot,completed,AU,8,0.3347841394716395
gpt-5-nano,0.1,R6-R2,ai-race-fairgame-v3,80f213eff22614547e8150cd5294c5027d5199fcb2ef19a62efd64ae7c31181d,pilot,completed,AS,11,0.057449494949494945
gpt-5-nano,0.1,R6-R2,ai-race-fairgame-v3,80f213eff22614547e8150cd5294c5027d5199fcb2ef19a62efd64ae7c31181d,pilot,completed,AS|CS,3,0.3444444444444444
gpt-5-nano,0.1,R6-R2,ai-race-fairgame-v3,80f213eff22614547e8150cd5294c5027d5199fcb2ef19a62efd64ae7c31181d,pilot,completed,AU,6,0.345492007992008
gpt-5-nano,0.1,R6-R3,ai-race-fairgame-v3,6d66912046905880a57568942812871f5fa2dc4a7ab30c7182a453f0cf6cf1c7,pilot,completed,AS,11,0.25295966659603025
gpt-5-nano,0.1,R6-R3,ai-race-fairgame-v3,6d66912046905880a57568942812871f5fa2dc4a7ab30c7182a453f0cf6cf1c7,pilot,completed,AS|CS,1,0.2857142857142857
gpt-5-nano,0.1,R6-R3,ai-race-fairgame-v3,6d66912046905880a57568942812871f5fa2dc4a7ab30c7182a453f0cf6cf1c7,pilot,completed,AU,5,0.4205122655122655
gpt-5-nano,0.1,R6-R3,ai-race-fairgame-v3,6d66912046905880a57568942812871f5fa2dc4a7ab30c7182a453f0cf6cf1c7,pilot,completed,AU|CS,1,0.4444444444444444
gpt-5-nano,0.1,R6-R3,ai-race-fairgame-v3,6d66912046905880a57568942812871f5fa2dc4a7ab30c7182a453f0cf6cf1c7,pilot,completed,CS,2,0.34375
gpt-5-nano,0.1,R6-R4,ai-race-fairgame-v3,f4329a2a0a0e8883a9f28cdd4d9224f45fca0f685200ae31ac82e0fdd6573297,pilot,completed,AS,11,0.335599753781572
gpt-5-nano,0.1,R6-R4,ai-race-fairgame-v3,f4329a2a0a0e8883a9f28cdd4d9224f45fca0f685200ae31ac82e0fdd6573297,pilot,completed,AS|AU,1,0.5
gpt-5-nano,0.1,R6-R4,ai-race-fairgame-v3,f4329a2a0a0e8883a9f28cdd4d9224f45fca0f685200ae31ac82e0fdd6573297,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.1,R6-R4,ai-race-fairgame-v3,f4329a2a0a0e8883a9f28cdd4d9224f45fca0f685200ae31ac82e0fdd6573297,pilot,completed,AS|CS,1,0.4
gpt-5-nano,0.1,R6-R4,ai-race-fairgame-v3,f4329a2a0a0e8883a9f28cdd4d9224f45fca0f685200ae31ac82e0fdd6573297,pilot,completed,AU,6,0.39000420875420877
gpt-5-nano,0.1,R6-R5,ai-race-fairgame-v3,312c8a8dc458157a483ba0819f001cc5dde3a7bb5fd8ee47df6e03366965794c,pilot,completed,AS,7,0.32037129537129533
gpt-5-nano,0.1,R6-R5,ai-race-fairgame-v3,312c8a8dc458157a483ba0819f001cc5dde3a7bb5fd8ee47df6e03366965794c,pilot,completed,AS|CS,2,0.30952380952380953
gpt-5-nano,0.1,R6-R5,ai-race-fairgame-v3,312c8a8dc458157a483ba0819f001cc5dde3a7bb5fd8ee47df6e03366965794c,pilot,completed,AU,7,0.4096371882086168
gpt-5-nano,0.1,R6-R5,ai-race-fairgame-v3,312c8a8dc458157a483ba0819f001cc5dde3a7bb5fd8ee47df6e03366965794c,pilot,completed,AU|CAS,1,0.4
gpt-5-nano,0.1,R6-R5,ai-race-fairgame-v3,312c8a8dc458157a483ba0819f001cc5dde3a7bb5fd8ee47df6e03366965794c,pilot,completed,AU|CS,2,0.42727272727272725
gpt-5-nano,0.1,R6-R5,ai-race-fairgame-v3,312c8a8dc458157a483ba0819f001cc5dde3a7bb5fd8ee47df6e03366965794c,pilot,completed,CS,1,0.375
gpt-5-nano,0.1,R6-R6,ai-race-fairgame-v3,2059f67bef22090b64832f979157a9f620c0520c32f8cd2bf799df08b17b2ac0,pilot,completed,AS,12,0.35547808672808673
gpt-5-nano,0.1,R6-R6,ai-race-fairgame-v3,2059f67bef22090b64832f979157a9f620c0520c32f8cd2bf799df08b17b2ac0,pilot,completed,AS|CS,1,0.4
gpt-5-nano,0.1,R6-R6,ai-race-fairgame-v3,2059f67bef22090b64832f979157a9f620c0520c32f8cd2bf799df08b17b2ac0,pilot,completed,AU,6,0.35642158767158766
gpt-5-nano,0.1,R6-R6,ai-race-fairgame-v3,2059f67bef22090b64832f979157a9f620c0520c32f8cd2bf799df08b17b2ac0,pilot,completed,AU|CS,1,0.4
