model,persona_condition,prompt_version,protocol_signature,run_phase,run_status,factor,level_left,level_right,n_comparisons_in_stratum,n_left,n_right,mean_left,mean_right,t,df,p_value,cohens_d,p_value_bonferroni
gpt-5-nano,R1-R1,ai-race-fairgame-v3,5c70cafff77445fb4781e6e59a081f2526e5a4a9231ecbfbf5f9344a777c51a3,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.02,0.01111111111111111,0.38851434494290565,29.708321736710257,0.7004058723977673,0.12285902336679022,1.0
gpt-5-nano,R1-R1,ai-race-fairgame-v3,5c70cafff77445fb4781e6e59a081f2526e5a4a9231ecbfbf5f9344a777c51a3,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.01111111111111111,-1.0000000000000002,19.0,0.3298768009211249,-0.31622776601683794,0.9896304027633748
gpt-5-nano,R1-R2,ai-race-fairgame-v3,69cde1f84fc5a9e3bd184f4e3dcbfd09f5cb1d964de1bdc0b52a5d06adab7c0e,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.0,0.0,,,,,
gpt-5-nano,R1-R2,ai-race-fairgame-v3,69cde1f84fc5a9e3bd184f4e3dcbfd09f5cb1d964de1bdc0b52a5d06adab7c0e,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.013392857142857142,-1.4493919762221328,19.0,0.163533822436189,-0.458337986723455,0.490601467308567
gpt-5-nano,R1-R2,ai-race-fairgame-v3,69cde1f84fc5a9e3bd184f4e3dcbfd09f5cb1d964de1bdc0b52a5d06adab7c0e,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.013392857142857142,-1.4493919762221328,19.0,0.163533822436189,-0.458337986723455,0.490601467308567
gpt-5-nano,R1-R3,ai-race-fairgame-v3,21f0337942c140c9e309026338ba44e93462a5978f65b6f82d16e2be7e0d2049,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.02305555555555556,0.06760912698412698,-1.5357117888314975,29.521121232810984,0.1352586044699968,-0.48563470822790644,0.40577581340999036
gpt-5-nano,R1-R3,ai-race-fairgame-v3,21f0337942c140c9e309026338ba44e93462a5978f65b6f82d16e2be7e0d2049,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.02305555555555556,0.0685290404040404,-1.3420972235558764,26.475635182497683,0.19096134452815317,-0.42440840678247543,0.5728840335844595
gpt-5-nano,R1-R3,ai-race-fairgame-v3,21f0337942c140c9e309026338ba44e93462a5978f65b6f82d16e2be7e0d2049,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.06760912698412698,0.0685290404040404,-0.0230043627950693,36.65478476010106,0.9817715714678985,-0.007274618255325626,1.0
gpt-5-nano,R1-R4,ai-race-fairgame-v3,3e162960587db71a64904c044bec6e96d601eeed01c79e9473146914579fb3d8,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.2664490370740371,0.29147498334998334,-0.285747050376366,36.522487390475334,0.7766863217030778,-0.09036115138641906,1.0
gpt-5-nano,R1-R4,ai-race-fairgame-v3,3e162960587db71a64904c044bec6e96d601eeed01c79e9473146914579fb3d8,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.2664490370740371,0.3149416555666556,-0.5489130994290251,36.32315577939618,0.5864237846354584,-0.17358156316981907,1.0
gpt-5-nano,R1-R4,ai-race-fairgame-v3,3e162960587db71a64904c044bec6e96d601eeed01c79e9473146914579fb3d8,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.29147498334998334,0.3149416555666556,-0.2427221377779345,37.99218147772956,0.8095262958518142,-0.07675547939234736,1.0
gpt-5-nano,R1-R5,ai-race-fairgame-v3,2e927554a6042b6c7854cfa7792714787a8281026e53f56c2a67703138ea5628,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.302132104007104,0.24760038572538573,0.6378108314049791,37.42522172896049,0.5274801874414307,0.20169349435653855,1.0
gpt-5-nano,R1-R5,ai-race-fairgame-v3,2e927554a6042b6c7854cfa7792714787a8281026e53f56c2a67703138ea5628,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.302132104007104,0.34999021811521813,-0.46217130912424376,36.03064265739261,0.6467372514963625,-0.14615140060143703,1.0
gpt-5-nano,R1-R5,ai-race-fairgame-v3,2e927554a6042b6c7854cfa7792714787a8281026e53f56c2a67703138ea5628,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.24760038572538573,0.34999021811521813,-1.0334069958455685,33.90261982102826,0.3087292407211584,-0.32679198568241585,0.9261877221634753
gpt-5-nano,R1-R6,ai-race-fairgame-v3,0dcbab0d9389372cff995f2558e8d43a23777b99156994613c8a64cb992bad75,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.30579483016983017,0.3040549034299035,0.018102916203663857,37.845761432519936,0.9856518554200768,0.005724644749474639,1.0
gpt-5-nano,R1-R6,ai-race-fairgame-v3,0dcbab0d9389372cff995f2558e8d43a23777b99156994613c8a64cb992bad75,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.30579483016983017,0.28789620102120106,0.19132420450197402,37.994649695393974,0.8492903721877192,0.060502025774607886,1.0
gpt-5-nano,R1-R6,ai-race-fairgame-v3,0dcbab0d9389372cff995f2558e8d43a23777b99156994613c8a64cb992bad75,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3040549034299035,0.28789620102120106,0.16718465157774706,37.89747784599184,0.8681136744960385,0.05286842888073438,1.0
gpt-5-nano,R2-R1,ai-race-fairgame-v3,37e38f89e94308915f5781fe2fc6cc1be5e588c60f9ee409a63c7b8efd2168c1,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.0,0.0,,,,,
gpt-5-nano,R2-R1,ai-race-fairgame-v3,37e38f89e94308915f5781fe2fc6cc1be5e588c60f9ee409a63c7b8efd2168c1,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.003125,-1.0000000000000002,19.0,0.3298768009211249,-0.316227766016838,0.9896304027633748
gpt-5-nano,R2-R1,ai-race-fairgame-v3,37e38f89e94308915f5781fe2fc6cc1be5e588c60f9ee409a63c7b8efd2168c1,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.003125,-1.0000000000000002,19.0,0.3298768009211249,-0.316227766016838,0.9896304027633748
gpt-5-nano,R2-R2,ai-race-fairgame-v3,4732d3afbeca47c6d4a6166ec93942c1172f1f31783dc1ec27b96d4ecaa347e4,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.007142857142857143,0.0,0.9999999999999997,19.0,0.3298768009211251,0.31622776601683783,0.9896304027633753
gpt-5-nano,R2-R2,ai-race-fairgame-v3,4732d3afbeca47c6d4a6166ec93942c1172f1f31783dc1ec27b96d4ecaa347e4,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.007142857142857143,0.007142857142857143,0.0,38.00000000000001,1.0,0.0,1.0
gpt-5-nano,R2-R2,ai-race-fairgame-v3,4732d3afbeca47c6d4a6166ec93942c1172f1f31783dc1ec27b96d4ecaa347e4,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.007142857142857143,-0.9999999999999998,19.0,0.3298768009211251,-0.3162277660168379,0.9896304027633753
gpt-5-nano,R2-R3,ai-race-fairgame-v3,a017136c35db37babfdfdb62efe487b9f439750d51db3a6023d5817e318d7c9b,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.03685897435897435,0.03972763347763348,-0.10578528272404723,37.95361518946033,0.9163098547756888,-0.033452243633285056,1.0
gpt-5-nano,R2-R3,ai-race-fairgame-v3,a017136c35db37babfdfdb62efe487b9f439750d51db3a6023d5817e318d7c9b,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.03685897435897435,0.1007020757020757,-1.5448300854321624,28.323905605906493,0.13348833369545357,-0.48851816679181365,0.40046500108636074
gpt-5-nano,R2-R3,ai-race-fairgame-v3,a017136c35db37babfdfdb62efe487b9f439750d51db3a6023d5817e318d7c9b,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.03972763347763348,0.1007020757020757,-1.4644359249740235,28.90374919248613,0.15386772201103358,-0.46309530102933716,0.4616031660331007
gpt-5-nano,R2-R4,ai-race-fairgame-v3,0be23dcff6b4ffaec6a1add9bd343925aa9bfcc2644efafff8e948b4b3c5d964,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.23778346653346655,0.3156943750693751,-0.8568736339537151,36.27418937617266,0.39714042180649034,-0.27096723502391307,1.0
gpt-5-nano,R2-R4,ai-race-fairgame-v3,0be23dcff6b4ffaec6a1add9bd343925aa9bfcc2644efafff8e948b4b3c5d964,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.23778346653346655,0.3023722111222111,-0.7550345733703203,37.48968519021221,0.45494566359157573,-0.2387628964023727,1.0
gpt-5-nano,R2-R4,ai-race-fairgame-v3,0be23dcff6b4ffaec6a1add9bd343925aa9bfcc2644efafff8e948b4b3c5d964,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3156943750693751,0.3023722111222111,0.13949289819535104,37.59262212299125,0.889805331669296,0.044111527571530064,1.0
gpt-5-nano,R2-R5,ai-race-fairgame-v3,f827223934a6da44d55f5d839b086331f3537344f84e5076dc1df328c9222b20,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.3008337495837496,0.28418789543789547,0.17462164738282207,37.91945279486459,0.8623059649985793,0.055220213450049835,1.0
gpt-5-nano,R2-R5,ai-race-fairgame-v3,f827223934a6da44d55f5d839b086331f3537344f84e5076dc1df328c9222b20,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.3008337495837496,0.27024433899433903,0.32468835814015407,37.809583853952034,0.7472066271832465,0.1026754741463359,1.0
gpt-5-nano,R2-R5,ai-race-fairgame-v3,f827223934a6da44d55f5d839b086331f3537344f84e5076dc1df328c9222b20,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.28418789543789547,0.27024433899433903,0.15162290453083765,37.97634245844235,0.8802869867096087,0.04794737237677108,1.0
gpt-5-nano,R2-R6,ai-race-fairgame-v3,081dfbb34e195fb1dd91e23f6b92dfe893cdfa7cac786795209a6a5ae31e412b,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.30681055056055057,0.2874892468642469,0.20240867852698113,37.999470277838995,0.8406770709942943,0.06400724423300756,1.0
gpt-5-nano,R2-R6,ai-race-fairgame-v3,081dfbb34e195fb1dd91e23f6b92dfe893cdfa7cac786795209a6a5ae31e412b,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.30681055056055057,0.302969252969253,0.03988865664510126,37.98307016852972,0.968390826362012,0.012613900780293067,1.0
gpt-5-nano,R2-R6,ai-race-fairgame-v3,081dfbb34e195fb1dd91e23f6b92dfe893cdfa7cac786795209a6a5ae31e412b,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.2874892468642469,0.302969252969253,-0.16045284771937565,37.988525285492344,0.8733745615270695,-0.050739645585338056,1.0
gpt-5-nano,R3-R1,ai-race-fairgame-v3,fda015ffb51d1af0449b9063fcd006f45964c555bf1353d61d77b62a39aa94a9,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.04141414141414142,0.07298076923076924,-0.9418812355994786,36.85998673871168,0.3523859366163229,-0.2978489989868021,1.0
gpt-5-nano,R3-R1,ai-race-fairgame-v3,fda015ffb51d1af0449b9063fcd006f45964c555bf1353d61d77b62a39aa94a9,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.04141414141414142,0.0668452380952381,-0.7014912156191064,34.94510601797347,0.4876422536899585,-0.221830999995666,1.0
gpt-5-nano,R3-R1,ai-race-fairgame-v3,fda015ffb51d1af0449b9063fcd006f45964c555bf1353d61d77b62a39aa94a9,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.07298076923076924,0.0668452380952381,0.15779889711238965,37.402651725411026,0.8754641148424616,0.04990039271377184,1.0
gpt-5-nano,R3-R2,ai-race-fairgame-v3,9fde92c953cdee837bde27964ccc26de113b8e999069a218d8af7a6f860a1117,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.07097222222222221,0.09073870573870574,-0.3849947381537237,37.923489244442024,0.7023921490276235,-0.12174602597458953,1.0
gpt-5-nano,R3-R2,ai-race-fairgame-v3,9fde92c953cdee837bde27964ccc26de113b8e999069a218d8af7a6f860a1117,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.07097222222222221,0.0658707264957265,0.11010425278415273,35.181340466322425,0.9129523863712636,0.034818021886885826,1.0
gpt-5-nano,R3-R2,ai-race-fairgame-v3,9fde92c953cdee837bde27964ccc26de113b8e999069a218d8af7a6f860a1117,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.09073870573870574,0.0658707264957265,0.5521617628806301,35.91078160095837,0.5842579397908274,0.17460888075566064,1.0
gpt-5-nano,R3-R3,ai-race-fairgame-v3,e2da7d5cb2d2f4b12e658e70f4d6a4acd84476efd1238b281b8543874efb1874,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.12201395826395826,0.13347659285159286,-0.3208399920804678,34.812132017345924,0.7502498423799322,-0.10145851394446631,1.0
gpt-5-nano,R3-R3,ai-race-fairgame-v3,e2da7d5cb2d2f4b12e658e70f4d6a4acd84476efd1238b281b8543874efb1874,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.12201395826395826,0.14515012765012766,-0.8263218594981377,37.31500956828575,0.41387404051021737,-0.2613059156399755,1.0
gpt-5-nano,R3-R3,ai-race-fairgame-v3,e2da7d5cb2d2f4b12e658e70f4d6a4acd84476efd1238b281b8543874efb1874,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.13347659285159286,0.14515012765012766,-0.3412497097420839,32.28245626459909,0.7351268229969066,-0.10791263336563357,1.0
gpt-5-nano,R3-R4,ai-race-fairgame-v3,1f452558fc2a8df30a2185079978ba16126d0a60e9d2de2081771d49c4e5cb20,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.3556727300477301,0.3546577727827728,0.01593660212268251,36.326226024953726,0.9873721786189719,0.005039596087155088,1.0
gpt-5-nano,R3-R4,ai-race-fairgame-v3,1f452558fc2a8df30a2185079978ba16126d0a60e9d2de2081771d49c4e5cb20,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.3556727300477301,0.35184946997447,0.06455147690553617,37.68141408116973,0.9488723643385628,0.020412969334925205,1.0
gpt-5-nano,R3-R4,ai-race-fairgame-v3,1f452558fc2a8df30a2185079978ba16126d0a60e9d2de2081771d49c4e5cb20,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3546577727827728,0.35184946997447,0.04244002742506437,37.413774698462205,0.9663736092555782,0.013420715062321443,1.0
gpt-5-nano,R3-R5,ai-race-fairgame-v3,2c1f1ee3458defe8208732d7fa8546b4562c4e5e8b8470214bc2ab2dee511805,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.3061124986124986,0.3158431845931846,-0.15479576964829905,37.819244088944046,0.8778055130404844,-0.04895072042473866,1.0
gpt-5-nano,R3-R5,ai-race-fairgame-v3,2c1f1ee3458defe8208732d7fa8546b4562c4e5e8b8470214bc2ab2dee511805,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.3061124986124986,0.3481536519036519,-0.6222640183638952,36.619700845012325,0.5376238613226566,-0.19677716039987522,1.0
gpt-5-nano,R3-R5,ai-race-fairgame-v3,2c1f1ee3458defe8208732d7fa8546b4562c4e5e8b8470214bc2ab2dee511805,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3158431845931846,0.3481536519036519,-0.46453801405280254,37.39950296505055,0.6449554261982088,-0.14689981841381622,1.0
gpt-5-nano,R3-R6,ai-race-fairgame-v3,df418ecc2dbf79dd436b67920660528c3818d0947974333b259ee0a6e1a756e8,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.34912871850371846,0.3528463203463204,-0.06067287281950232,34.964277933056074,0.9519652235642522,-0.01918644702953495,1.0
gpt-5-nano,R3-R6,ai-race-fairgame-v3,df418ecc2dbf79dd436b67920660528c3818d0947974333b259ee0a6e1a756e8,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.34912871850371846,0.3801510295260296,-0.47478233310797535,37.28480514944035,0.6377114422842867,-0.15013935654299726,1.0
gpt-5-nano,R3-R6,ai-race-fairgame-v3,df418ecc2dbf79dd436b67920660528c3818d0947974333b259ee0a6e1a756e8,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3528463203463204,0.3801510295260296,-0.4854932398034336,37.018817761048744,0.6301876345840342,-0.15352644263931678,1.0
gpt-5-nano,R4-R1,ai-race-fairgame-v3,45d2812f998ed3e70a52f5240164e57df6a7353eef97f6c56129dba6ba0cb023,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.2673996142746143,0.2630233655233655,0.05513800766797736,37.561027786541246,0.9563207656975203,0.017436168987463762,1.0
gpt-5-nano,R4-R1,ai-race-fairgame-v3,45d2812f998ed3e70a52f5240164e57df6a7353eef97f6c56129dba6ba0cb023,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.2673996142746143,0.27394216894216894,-0.07881777435491592,36.74769236803771,0.9376052067909508,-0.02492436870667428,1.0
gpt-5-nano,R4-R1,ai-race-fairgame-v3,45d2812f998ed3e70a52f5240164e57df6a7353eef97f6c56129dba6ba0cb023,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.2630233655233655,0.27394216894216894,-0.12548327932235281,37.76988108209798,0.9008065167648598,-0.039681297092574494,1.0
gpt-5-nano,R4-R2,ai-race-fairgame-v3,7aff9ccd65f9c3496503348d3f20c7527112dbbae71256aa977e6767cb931104,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.24730706793206797,0.2599530330780331,-0.15867563902257587,37.34120141670536,0.8747795073838606,-0.050177642849403355,1.0
gpt-5-nano,R4-R2,ai-race-fairgame-v3,7aff9ccd65f9c3496503348d3f20c7527112dbbae71256aa977e6767cb931104,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.24730706793206797,0.2655350899100899,-0.21133272474802417,37.95907710796156,0.833758183173893,-0.06682927543331899,1.0
gpt-5-nano,R4-R2,ai-race-fairgame-v3,7aff9ccd65f9c3496503348d3f20c7527112dbbae71256aa977e6767cb931104,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.2599530330780331,0.2655350899100899,-0.06873185208237875,36.993576157649656,0.9455732404618423,-0.02173492003821038,1.0
gpt-5-nano,R4-R3,ai-race-fairgame-v3,c47403274b76f4a8fc6ac6d2e0c55e447f4d1a9f53acf3b670cd4478e5d08db8,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.3365327727827728,0.3405987762237762,-0.08304933511549425,35.88704584388389,0.9342738321895201,-0.026262505712756477,1.0
gpt-5-nano,R4-R3,ai-race-fairgame-v3,c47403274b76f4a8fc6ac6d2e0c55e447f4d1a9f53acf3b670cd4478e5d08db8,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.3365327727827728,0.3190430402930403,0.29823377368615267,31.072965022453673,0.7675099537645059,0.09430980000354328,1.0
gpt-5-nano,R4-R3,ai-race-fairgame-v3,c47403274b76f4a8fc6ac6d2e0c55e447f4d1a9f53acf3b670cd4478e5d08db8,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3405987762237762,0.3190430402930403,0.3399441466326048,35.60769819365984,0.7358957893546043,0.10749977806012899,1.0
gpt-5-nano,R4-R4,ai-race-fairgame-v3,a54b35910167bc854552c41d6f4f23b8e8f72632342a28e29ea9adfe8486e770,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.4541646547896547,0.3975988594738594,1.100217436490642,35.98209675473645,0.2785437818339756,0.34791930207420796,0.8356313455019269
gpt-5-nano,R4-R4,ai-race-fairgame-v3,a54b35910167bc854552c41d6f4f23b8e8f72632342a28e29ea9adfe8486e770,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.4541646547896547,0.42240329115329117,0.7748391273028464,36.52971715007598,0.4434215644911516,0.24502564624941545,1.0
gpt-5-nano,R4-R4,ai-race-fairgame-v3,a54b35910167bc854552c41d6f4f23b8e8f72632342a28e29ea9adfe8486e770,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3975988594738594,0.42240329115329117,-0.5165089828608881,32.357339369923494,0.6090112649398626,-0.16333448177772786,1.0
gpt-5-nano,R4-R5,ai-race-fairgame-v3,efef8f8ae07ba7e3405b77f5a0330ccee2d94d0c3ea65d09448589cdeca74209,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.4409765234765235,0.3796267621267621,1.4979050202274515,37.64968692523481,0.1424959446531369,0.47367915825193346,0.4274878339594107
gpt-5-nano,R4-R5,ai-race-fairgame-v3,efef8f8ae07ba7e3405b77f5a0330ccee2d94d0c3ea65d09448589cdeca74209,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.4409765234765235,0.41378246753246756,0.7012631776284513,36.19818785463737,0.48762288043667257,0.22175888805131416,1.0
gpt-5-nano,R4-R5,ai-race-fairgame-v3,efef8f8ae07ba7e3405b77f5a0330ccee2d94d0c3ea65d09448589cdeca74209,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3796267621267621,0.41378246753246756,-0.9323756433838996,37.37389367807287,0.35712692741062396,-0.29484306679580247,1.0
gpt-5-nano,R4-R6,ai-race-fairgame-v3,b167fb12c8279465fef757b0a9db8d3852b64e5727bd0f3fae6a7e34a9f46a98,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.461437937062937,0.3888495532245532,1.3189853518766033,37.25061870934687,0.19522522155764108,0.41709979123287116,0.5856756646729232
gpt-5-nano,R4-R6,ai-race-fairgame-v3,b167fb12c8279465fef757b0a9db8d3852b64e5727bd0f3fae6a7e34a9f46a98,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.461437937062937,0.4172717560217561,0.8056466754267843,37.156013064389676,0.42557269212526716,0.25476784836910454,1.0
gpt-5-nano,R4-R6,ai-race-fairgame-v3,b167fb12c8279465fef757b0a9db8d3852b64e5727bd0f3fae6a7e34a9f46a98,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3888495532245532,0.4172717560217561,-0.560023760973796,37.99687251982233,0.5787501993798033,-0.17709506284909113,1.0
gpt-5-nano,R5-R1,ai-race-fairgame-v3,b99baee60f760282cb707521b1f89c73ad491ac6aa0e306e10f2be8a58bd6758,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.34530927405927403,0.305469252969253,0.3994104352318433,36.825524895674064,0.6918978939776743,0.12630466965717874,1.0
gpt-5-nano,R5-R1,ai-race-fairgame-v3,b99baee60f760282cb707521b1f89c73ad491ac6aa0e306e10f2be8a58bd6758,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.34530927405927403,0.32193951881451877,0.22711802571200235,37.565620025395276,0.8215634672681412,0.07182102589306125,1.0
gpt-5-nano,R5-R1,ai-race-fairgame-v3,b99baee60f760282cb707521b1f89c73ad491ac6aa0e306e10f2be8a58bd6758,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.305469252969253,0.32193951881451877,-0.17546451562740178,37.80160799062266,0.8616511910699728,-0.05548675179207982,1.0
gpt-5-nano,R5-R2,ai-race-fairgame-v3,0d80546c56940430d7560002564994e2cae01404063a016e29a9cf5f0a4c9c9a,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.30583326395826393,0.2858227883227883,0.21460523821166946,37.84824529817116,0.8312272288937145,0.06786413505518758,1.0
gpt-5-nano,R5-R2,ai-race-fairgame-v3,0d80546c56940430d7560002564994e2cae01404063a016e29a9cf5f0a4c9c9a,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.30583326395826393,0.28370011932511935,0.22801643088788828,37.98653240405237,0.8208564120585644,0.07210512655480962,1.0
gpt-5-nano,R5-R2,ai-race-fairgame-v3,0d80546c56940430d7560002564994e2cae01404063a016e29a9cf5f0a4c9c9a,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.2858227883227883,0.28370011932511935,0.022536099981547958,37.74587250766159,0.9821390321888661,0.007126540551897014,1.0
gpt-5-nano,R5-R3,ai-race-fairgame-v3,cce325491e1dcd77ebab217748adebb7af1695c5f23c686fa247a4d83f665c2a,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.387011322011322,0.37231400543900545,0.2283305640101072,37.827759334116045,0.8206190956105702,0.07220446417028081,1.0
gpt-5-nano,R5-R3,ai-race-fairgame-v3,cce325491e1dcd77ebab217748adebb7af1695c5f23c686fa247a4d83f665c2a,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.387011322011322,0.36034819347319347,0.3886138437016219,37.861659482408186,0.6997386426035768,0.12289048763698052,1.0
