model,persona_condition,prompt_version,protocol_signature,run_phase,run_status,factor,level_left,level_right,n_comparisons_in_stratum,n_left,n_right,mean_left,mean_right,t,df,p_value,cohens_d,p_value_bonferroni
gpt-5-nano,R1-R3,ai-race-fairgame-v3,21f0337942c140c9e309026338ba44e93462a5978f65b6f82d16e2be7e0d2049,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.07648809523809523,0.07642857142857143,0.0013189095060182376,36.80102471344493,0.9989547865122139,0.00041707580666651856,1.0
gpt-5-nano,R1-R4,ai-race-fairgame-v3,3e162960587db71a64904c044bec6e96d601eeed01c79e9473146914579fb3d8,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.2976587301587302,0.3349603174603174,-0.37048678006847574,35.96390563688684,0.7131930479154683,-0.11715820679982564,1.0
gpt-5-nano,R1-R4,ai-race-fairgame-v3,3e162960587db71a64904c044bec6e96d601eeed01c79e9473146914579fb3d8,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.2976587301587302,0.3561309523809524,-0.5861769556622441,36.18980164926229,0.5613950884718334,-0.1853654291796225,1.0
gpt-5-nano,R1-R4,ai-race-fairgame-v3,3e162960587db71a64904c044bec6e96d601eeed01c79e9473146914579fb3d8,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3349603174603174,0.3561309523809524,-0.19040671719878013,37.991347362666666,0.8500042458310128,-0.060211890814370075,1.0
gpt-5-nano,R1-R5,ai-race-fairgame-v3,2e927554a6042b6c7854cfa7792714787a8281026e53f56c2a67703138ea5628,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.34579365079365076,0.28087301587301583,0.6656686924178944,37.1708996365164,0.5097328924203063,0.21050292351066036,1.0
gpt-5-nano,R1-R5,ai-race-fairgame-v3,2e927554a6042b6c7854cfa7792714787a8281026e53f56c2a67703138ea5628,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.34579365079365076,0.39980158730158727,-0.45392982448066926,36.126287743386264,0.652594738969078,-0.14354521432393738,1.0
gpt-5-nano,R1-R5,ai-race-fairgame-v3,2e927554a6042b6c7854cfa7792714787a8281026e53f56c2a67703138ea5628,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.28087301587301583,0.39980158730158727,-1.053853711865324,33.53941571257611,0.29948307452432443,-0.33325780501172375,0.8984492235729733
gpt-5-nano,R1-R6,ai-race-fairgame-v3,0dcbab0d9389372cff995f2558e8d43a23777b99156994613c8a64cb992bad75,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.3506944444444444,0.3423611111111111,0.0760469776401605,37.93838655967084,0.9397813426126002,0.02404816585148038,1.0
gpt-5-nano,R1-R6,ai-race-fairgame-v3,0dcbab0d9389372cff995f2558e8d43a23777b99156994613c8a64cb992bad75,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.3506944444444444,0.33168650793650795,0.17429575098309125,37.96346062007661,0.8625592113655568,0.05511715595961004,1.0
gpt-5-nano,R1-R6,ai-race-fairgame-v3,0dcbab0d9389372cff995f2558e8d43a23777b99156994613c8a64cb992bad75,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3423611111111111,0.33168650793650795,0.0959495877635106,37.99672284995657,0.924064890429408,0.03034192378869149,1.0
gpt-5-nano,R2-R1,ai-race-fairgame-v3,37e38f89e94308915f5781fe2fc6cc1be5e588c60f9ee409a63c7b8efd2168c1,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.0,0.0,,,,,
gpt-5-nano,R2-R1,ai-race-fairgame-v3,37e38f89e94308915f5781fe2fc6cc1be5e588c60f9ee409a63c7b8efd2168c1,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.003333333333333333,-0.9999999999999999,19.0,0.32987680092112515,-0.3162277660168379,0.9896304027633754
gpt-5-nano,R2-R1,ai-race-fairgame-v3,37e38f89e94308915f5781fe2fc6cc1be5e588c60f9ee409a63c7b8efd2168c1,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.003333333333333333,-0.9999999999999999,19.0,0.32987680092112515,-0.3162277660168379,0.9896304027633754
gpt-5-nano,R2-R2,ai-race-fairgame-v3,4732d3afbeca47c6d4a6166ec93942c1172f1f31783dc1ec27b96d4ecaa347e4,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.008333333333333333,0.0,0.9999999999999998,19.000000000000004,0.3298768009211255,0.3162277660168379,0.9896304027633764
gpt-5-nano,R2-R2,ai-race-fairgame-v3,4732d3afbeca47c6d4a6166ec93942c1172f1f31783dc1ec27b96d4ecaa347e4,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.008333333333333333,0.008333333333333333,0.0,38.00000000000001,1.0,0.0,1.0
gpt-5-nano,R2-R2,ai-race-fairgame-v3,4732d3afbeca47c6d4a6166ec93942c1172f1f31783dc1ec27b96d4ecaa347e4,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.008333333333333333,-0.9999999999999998,19.000000000000004,0.3298768009211255,-0.3162277660168379,0.9896304027633764
gpt-5-nano,R2-R3,ai-race-fairgame-v3,a017136c35db37babfdfdb62efe487b9f439750d51db3a6023d5817e318d7c9b,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.04041666666666667,0.04458333333333333,-0.13687077150698987,37.882851554702505,0.8918577791956267,-0.04328233830665648,1.0
gpt-5-nano,R2-R3,ai-race-fairgame-v3,a017136c35db37babfdfdb62efe487b9f439750d51db3a6023d5817e318d7c9b,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.04041666666666667,0.11458333333333333,-1.5878539760575345,27.969635358617424,0.12356129208925253,-0.5021235156096278,0.37068387626775756
gpt-5-nano,R2-R3,ai-race-fairgame-v3,a017136c35db37babfdfdb62efe487b9f439750d51db3a6023d5817e318d7c9b,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.04458333333333333,0.11458333333333333,-1.481256095559186,28.880031805532273,0.14936740568618792,-0.4684143059975053,0.4481022170585638
gpt-5-nano,R2-R4,ai-race-fairgame-v3,0be23dcff6b4ffaec6a1add9bd343925aa9bfcc2644efafff8e948b4b3c5d964,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.2608531746031746,0.3589087301587302,-0.9597307177873798,35.8342450947901,0.3436220215282306,-0.30349350086363946,1.0
gpt-5-nano,R2-R4,ai-race-fairgame-v3,0be23dcff6b4ffaec6a1add9bd343925aa9bfcc2644efafff8e948b4b3c5d964,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.2608531746031746,0.34460317460317463,-0.8694299904203142,37.14643568735778,0.3901953532442469,-0.27493790357865683,1.0
gpt-5-nano,R2-R4,ai-race-fairgame-v3,0be23dcff6b4ffaec6a1add9bd343925aa9bfcc2644efafff8e948b4b3c5d964,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3589087301587302,0.34460317460317463,0.13144155275504413,37.63922053185436,0.8961261041425207,0.041565468589511954,1.0
gpt-5-nano,R2-R5,ai-race-fairgame-v3,f827223934a6da44d55f5d839b086331f3537344f84e5076dc1df328c9222b20,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.33765873015873016,0.3215476190476191,0.14925659927047294,37.87233528637564,0.8821431477621261,0.04719908095057206,1.0
gpt-5-nano,R2-R5,ai-race-fairgame-v3,f827223934a6da44d55f5d839b086331f3537344f84e5076dc1df328c9222b20,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.33765873015873016,0.3076587301587302,0.27960356534823183,37.81009399524715,0.7813055795379893,0.08841841084041431,1.0
gpt-5-nano,R2-R5,ai-race-fairgame-v3,f827223934a6da44d55f5d839b086331f3537344f84e5076dc1df328c9222b20,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3215476190476191,0.3076587301587302,0.13342566380027268,37.993712921664674,0.8945609733275856,0.04219289959287392,1.0
gpt-5-nano,R2-R6,ai-race-fairgame-v3,081dfbb34e195fb1dd91e23f6b92dfe893cdfa7cac786795209a6a5ae31e412b,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.35107142857142853,0.32813492063492067,0.20892295643026698,37.99935669661873,0.8356243311524885,0.0660672397815765,1.0
gpt-5-nano,R2-R6,ai-race-fairgame-v3,081dfbb34e195fb1dd91e23f6b92dfe893cdfa7cac786795209a6a5ae31e412b,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.35107142857142853,0.34176587301587297,0.08396772697230558,37.991884380233124,0.933522988370159,0.026552926717963977,1.0
gpt-5-nano,R2-R6,ai-race-fairgame-v3,081dfbb34e195fb1dd91e23f6b92dfe893cdfa7cac786795209a6a5ae31e412b,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.32813492063492067,0.34176587301587297,-0.12324657470629857,37.98667526630322,0.9025616453535351,-0.038973988988600126,1.0
gpt-5-nano,R3-R1,ai-race-fairgame-v3,fda015ffb51d1af0449b9063fcd006f45964c555bf1353d61d77b62a39aa94a9,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.04625,0.08484126984126983,-0.9906788771241816,35.9289947228836,0.3284676856741214,-0.31328016815304943,0.9854030570223642
gpt-5-nano,R3-R1,ai-race-fairgame-v3,fda015ffb51d1af0449b9063fcd006f45964c555bf1353d61d77b62a39aa94a9,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.04625,0.07720238095238094,-0.7469999171810993,34.30136653688137,0.4601537163733539,-0.236222115024942,1.0
gpt-5-nano,R3-R1,ai-race-fairgame-v3,fda015ffb51d1af0449b9063fcd006f45964c555bf1353d61d77b62a39aa94a9,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.08484126984126983,0.07720238095238094,0.16744438735171566,37.65413360601415,0.8679164663637442,0.05295056454429112,1.0
gpt-5-nano,R3-R2,ai-race-fairgame-v3,9fde92c953cdee837bde27964ccc26de113b8e999069a218d8af7a6f860a1117,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.08392857142857144,0.10218253968253968,-0.30405465888154837,37.52870180127502,0.7627658016988955,-0.09615052552512376,1.0
gpt-5-nano,R3-R2,ai-race-fairgame-v3,9fde92c953cdee837bde27964ccc26de113b8e999069a218d8af7a6f860a1117,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.08392857142857144,0.07666666666666666,0.1308672744321906,34.83021091734212,0.8966332703911629,0.04138386583840409,1.0
gpt-5-nano,R3-R2,ai-race-fairgame-v3,9fde92c953cdee837bde27964ccc26de113b8e999069a218d8af7a6f860a1117,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.10218253968253968,0.07666666666666666,0.49331444108007977,36.59082703691215,0.6247383321433717,0.15599972364659867,1.0
gpt-5-nano,R3-R3,ai-race-fairgame-v3,e2da7d5cb2d2f4b12e658e70f4d6a4acd84476efd1238b281b8543874efb1874,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.1380952380952381,0.15246031746031746,-0.3468155502589917,34.049820860032476,0.7308642245335865,-0.10967270667830134,1.0
gpt-5-nano,R3-R3,ai-race-fairgame-v3,e2da7d5cb2d2f4b12e658e70f4d6a4acd84476efd1238b281b8543874efb1874,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.1380952380952381,0.1646230158730159,-0.834465625396375,37.46599888666812,0.40930799899569076,-0.2638812005369392,1.0
gpt-5-nano,R3-R3,ai-race-fairgame-v3,e2da7d5cb2d2f4b12e658e70f4d6a4acd84476efd1238b281b8543874efb1874,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.15246031746031746,0.1646230158730159,-0.30454762613628716,31.789084926810386,0.7626956078127897,-0.09630641545880926,1.0
gpt-5-nano,R3-R4,ai-race-fairgame-v3,1f452558fc2a8df30a2185079978ba16126d0a60e9d2de2081771d49c4e5cb20,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.4018253968253968,0.39369047619047615,0.11665796329048582,37.056394318034435,0.9077610686271379,0.03689048711942462,1.0
gpt-5-nano,R3-R4,ai-race-fairgame-v3,1f452558fc2a8df30a2185079978ba16126d0a60e9d2de2081771d49c4e5cb20,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.4018253968253968,0.39529761904761906,0.09769595094299922,37.729807528419556,0.9226908936055531,0.03089417231559523,1.0
gpt-5-nano,R3-R4,ai-race-fairgame-v3,1f452558fc2a8df30a2185079978ba16126d0a60e9d2de2081771d49c4e5cb20,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.39369047619047615,0.39529761904761906,-0.022200746733962377,37.78190722829947,0.9824046598298415,-0.007020492543586534,1.0
gpt-5-nano,R3-R5,ai-race-fairgame-v3,2c1f1ee3458defe8208732d7fa8546b4562c4e5e8b8470214bc2ab2dee511805,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.3477380952380952,0.3598611111111111,-0.17148401996969218,37.85095027160862,0.8647567091917019,-0.05422800854260258,1.0
gpt-5-nano,R3-R5,ai-race-fairgame-v3,2c1f1ee3458defe8208732d7fa8546b4562c4e5e8b8470214bc2ab2dee511805,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.3477380952380952,0.39690476190476187,-0.631238393441102,36.123796554638865,0.5318588296198168,-0.1996151069819375,1.0
gpt-5-nano,R3-R5,ai-race-fairgame-v3,2c1f1ee3458defe8208732d7fa8546b4562c4e5e8b8470214bc2ab2dee511805,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3598611111111111,0.39690476190476187,-0.46375816276875514,36.962433244433456,0.6455406231095797,-0.14665320778443655,1.0
gpt-5-nano,R3-R6,ai-race-fairgame-v3,df418ecc2dbf79dd436b67920660528c3818d0947974333b259ee0a6e1a756e8,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.3898214285714286,0.3996626984126984,-0.13980827888815503,34.17409630401231,0.8896322171116382,-0.044211259703460314,1.0
gpt-5-nano,R3-R6,ai-race-fairgame-v3,df418ecc2dbf79dd436b67920660528c3818d0947974333b259ee0a6e1a756e8,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.3898214285714286,0.43690476190476185,-0.6153817503515473,37.37189511711794,0.5420322392311374,-0.19460079616120127,1.0
gpt-5-nano,R3-R6,ai-race-fairgame-v3,df418ecc2dbf79dd436b67920660528c3818d0947974333b259ee0a6e1a756e8,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3996626984126984,0.43690476190476185,-0.574930598026742,36.33229341239436,0.5688816751448305,-0.18180901862872126,1.0
gpt-5-nano,R4-R1,ai-race-fairgame-v3,45d2812f998ed3e70a52f5240164e57df6a7353eef97f6c56129dba6ba0cb023,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.2924603174603174,0.3009920634920635,-0.09401920203663847,37.26332145294189,0.9255976373206998,-0.02973148222273192,1.0
gpt-5-nano,R4-R1,ai-race-fairgame-v3,45d2812f998ed3e70a52f5240164e57df6a7353eef97f6c56129dba6ba0cb023,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.2924603174603174,0.3154365079365079,-0.23996160520038493,36.120722702364155,0.8117166320076487,-0.07588252234233216,1.0
gpt-5-nano,R4-R1,ai-race-fairgame-v3,45d2812f998ed3e70a52f5240164e57df6a7353eef97f6c56129dba6ba0cb023,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3009920634920635,0.3154365079365079,-0.1421475880110354,37.69203924096084,0.8877205421833286,-0.04495101420141157,1.0
gpt-5-nano,R4-R2,ai-race-fairgame-v3,7aff9ccd65f9c3496503348d3f20c7527112dbbae71256aa977e6767cb931104,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.2854563492063492,0.2927380952380952,-0.07852686207145283,36.84549971366242,0.9378338891723302,-0.02483237416516789,1.0
gpt-5-nano,R4-R2,ai-race-fairgame-v3,7aff9ccd65f9c3496503348d3f20c7527112dbbae71256aa977e6767cb931104,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.2854563492063492,0.30414682539682536,-0.1848851659870577,37.99644572129221,0.8543024418945258,-0.05846582300973953,1.0
gpt-5-nano,R4-R2,ai-race-fairgame-v3,7aff9ccd65f9c3496503348d3f20c7527112dbbae71256aa977e6767cb931104,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.2927380952380952,0.30414682539682536,-0.12233146282391255,36.724481363772526,0.9033035040617535,-0.03868460520237773,1.0
gpt-5-nano,R4-R3,ai-race-fairgame-v3,c47403274b76f4a8fc6ac6d2e0c55e447f4d1a9f53acf3b670cd4478e5d08db8,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.381547619047619,0.37982142857142864,0.03197614738278146,35.52363492016924,0.9746700613314168,0.01011174565268214,1.0
gpt-5-nano,R4-R3,ai-race-fairgame-v3,c47403274b76f4a8fc6ac6d2e0c55e447f4d1a9f53acf3b670cd4478e5d08db8,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.381547619047619,0.3664682539682539,0.22368210216717624,29.71416442678779,0.8245354572880937,0.07073449146627625,1.0
gpt-5-nano,R4-R3,ai-race-fairgame-v3,c47403274b76f4a8fc6ac6d2e0c55e447f4d1a9f53acf3b670cd4478e5d08db8,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.37982142857142864,0.3664682539682539,0.18317608697778967,34.730646262976315,0.8557250406793164,0.057925364772692424,1.0
gpt-5-nano,R4-R4,ai-race-fairgame-v3,a54b35910167bc854552c41d6f4f23b8e8f72632342a28e29ea9adfe8486e770,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.5170039682539682,0.4341269841269841,1.4849796807701425,37.792698969303856,0.14584329074753027,0.46959180703033926,0.4375298722425908
gpt-5-nano,R4-R4,ai-race-fairgame-v3,a54b35910167bc854552c41d6f4f23b8e8f72632342a28e29ea9adfe8486e770,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.5170039682539682,0.485218253968254,0.6214595641396805,37.605071021737686,0.5380466652324287,0.19652276963768897,1.0
gpt-5-nano,R4-R4,ai-race-fairgame-v3,a54b35910167bc854552c41d6f4f23b8e8f72632342a28e29ea9adfe8486e770,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.4341269841269841,0.485218253968254,-0.9575833946971639,36.86817822529277,0.3445105243136084,-0.30281445767990417,1.0
gpt-5-nano,R4-R5,ai-race-fairgame-v3,efef8f8ae07ba7e3405b77f5a0330ccee2d94d0c3ea65d09448589cdeca74209,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.4959722222222222,0.43287698412698417,1.3849892272693023,37.99422033547917,0.174134744375995,0.4379720492967581,0.522404233127985
gpt-5-nano,R4-R5,ai-race-fairgame-v3,efef8f8ae07ba7e3405b77f5a0330ccee2d94d0c3ea65d09448589cdeca74209,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.4959722222222222,0.4708333333333333,0.6038080089507069,36.774624876218745,0.5496780971311654,0.1909408577735569,1.0
gpt-5-nano,R4-R5,ai-race-fairgame-v3,efef8f8ae07ba7e3405b77f5a0330ccee2d94d0c3ea65d09448589cdeca74209,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.43287698412698417,0.4708333333333333,-0.905011319564771,36.61571673362882,0.3713760036220943,-0.2861897078059182,1.0
gpt-5-nano,R4-R6,ai-race-fairgame-v3,b167fb12c8279465fef757b0a9db8d3852b64e5727bd0f3fae6a7e34a9f46a98,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.5145833333333333,0.4426984126984127,1.1364513178256312,37.506741201106436,0.26297693191745775,0.3593774614228908,0.7889307957523732
gpt-5-nano,R4-R6,ai-race-fairgame-v3,b167fb12c8279465fef757b0a9db8d3852b64e5727bd0f3fae6a7e34a9f46a98,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.5145833333333333,0.4709722222222223,0.7045599311162851,37.00433380347424,0.48549506928501324,0.22280141304188011,1.0
gpt-5-nano,R4-R6,ai-race-fairgame-v3,b167fb12c8279465fef757b0a9db8d3852b64e5727bd0f3fae6a7e34a9f46a98,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.4426984126984127,0.4709722222222223,-0.4868594976270058,37.90409822538305,0.6291614901123036,-0.15395849129866804,1.0
gpt-5-nano,R5-R1,ai-race-fairgame-v3,b99baee60f760282cb707521b1f89c73ad491ac6aa0e306e10f2be8a58bd6758,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.3962698412698412,0.33785714285714286,0.5113436011324809,36.1221522598681,0.6122221538132785,0.16170104465312948,1.0
gpt-5-nano,R5-R1,ai-race-fairgame-v3,b99baee60f760282cb707521b1f89c73ad491ac6aa0e306e10f2be8a58bd6758,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.3962698412698412,0.36904761904761907,0.22680419124395504,37.52627236368722,0.8218070083826772,0.07172178272033158,1.0
gpt-5-nano,R5-R1,ai-race-fairgame-v3,b99baee60f760282cb707521b1f89c73ad491ac6aa0e306e10f2be8a58bd6758,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.33785714285714286,0.36904761904761907,-0.2917324820968197,37.47212791819675,0.7721001663966683,-0.09225391108802444,1.0
gpt-5-nano,R5-R2,ai-race-fairgame-v3,0d80546c56940430d7560002564994e2cae01404063a016e29a9cf5f0a4c9c9a,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.35001984126984126,0.3182936507936508,0.29861653477595373,37.60487167164622,0.7668766013171279,0.09443083968788923,1.0
gpt-5-nano,R5-R2,ai-race-fairgame-v3,0d80546c56940430d7560002564994e2cae01404063a016e29a9cf5f0a4c9c9a,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.35001984126984126,0.3194246031746032,0.27539544362376517,37.9973750880686,0.7845045623816603,0.08708768590835927,1.0
gpt-5-nano,R5-R2,ai-race-fairgame-v3,0d80546c56940430d7560002564994e2cae01404063a016e29a9cf5f0a4c9c9a,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3182936507936508,0.3194246031746032,-0.010693569383170174,37.66524497981331,0.9915243697879501,-0.0033816035567859606,1.0
gpt-5-nano,R5-R3,ai-race-fairgame-v3,cce325491e1dcd77ebab217748adebb7af1695c5f23c686fa247a4d83f665c2a,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.438968253968254,0.4168849206349206,0.30233843737610827,37.00101467925311,0.7640871502941452,0.09560780863246839,1.0
gpt-5-nano,R5-R3,ai-race-fairgame-v3,cce325491e1dcd77ebab217748adebb7af1695c5f23c686fa247a4d83f665c2a,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.438968253968254,0.41224206349206344,0.33622334091668277,37.989139142889634,0.7385525999826165,0.10632315598080029,1.0
