bootstrap,rule,unsafe_rate,lift,support
6,gap_direction=ahead & family=family_gemini,0.02857142857142857,-0.5728129362494183,105
6,gap_direction=ahead & gap_magnitude=gap_0_5_1 & family=family_gemini,0.02857142857142857,-0.5728129362494183,105
6,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_gemini,0.02912621359223301,-0.5722581512286139,103
6,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1 & family=family_gemini,0.02912621359223301,-0.5722581512286139,103
6,round_phase=late_r9plus & model_slug=gpt-5-nano,0.0625,-0.5388843648208469,112
6,round_phase=late_r9plus & family=family_chatgpt & model_slug=gpt-5-nano,0.0625,-0.5388843648208469,112
6,prev_state=both_prev_safe & round_phase=late_r9plus & model_slug=gpt-5-nano,0.07446808510638298,-0.526916279714464,94
6,gap_direction=near_tied & own_risk_state=risk_low & model_slug=gpt-5-nano,0.0660377358490566,-0.5353466289717903,106
6,gap_direction=near_tied & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.0660377358490566,-0.5353466289717903,106
6,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & model_slug=gpt-5-nano,0.0660377358490566,-0.5353466289717903,106
6,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.0660377358490566,-0.5353466289717903,106
6,gap_direction=near_tied & round_phase=mid_r5_8 & model_slug=gpt-5-nano,0.07236842105263158,-0.5290159437682154,152
7,gap_direction=ahead & family=family_gemini,0.027522935779816515,-0.5417393593021507,109
7,gap_direction=ahead & gap_magnitude=gap_0_5_1 & family=family_gemini,0.027522935779816515,-0.5417393593021507,109
7,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_gemini,0.027777777777777776,-0.5414845173041894,108
7,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1 & family=family_gemini,0.027777777777777776,-0.5414845173041894,108
7,round_phase=late_r9plus & model_slug=gpt-5-nano,0.06153846153846154,-0.5077238335435057,130
7,round_phase=late_r9plus & family=family_chatgpt & model_slug=gpt-5-nano,0.06153846153846154,-0.5077238335435057,130
7,prev_state=both_prev_safe & round_phase=late_r9plus & model_slug=gpt-5-nano,0.07142857142857142,-0.49783372365339584,112
7,gap_direction=near_tied & own_risk_state=risk_low & model_slug=gpt-5-nano,0.0703125,-0.49894979508196724,128
7,gap_direction=near_tied & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.0703125,-0.49894979508196724,128
7,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & model_slug=gpt-5-nano,0.0703125,-0.49894979508196724,128
7,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.0703125,-0.49894979508196724,128
7,gap_direction=near_tied & round_phase=mid_r5_8 & model_slug=gpt-5-nano,0.06741573033707865,-0.5018465647448886,178
8,gap_direction=ahead & family=family_gemini,0.011235955056179775,-0.5824608081465459,89
8,gap_direction=ahead & gap_magnitude=gap_0_5_1 & family=family_gemini,0.011235955056179775,-0.5824608081465459,89
8,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_gemini,0.011235955056179775,-0.5824608081465459,89
8,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1 & family=family_gemini,0.011235955056179775,-0.5824608081465459,89
8,round_phase=late_r9plus & model_slug=gpt-5-nano,0.03787878787878788,-0.5558179753239378,132
8,round_phase=late_r9plus & family=family_chatgpt & model_slug=gpt-5-nano,0.03787878787878788,-0.5558179753239378,132
8,prev_state=both_prev_safe & round_phase=late_r9plus & model_slug=gpt-5-nano,0.040983606557377046,-0.5527131566453486,122
8,gap_direction=near_tied & own_risk_state=risk_low & model_slug=gpt-5-nano,0.08,-0.5136967632027257,100
8,gap_direction=near_tied & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.08,-0.5136967632027257,100
8,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & model_slug=gpt-5-nano,0.08,-0.5136967632027257,100
8,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.08,-0.5136967632027257,100
8,gap_direction=near_tied & round_phase=mid_r5_8 & model_slug=gpt-5-nano,0.08108108108108109,-0.5126156821216445,148
9,gap_direction=ahead & family=family_gemini,0.025,-0.5351926163723917,120
9,gap_direction=ahead & gap_magnitude=gap_0_5_1 & family=family_gemini,0.025,-0.5351926163723917,120
9,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_gemini,0.02564102564102564,-0.534551590731366,117
9,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1 & family=family_gemini,0.02564102564102564,-0.534551590731366,117
9,round_phase=late_r9plus & model_slug=gpt-5-nano,0.06976744186046512,-0.4904251745119266,172
9,round_phase=late_r9plus & family=family_chatgpt & model_slug=gpt-5-nano,0.06976744186046512,-0.4904251745119266,172
9,prev_state=both_prev_safe & round_phase=late_r9plus & model_slug=gpt-5-nano,0.08108108108108109,-0.4791115352913106,148
9,gap_direction=near_tied & own_risk_state=risk_low & model_slug=gpt-5-nano,0.06779661016949153,-0.4923960062029002,118
9,gap_direction=near_tied & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.06779661016949153,-0.4923960062029002,118
9,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & model_slug=gpt-5-nano,0.06779661016949153,-0.4923960062029002,118
9,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.06779661016949153,-0.4923960062029002,118
9,gap_direction=near_tied & round_phase=mid_r5_8 & model_slug=gpt-5-nano,0.07432432432432433,-0.48586829204806736,148
10,gap_direction=ahead & family=family_gemini,0.02,-0.5749166004765687,100
10,gap_direction=ahead & gap_magnitude=gap_0_5_1 & family=family_gemini,0.02,-0.5749166004765687,100
10,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_gemini,0.020202020202020204,-0.5747145802745485,99
10,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1 & family=family_gemini,0.020202020202020204,-0.5747145802745485,99
10,round_phase=late_r9plus & model_slug=gpt-5-nano,0.0660377358490566,-0.5288788646275121,106
10,round_phase=late_r9plus & family=family_chatgpt & model_slug=gpt-5-nano,0.0660377358490566,-0.5288788646275121,106
10,prev_state=both_prev_safe & round_phase=late_r9plus & model_slug=gpt-5-nano,0.07777777777777778,-0.517138822698791,90
10,gap_direction=near_tied & own_risk_state=risk_low & model_slug=gpt-5-nano,0.1282051282051282,-0.4667114722714405,78
10,gap_direction=near_tied & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.1282051282051282,-0.4667114722714405,78
10,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & model_slug=gpt-5-nano,0.1282051282051282,-0.4667114722714405,78
10,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.1282051282051282,-0.4667114722714405,78
10,gap_direction=near_tied & round_phase=mid_r5_8 & model_slug=gpt-5-nano,0.10483870967741936,-0.4900778907991493,124
11,gap_direction=ahead & family=family_gemini,0.034782608695652174,-0.5494650402071691,115
11,gap_direction=ahead & gap_magnitude=gap_0_5_1 & family=family_gemini,0.034782608695652174,-0.5494650402071691,115
11,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_gemini,0.035398230088495575,-0.5488494188143258,113
11,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1 & family=family_gemini,0.035398230088495575,-0.5488494188143258,113
11,round_phase=late_r9plus & model_slug=gpt-5-nano,0.029411764705882353,-0.554835884196939,102
11,round_phase=late_r9plus & family=family_chatgpt & model_slug=gpt-5-nano,0.029411764705882353,-0.554835884196939,102
11,prev_state=both_prev_safe & round_phase=late_r9plus & model_slug=gpt-5-nano,0.031914893617021274,-0.5523327552858001,94
11,gap_direction=near_tied & own_risk_state=risk_low & model_slug=gpt-5-nano,0.07446808510638298,-0.5097795637964384,94
11,gap_direction=near_tied & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.07446808510638298,-0.5097795637964384,94
11,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & model_slug=gpt-5-nano,0.07446808510638298,-0.5097795637964384,94
11,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.07446808510638298,-0.5097795637964384,94
11,gap_direction=near_tied & round_phase=mid_r5_8 & model_slug=gpt-5-nano,0.08571428571428572,-0.4985333631885356,140
12,gap_direction=ahead & family=family_gemini,0.04411764705882353,-0.5499706127246903,136
12,gap_direction=ahead & gap_magnitude=gap_0_5_1 & family=family_gemini,0.04411764705882353,-0.5499706127246903,136
12,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_gemini,0.045454545454545456,-0.5486337143289683,132
12,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1 & family=family_gemini,0.045454545454545456,-0.5486337143289683,132
12,round_phase=late_r9plus & model_slug=gpt-5-nano,0.04716981132075472,-0.546918448462759,106
12,round_phase=late_r9plus & family=family_chatgpt & model_slug=gpt-5-nano,0.04716981132075472,-0.546918448462759,106
12,prev_state=both_prev_safe & round_phase=late_r9plus & model_slug=gpt-5-nano,0.05319148936170213,-0.5408967704218116,94
12,gap_direction=near_tied & own_risk_state=risk_low & model_slug=gpt-5-nano,0.041666666666666664,-0.5524215931168471,120
12,gap_direction=near_tied & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.041666666666666664,-0.5524215931168471,120
12,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & model_slug=gpt-5-nano,0.041666666666666664,-0.5524215931168471,120
12,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.041666666666666664,-0.5524215931168471,120
12,gap_direction=near_tied & round_phase=mid_r5_8 & model_slug=gpt-5-nano,0.046153846153846156,-0.5479344136296675,130
13,gap_direction=ahead & family=family_gemini,0.04504504504504504,-0.48871823264842995,111
13,gap_direction=ahead & gap_magnitude=gap_0_5_1 & family=family_gemini,0.04504504504504504,-0.48871823264842995,111
13,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_gemini,0.045454545454545456,-0.4883087322389295,110
13,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1 & family=family_gemini,0.045454545454545456,-0.4883087322389295,110
13,round_phase=late_r9plus & model_slug=gpt-5-nano,0.032407407407407406,-0.5013558702860675,216
13,round_phase=late_r9plus & family=family_chatgpt & model_slug=gpt-5-nano,0.032407407407407406,-0.5013558702860675,216
13,prev_state=both_prev_safe & round_phase=late_r9plus & model_slug=gpt-5-nano,0.034653465346534656,-0.4991098123469403,202
13,gap_direction=near_tied & own_risk_state=risk_low & model_slug=gpt-5-nano,0.04455445544554455,-0.48920882224793044,202
13,gap_direction=near_tied & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.04455445544554455,-0.48920882224793044,202
13,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & model_slug=gpt-5-nano,0.04455445544554455,-0.48920882224793044,202
13,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.04455445544554455,-0.48920882224793044,202
13,gap_direction=near_tied & round_phase=mid_r5_8 & model_slug=gpt-5-nano,0.046610169491525424,-0.48715310820194957,236
14,gap_direction=ahead & family=family_gemini,0.06111111111111111,-0.5720949957591179,180
14,gap_direction=ahead & gap_magnitude=gap_0_5_1 & family=family_gemini,0.06111111111111111,-0.5720949957591179,180
14,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_gemini,0.06358381502890173,-0.5696222918413273,173
14,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1 & family=family_gemini,0.06358381502890173,-0.5696222918413273,173
14,round_phase=late_r9plus & model_slug=gpt-5-nano,0.05813953488372093,-0.5750665719865081,86
14,round_phase=late_r9plus & family=family_chatgpt & model_slug=gpt-5-nano,0.05813953488372093,-0.5750665719865081,86
14,prev_state=both_prev_safe & round_phase=late_r9plus & model_slug=gpt-5-nano,0.07142857142857142,-0.5617775354416576,70
14,gap_direction=near_tied & own_risk_state=risk_low & model_slug=gpt-5-nano,0.10344827586206896,-0.5297578310081601,58
14,gap_direction=near_tied & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.10344827586206896,-0.5297578310081601,58
14,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & model_slug=gpt-5-nano,0.10344827586206896,-0.5297578310081601,58
14,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.10344827586206896,-0.5297578310081601,58
14,gap_direction=near_tied & round_phase=mid_r5_8 & model_slug=gpt-5-nano,0.09523809523809523,-0.5379680116321338,84
15,gap_direction=ahead & family=family_gemini,0.03759398496240601,-0.5599570354457573,133
15,gap_direction=ahead & gap_magnitude=gap_0_5_1 & family=family_gemini,0.03759398496240601,-0.5599570354457573,133
15,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_gemini,0.03816793893129771,-0.5593830814768656,131
15,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1 & family=family_gemini,0.03816793893129771,-0.5593830814768656,131
15,round_phase=late_r9plus & model_slug=gpt-5-nano,0.05555555555555555,-0.5419954648526076,108
15,round_phase=late_r9plus & family=family_chatgpt & model_slug=gpt-5-nano,0.05555555555555555,-0.5419954648526076,108
15,prev_state=both_prev_safe & round_phase=late_r9plus & model_slug=gpt-5-nano,0.0625,-0.5350510204081632,96
15,gap_direction=near_tied & own_risk_state=risk_low & model_slug=gpt-5-nano,0.13513513513513514,-0.46241588527302807,74
15,gap_direction=near_tied & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.13513513513513514,-0.46241588527302807,74
15,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & model_slug=gpt-5-nano,0.13513513513513514,-0.46241588527302807,74
15,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.13513513513513514,-0.46241588527302807,74
15,gap_direction=near_tied & round_phase=mid_r5_8 & model_slug=gpt-5-nano,0.09420289855072464,-0.5033481218574386,138
16,gap_direction=ahead & family=family_gemini,0.016129032258064516,-0.5303543953894698,124
16,gap_direction=ahead & gap_magnitude=gap_0_5_1 & family=family_gemini,0.016129032258064516,-0.5303543953894698,124
16,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_gemini,0.016260162601626018,-0.5302232650459083,123
16,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1 & family=family_gemini,0.016260162601626018,-0.5302232650459083,123
16,round_phase=late_r9plus & model_slug=gpt-5-nano,0.06521739130434782,-0.4812660363431865,138
16,round_phase=late_r9plus & family=family_chatgpt & model_slug=gpt-5-nano,0.06521739130434782,-0.4812660363431865,138
16,prev_state=both_prev_safe & round_phase=late_r9plus & model_slug=gpt-5-nano,0.075,-0.4714834276475343,120
16,gap_direction=near_tied & own_risk_state=risk_low & model_slug=gpt-5-nano,0.04310344827586207,-0.5033799793716722,116
16,gap_direction=near_tied & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.04310344827586207,-0.5033799793716722,116
16,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & model_slug=gpt-5-nano,0.04310344827586207,-0.5033799793716722,116
16,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.04310344827586207,-0.5033799793716722,116
16,gap_direction=near_tied & round_phase=mid_r5_8 & model_slug=gpt-5-nano,0.057692307692307696,-0.4887911199552266,156
17,gap_direction=ahead & family=family_gemini,0.045112781954887216,-0.5519745966858894,133
17,gap_direction=ahead & gap_magnitude=gap_0_5_1 & family=family_gemini,0.045112781954887216,-0.5519745966858894,133
17,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_gemini,0.046875,-0.5502123786407767,128
17,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1 & family=family_gemini,0.046875,-0.5502123786407767,128
17,round_phase=late_r9plus & model_slug=gpt-5-nano,0.08196721311475409,-0.5151201655260226,122
17,round_phase=late_r9plus & family=family_chatgpt & model_slug=gpt-5-nano,0.08196721311475409,-0.5151201655260226,122
17,prev_state=both_prev_safe & round_phase=late_r9plus & model_slug=gpt-5-nano,0.09803921568627451,-0.49904816295450216,102
17,gap_direction=near_tied & own_risk_state=risk_low & model_slug=gpt-5-nano,0.052083333333333336,-0.5450040453074433,96
17,gap_direction=near_tied & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.052083333333333336,-0.5450040453074433,96
17,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & model_slug=gpt-5-nano,0.052083333333333336,-0.5450040453074433,96
17,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.052083333333333336,-0.5450040453074433,96
17,gap_direction=near_tied & round_phase=mid_r5_8 & model_slug=gpt-5-nano,0.046153846153846156,-0.5509335324869304,130
18,gap_direction=ahead & family=family_gemini,0.07339449541284404,-0.4852347366267926,109
18,gap_direction=ahead & gap_magnitude=gap_0_5_1 & family=family_gemini,0.07339449541284404,-0.4852347366267926,109
18,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_gemini,0.07407407407407407,-0.4845551579655626,108
18,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1 & family=family_gemini,0.07407407407407407,-0.4845551579655626,108
18,round_phase=late_r9plus & model_slug=gpt-5-nano,0.06,-0.49862923203963666,150
18,round_phase=late_r9plus & family=family_chatgpt & model_slug=gpt-5-nano,0.06,-0.49862923203963666,150
18,prev_state=both_prev_safe & round_phase=late_r9plus & model_slug=gpt-5-nano,0.06923076923076923,-0.48939846280886745,130
18,gap_direction=near_tied & own_risk_state=risk_low & model_slug=gpt-5-nano,0.07608695652173914,-0.4825422755178975,92
18,gap_direction=near_tied & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.07608695652173914,-0.4825422755178975,92
18,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & model_slug=gpt-5-nano,0.07608695652173914,-0.4825422755178975,92
18,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.07608695652173914,-0.4825422755178975,92
18,gap_direction=near_tied & round_phase=mid_r5_8 & model_slug=gpt-5-nano,0.054878048780487805,-0.5037511832591488,164
19,gap_direction=ahead & family=family_gemini,0.04477611940298507,-0.6061900641718941,134
19,gap_direction=ahead & gap_magnitude=gap_0_5_1 & family=family_gemini,0.04477611940298507,-0.6061900641718941,134
19,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_gemini,0.046153846153846156,-0.604812337421033,130
19,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1 & family=family_gemini,0.046153846153846156,-0.604812337421033,130
19,round_phase=late_r9plus & model_slug=gpt-5-nano,0.0,-0.6509661835748792,70
19,round_phase=late_r9plus & family=family_chatgpt & model_slug=gpt-5-nano,0.0,-0.6509661835748792,70
19,prev_state=both_prev_safe & round_phase=late_r9plus & model_slug=gpt-5-nano,0.0,-0.6509661835748792,68
19,gap_direction=near_tied & own_risk_state=risk_low & model_slug=gpt-5-nano,0.045454545454545456,-0.6055116381203338,88
19,gap_direction=near_tied & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.045454545454545456,-0.6055116381203338,88
19,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & model_slug=gpt-5-nano,0.045454545454545456,-0.6055116381203338,88
19,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & model_slug=gpt-5-nano,0.045454545454545456,-0.6055116381203338,88
