scope,spec,term,coef,odds_ratio,ci95_low,ci95_high,or_ci95_low,or_ci95_high,p_value,n,pseudo_r2_mcfadden,error
baseline_completed,M3_interactions,own_prev_unsafe:opponent_prev_unsafe:progress_gap_before,-0.5410345907844364,0.5821456581753898,-1.5759400680651576,0.49387088649628474,0.2068130429321568,1.638646975682422,0.3055318226605884,2490,0.1905591105454073,
baseline_completed,M4_model_fixed_effects,Intercept,2.4886884666896263,12.045467723932472,1.5707315230195253,3.4066454103597272,4.810165653970379,30.16388688579506,1.074265857852805e-07,2490,0.25688807456592344,
baseline_completed,M4_model_fixed_effects,C(max_private_risk)[T.0.6000000000000001],-0.9546166513938594,0.3849596900310887,-1.268962677990952,-0.6402706247967669,0.2811230857453455,0.5271497449450769,2.6474787529258462e-09,2490,0.25688807456592344,
baseline_completed,M4_model_fixed_effects,C(max_private_risk)[T.0.9],-1.2827481200201674,0.27727426951197937,-1.635478229811306,-0.9300180102290286,0.19485916155305855,0.39454660443290324,1.0208994482514893e-12,2490,0.25688807456592344,
baseline_completed,M4_model_fixed_effects,C(model_slug)[T.google-gemini-3.1-flash-lite-preview],0.49511269052119367,1.6406831180754815,0.153690829756659,0.8365345512857283,1.1661302982516126,2.3083536187798055,0.004479768323029323,2490,0.25688807456592344,
baseline_completed,M4_model_fixed_effects,C(model_slug)[T.google-gemini-3.5-flash-lite],-0.26670237204235603,0.7659009910938015,-0.5697177900439603,0.036313045959248225,0.5656850581307687,1.0369804182150815,0.08451233884223147,2490,0.25688807456592344,
baseline_completed,M4_model_fixed_effects,C(model_slug)[T.gpt-5-nano],-3.6851515199192484,0.02509337228960612,-4.617811247003595,-2.7524917928349018,0.009874385015915081,0.06376876452051315,9.613617857440399e-15,2490,0.25688807456592344,
baseline_completed,M4_model_fixed_effects,C(model_slug)[T.gpt-5.4-nano],-1.0934366714851742,0.33506301127534355,-1.6080229741587027,-0.5788503688116458,0.2002831879545712,0.5605424133271024,3.1176509719910046e-05,2490,0.25688807456592344,
baseline_completed,M4_model_fixed_effects,first_round_unsafe,-0.42738508478059184,0.6522123468148415,-1.0844151103021507,0.22964494074096703,0.33809947897685544,1.2581532116671572,0.2023382847298777,2490,0.25688807456592344,
baseline_completed,M4_model_fixed_effects,own_prev_unsafe,-1.1544663599988614,0.31522570907547337,-1.621757019649789,-0.6871757003479337,0.19755129247015402,0.5029946725210483,1.284126631133758e-06,2490,0.25688807456592344,
baseline_completed,M4_model_fixed_effects,opponent_prev_unsafe,0.5733699212593603,1.7742360239975372,0.10756142454927675,1.0391784179694437,1.113559258521411,2.826893535087125,0.01584154110429631,2490,0.25688807456592344,
baseline_completed,M4_model_fixed_effects,own_prev_unsafe:opponent_prev_unsafe,0.3964499243847568,1.486537996806189,-0.14281524715597183,0.9357150959254854,0.8669142189684256,2.549035611133564,0.1496127329044169,2490,0.25688807456592344,
baseline_completed,M4_model_fixed_effects,progress_gap_before,-0.8485629877593354,0.42802957395605407,-1.4307220140330505,-0.2664039614856203,0.23913620020503162,0.7661295781396558,0.004278404794637887,2490,0.25688807456592344,
baseline_completed,M4_model_fixed_effects,own_prev_unsafe:progress_gap_before,0.9075532520410179,2.4782514525279002,0.11528625763213107,1.6998202464499048,1.1221946283751945,5.472963518680488,0.02475741559044317,2490,0.25688807456592344,
baseline_completed,M4_model_fixed_effects,opponent_prev_unsafe:progress_gap_before,0.7499720412379668,2.1169408287403995,0.0313138410099979,1.4686302414659358,1.031809277142866,4.34328181735042,0.04081890596383283,2490,0.25688807456592344,
baseline_completed,M4_model_fixed_effects,own_prev_unsafe:opponent_prev_unsafe:progress_gap_before,-0.5901897248926368,0.5542221250259478,-1.5602327462489618,0.37985329646368815,0.2100871685096009,1.4620700828486823,0.23307563228871075,2490,0.25688807456592344,
all_completed,M0_risk_only,Intercept,-0.32022736052165157,0.7259839582167437,-0.3964847917429068,-0.24396992930039635,0.6726805069215342,0.7835111946383924,1.864886031646584e-16,55518,0.0019580285269926723,
all_completed,M0_risk_only,C(max_private_risk)[T.0.6000000000000001],-0.13898905603140607,0.8702375522585786,-0.2426491088273613,-0.035329003235450865,0.7845467560099026,0.9652877812057938,0.008590087698520323,55518,0.0019580285269926723,
all_completed,M0_risk_only,C(max_private_risk)[T.0.9],-0.25681643983755803,0.7735101863902557,-0.3582125398047909,-0.15542033987032516,0.6989245099401836,0.8560552676864835,6.89832387346407e-07,55518,0.0019580285269926723,
all_completed,M1_human_core,Intercept,-1.170178681559487,0.31031148937066955,-1.2477800823918994,-1.0925772807270746,0.28714152037893775,0.3353510850968747,5.666925461055259e-192,55518,0.15591881946753794,
all_completed,M1_human_core,C(max_private_risk)[T.0.6000000000000001],-0.1094144949741679,0.8963588042682274,-0.1856059537466792,-0.03322303620165659,0.8306008256490416,0.96732278752713,0.004883800094468163,55518,0.15591881946753794,
all_completed,M1_human_core,C(max_private_risk)[T.0.9],-0.19606424484723597,0.821959426324094,-0.27052759923856584,-0.12160089045590614,0.7629768421257445,0.8855017101707614,2.461018573813137e-07,55518,0.15591881946753794,
all_completed,M1_human_core,own_prev_unsafe,0.8470152949206894,2.3326741070531436,0.7679101229853911,0.9261204668559877,2.1552573211326527,2.524695513785137,8.762326249082747e-98,55518,0.15591881946753794,
all_completed,M1_human_core,opponent_prev_unsafe,1.0489466413306334,2.854642571301515,0.9535130810821835,1.1443802015790834,2.5948094417818983,3.140494280108247,6.197133799998403e-103,55518,0.15591881946753794,
