provider,family,persona_mode,experiment_mode,condition,model_slug,max_private_risk,players,unsafe_frequency_mean,unsafe_frequency_sd,final_payoff_mean,final_payoff_sd,setback_rate
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R2_R5,gpt-5.4-nano,0.6,20,0.42589715839715836,0.4413928458210497,27.07,47.84880903759037,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R2_R5,gpt-5.4-nano,0.9,20,0.44020146520146525,0.44151492766495387,14.85,34.92439201897059,0.4
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R2_R6,gpt-5-nano,0.1,20,0.30681055056055057,0.3012971510145817,56.620000000000005,56.83508553146042,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R2_R6,gpt-5-nano,0.6,20,0.2874892468642469,0.302424201457424,33.480000000000004,50.973570034923625,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R2_R6,gpt-5-nano,0.9,20,0.302969252969253,0.30772675210122963,27.1,46.45321358777645,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R2_R6,gpt-5.4-nano,0.1,20,0.4930288461538462,0.506246683842098,58.25,60.454658955895894,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R2_R6,gpt-5.4-nano,0.6,20,0.5055555555555555,0.507865361558637,21.080000000000002,43.40018918222168,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R2_R6,gpt-5.4-nano,0.9,20,0.48687500000000006,0.5014694689504773,8.91,26.713645241809722,0.45
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R1,gpt-5-nano,0.1,20,0.04141414141414142,0.09621248749338994,59.7,29.3184691206575,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R1,gpt-5-nano,0.6,20,0.07298076923076924,0.1149239708461838,54.56,38.13519440925376,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R1,gpt-5-nano,0.9,20,0.0668452380952381,0.13049377145424157,59.85,37.86457169272729,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R1,gpt-5.4-nano,0.1,20,0.18600364912864914,0.21544719220961814,61.1,54.80862398526253,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R1,gpt-5.4-nano,0.6,20,0.24552947052947052,0.2566535241908624,43.88,53.43192028425666,0.15
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R1,gpt-5.4-nano,0.9,20,0.135896534021534,0.1734845564749926,49.519999999999996,51.21210383246688,0.1
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R2,gpt-5-nano,0.1,20,0.07097222222222221,0.1659645909572037,59.8,29.614932222213778,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R2,gpt-5-nano,0.6,20,0.09073870573870574,0.15867016150439958,60.15,38.41183342888518,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R2,gpt-5-nano,0.9,20,0.06587072649572649,0.12406162943873891,49.19,38.323524450600694,0.1
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R2,gpt-5.4-nano,0.1,20,0.19211115273615273,0.21544530278873725,61.05,54.67542024481721,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R2,gpt-5.4-nano,0.6,20,0.20361603674103673,0.21877614504557147,38.230000000000004,51.31402906562072,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R2,gpt-5.4-nano,0.9,20,0.17157183094683093,0.21050329667588907,43.37,49.58608781970158,0.15
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R3,gpt-5-nano,0.1,20,0.12201395826395825,0.09434816688682747,60.55,28.932143843283047,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R3,gpt-5-nano,0.6,20,0.13347659285159286,0.1289446531155012,55.17999999999999,38.276605470127436,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R3,gpt-5-nano,0.9,20,0.14515012765012764,0.08232424463246127,57.9,32.07107238946846,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R3,gpt-5.4-nano,0.1,20,0.454228687978688,0.26155605107227015,63.4,52.40952103136263,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R3,gpt-5.4-nano,0.6,20,0.3916734654234654,0.20764853574236258,36.769999999999996,46.04228148355081,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R3,gpt-5.4-nano,0.9,20,0.30830655455655454,0.1603501380790737,30.47,45.63725509527911,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R4,gpt-5-nano,0.1,20,0.35567273004773003,0.17847715850819368,62.6,54.2807904375601,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R4,gpt-5-nano,0.6,20,0.3546577727827728,0.22196180872490032,33.989999999999995,46.20209496275432,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R4,gpt-5-nano,0.9,20,0.35184946997447,0.1957171795842472,24.95,41.72687509583192,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R4,gpt-5.4-nano,0.1,20,0.4297921522921523,0.3075840815739504,57.83,53.775176233531475,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R4,gpt-5.4-nano,0.6,20,0.441364121989122,0.2530045303431664,34.510000000000005,50.07259887298378,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R4,gpt-5.4-nano,0.9,20,0.3729761211011211,0.17791198348139337,22.16,36.419636114832926,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R5,gpt-5-nano,0.1,20,0.3061124986124986,0.19179091123890282,62.25,51.7218420724593,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R5,gpt-5-nano,0.6,20,0.31584318459318456,0.20554190643518158,39.910000000000004,52.103681049877544,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R5,gpt-5-nano,0.9,20,0.3481536519036519,0.23346872341122052,36.81,49.663010697892126,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R5,gpt-5.4-nano,0.1,20,0.5436378205128205,0.3050144384496123,58.760000000000005,57.33501180733608,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R5,gpt-5.4-nano,0.6,20,0.5358766233766235,0.36856574316193397,28.07,46.880105757021,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R5,gpt-5.4-nano,0.9,20,0.4771533327783327,0.31340033552284025,22.02,40.69842360842157,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R6,gpt-5-nano,0.1,20,0.3491287185037185,0.2204681717000716,57.089999999999996,55.108141532425996,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R6,gpt-5-nano,0.6,20,0.35284632034632035,0.16273017327530462,39.96,48.48507529452532,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R6,gpt-5-nano,0.9,20,0.3801510295260295,0.1917818578555197,25.03,41.3349488931582,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R6,gpt-5.4-nano,0.1,20,0.6187709512709513,0.3725272548608019,59.489999999999995,58.28660494306967,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R6,gpt-5.4-nano,0.6,20,0.6007631951381951,0.4032713466010848,22.46,42.79675836223801,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R3_R6,gpt-5.4-nano,0.9,20,0.5770245726495726,0.44268064994580814,9.87,26.661880930212746,0.45
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R1,gpt-5-nano,0.1,20,0.2673996142746143,0.23703231197617347,61.75,55.08698862516877,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R1,gpt-5-nano,0.6,20,0.26302336552336547,0.26420533492694126,38.57,51.992196782938386,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R1,gpt-5-nano,0.9,20,0.27394216894216894,0.28569967170559557,32.7,49.32766918645579,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R1,gpt-5.4-nano,0.1,20,0.2807266344766345,0.2972531359143104,61.85,56.17337353886485,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R1,gpt-5.4-nano,0.6,20,0.29887348762348764,0.3193689076174364,38.68,52.734664520647726,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R1,gpt-5.4-nano,0.9,20,0.25667846042846043,0.2818540548757062,38.4,51.96837094760012,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R2,gpt-5-nano,0.1,20,0.24730706793206791,0.26823983623271025,55.92,55.57460230224443,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R2,gpt-5-nano,0.6,20,0.2599530330780331,0.23469018010229267,38.64,51.66701482621801,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R2,gpt-5-nano,0.9,20,0.2655350899100899,0.2771967146011592,32.82,49.595538848612286,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R2,gpt-5.4-nano,0.1,20,0.2969359113109113,0.3315475726688085,62.0,56.486160391634634,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R2,gpt-5.4-nano,0.6,20,0.25367431179931177,0.2836301602877457,38.589999999999996,52.31835644448926,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R2,gpt-5.4-nano,0.9,20,0.25456716894216896,0.2732181858275637,32.79,49.636636511860125,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R3,gpt-5-nano,0.1,20,0.33653277278277277,0.134735040034513,62.55,48.102954280650124,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R3,gpt-5-nano,0.6,20,0.3405987762237762,0.17258601159113818,44.97,49.02717935787733,0.15
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R3,gpt-5-nano,0.9,20,0.3190430402930403,0.2250104826394341,32.51,38.279937029041314,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R3,gpt-5.4-nano,0.1,20,0.42206800144300144,0.13500011614361673,63.3,45.21813795370172,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R3,gpt-5.4-nano,0.6,20,0.3782129675879676,0.17850816275015974,45.56,44.735649272023245,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R3,gpt-5.4-nano,0.9,20,0.37240578865578866,0.1333255466346522,33.88,47.39111175826339,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R4,gpt-5-nano,0.1,20,0.4541646547896548,0.14203345111569915,60.5,49.82206232922161,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R4,gpt-5-nano,0.6,20,0.3975988594738594,0.18081211597958138,45.89,40.16112155070531,0.15
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R4,gpt-5-nano,0.9,20,0.42240329115329117,0.11589477356618734,30.610000000000003,38.78754412111404,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R4,gpt-5.4-nano,0.1,20,0.46290036352536346,0.19226343445751803,60.5,47.53398784028119,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R4,gpt-5.4-nano,0.6,20,0.466983016983017,0.17485876898958935,30.9,45.13406928835817,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R4,gpt-5.4-nano,0.9,20,0.40943161005661005,0.14952093125531113,24.98,38.45976161077828,0.45
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R5,gpt-5-nano,0.1,20,0.4409765234765235,0.13562039592761993,63.45,44.85480083441166,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R5,gpt-5-nano,0.6,20,0.3796267621267621,0.12311253696147634,48.89,46.20209496275432,0.15
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R5,gpt-5-nano,0.9,20,0.41378246753246756,0.10808708937342285,40.6,51.26229762598178,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R5,gpt-5.4-nano,0.1,20,0.5536179792429793,0.2578651198529678,64.4,55.09941254821048,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R5,gpt-5.4-nano,0.6,20,0.5947440753690754,0.27597132110903,34.42,49.84510322779434,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R5,gpt-5.4-nano,0.9,20,0.5572861166611166,0.20912246695542416,25.660000000000004,42.682628045167334,0.4
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R6,gpt-5-nano,0.1,20,0.461437937062937,0.18596401266502424,58.17999999999999,54.44629995644671,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R6,gpt-5-nano,0.6,20,0.38884955322455317,0.16121759903822058,34.67,45.48601983027313,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R6,gpt-5-nano,0.9,20,0.417271756021756,0.1597615395945217,33.839999999999996,46.41186781076808,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R6,gpt-5.4-nano,0.1,20,0.6823243423243424,0.3274794841317465,60.010000000000005,57.64196114125998,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R6,gpt-5.4-nano,0.6,20,0.6884524503274504,0.32988715660275886,23.169999999999998,42.11584399949113,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R4_R6,gpt-5.4-nano,0.9,20,0.6451015651015651,0.3641982580649449,10.919999999999998,26.574336650630674,0.45
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R1,gpt-5-nano,0.1,20,0.3453092740592741,0.34243708637151876,56.870000000000005,57.07281683124315,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R1,gpt-5-nano,0.6,20,0.305469252969253,0.28587830597396635,38.989999999999995,52.75366687180193,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R1,gpt-5-nano,0.9,20,0.32193951881451877,0.30739639653838885,33.13,50.149724247549585,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R1,gpt-5.4-nano,0.1,20,0.44531995781995787,0.46117136428662614,57.8,59.57445584706322,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R1,gpt-5.4-nano,0.6,20,0.4201774614274615,0.43134159472039185,33.239999999999995,51.645496058784204,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R1,gpt-5.4-nano,0.9,20,0.39228674103674105,0.4108749886626876,15.209999999999999,36.00347790217817,0.4
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R2,gpt-5-nano,0.1,20,0.305833263958264,0.30405300637748295,62.05,55.97592997746536,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R2,gpt-5-nano,0.6,20,0.2858227883227883,0.2853727302991596,38.75,52.48425829161591,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R2,gpt-5-nano,0.9,20,0.2837001193251193,0.30983298778578444,21.03,40.733861512066476,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R2,gpt-5.4-nano,0.1,20,0.44883692696192695,0.46515049021792093,57.96999999999999,59.861112058181014,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R2,gpt-5.4-nano,0.6,20,0.44279761904761905,0.4605200825007188,27.22,48.36649122775199,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R2,gpt-5.4-nano,0.9,20,0.41519098956598954,0.43582839610079305,21.03,42.63624724277887,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R3,gpt-5-nano,0.1,20,0.387011322011322,0.2103068781308102,57.339999999999996,52.269548345193556,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R3,gpt-5-nano,0.6,20,0.3723140054390054,0.19656379589787581,39.88,48.37556582016435,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R3,gpt-5-nano,0.9,20,0.36034819347319347,0.22342786020176703,27.48,44.9343099482602,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R3,gpt-5.4-nano,0.1,20,0.547777084027084,0.33959732803352977,58.89,57.58901485160992,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R3,gpt-5.4-nano,0.6,20,0.6078686591186592,0.35313437601009173,28.68,47.23778148897342,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R3,gpt-5.4-nano,0.9,20,0.5457126900876901,0.28955606347861107,22.84,41.15979642934672,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R4,gpt-5-nano,0.1,20,0.4771702602952603,0.1408139967796444,52.61,48.18016516980274,0.1
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R4,gpt-5-nano,0.6,20,0.45052523865023864,0.13717771521779926,49.11,49.624929006975606,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R4,gpt-5-nano,0.9,20,0.39846320346320346,0.08265688835440453,32.86,35.55799414152071,0.4
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R4,gpt-5.4-nano,0.1,20,0.6287469474969475,0.2973705777378549,59.54,56.48992830584935,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R4,gpt-5.4-nano,0.6,20,0.6236930430680431,0.2849652221790887,35.33,50.261140163413685,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R4,gpt-5.4-nano,0.9,20,0.5999540043290044,0.23939452778576015,23.23,41.211509634030506,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R5,gpt-5-nano,0.1,20,0.4973575036075036,0.14753355514497665,58.31,48.295514665878706,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R5,gpt-5-nano,0.6,20,0.4574413780663781,0.16721939054201226,37.15,38.991328320673134,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R5,gpt-5-nano,0.9,20,0.4745446914196914,0.11629251884941494,24.9,34.50098396766159,0.45
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R5,gpt-5.4-nano,0.1,20,0.7735094766344767,0.17368027925760351,60.779999999999994,54.69724904080258,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R5,gpt-5.4-nano,0.6,20,0.7425385031635032,0.17702019591355322,30.57,47.77708215187873,0.4
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R5,gpt-5.4-nano,0.9,20,0.6698604173604173,0.14735404553634682,30.380000000000003,42.40193143565142,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R6,gpt-5-nano,0.1,20,0.45686917249417247,0.10565344941204102,63.5,50.066881584326254,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R6,gpt-5-nano,0.6,20,0.4525463425463426,0.1319169194799539,45.86,48.113773058187164,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R6,gpt-5-nano,0.9,20,0.4985719835719836,0.19091615590559208,43.160000000000004,47.710292390636226,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R6,gpt-5.4-nano,0.1,20,0.880389194139194,0.17051197335296697,59.010000000000005,48.53246227770483,0.1
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R6,gpt-5.4-nano,0.6,20,0.8943502331002332,0.15329979546016087,26.25,39.622421881927835,0.45
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R5_R6,gpt-5.4-nano,0.9,20,0.814603243978244,0.1955475264554191,18.32,35.44943916117863,0.45
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R1,gpt-5-nano,0.1,20,0.3296676934176934,0.31230360942634855,62.45,56.64834740006009,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R1,gpt-5-nano,0.6,20,0.32633075258075256,0.3073602595959322,33.15,50.17157404452509,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R1,gpt-5-nano,0.9,20,0.3466554279054279,0.31529039094980527,27.22,46.31902644190955,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R1,gpt-5.4-nano,0.1,20,0.503125,0.5099644434199619,58.4,60.58730108390354,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R1,gpt-5.4-nano,0.6,20,0.4833116883116883,0.49732634617357774,27.22,48.70464800039217,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R1,gpt-5.4-nano,0.9,20,0.47934343434343435,0.49449506365656565,2.8699999999999997,3.280741251286778,0.5
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R2,gpt-5-nano,0.1,20,0.27961628649128645,0.28474674633593305,62.0,56.00360890626885,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R2,gpt-5-nano,0.6,20,0.30006375568875565,0.29355570329247377,38.94,52.78181903887579,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R2,gpt-5-nano,0.9,20,0.30772574647574646,0.313931160670191,32.86,49.73979027742382,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R2,gpt-5.4-nano,0.1,20,0.49375,0.5073068079263485,58.3,60.58179333934021,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R2,gpt-5.4-nano,0.6,20,0.5,0.512989176042577,27.23,48.86661867832305,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R2,gpt-5.4-nano,0.9,20,0.47177884615384613,0.4863990489923221,8.78,25.86441570961927,0.45
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R3,gpt-5-nano,0.1,20,0.3666882423132423,0.16440709637493475,62.8,51.23210342209884,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R3,gpt-5-nano,0.6,20,0.3711000804750805,0.23624460595946065,33.85,46.23281473039184,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R3,gpt-5-nano,0.9,20,0.3908401320901321,0.2535151093736202,39.43,48.84304723456446,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R3,gpt-5.4-nano,0.1,20,0.5861910311910312,0.4265329031126802,59.169999999999995,59.31959026724379,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R3,gpt-5.4-nano,0.6,20,0.6741468947718948,0.3365235309333982,29.15,47.02822780550333,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R3,gpt-5.4-nano,0.9,20,0.6433003108003108,0.36788662823801516,11.209999999999999,28.03963172669037,0.45
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R4,gpt-5-nano,0.1,20,0.437578601953602,0.14578447831283453,63.45,45.09978993999395,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R4,gpt-5-nano,0.6,20,0.45428370240870236,0.1565695295298017,45.83,47.158736423409735,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R4,gpt-5-nano,0.9,20,0.4279741785991786,0.11599986482709874,35.11,45.70829591867841,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R4,gpt-5.4-nano,0.1,20,0.6247419247419248,0.39413108579442724,59.6,58.53765319950282,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R4,gpt-5.4-nano,0.6,20,0.6996378621378622,0.31714156312665986,29.52,47.15838486587401,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R4,gpt-5.4-nano,0.9,20,0.6699367299367299,0.348095667771273,4.979999999999999,5.745075694613788,0.5
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R5,gpt-5-nano,0.1,20,0.4619820457320457,0.14316091953430268,63.45,47.867750928442085,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R5,gpt-5-nano,0.6,20,0.4441709679209679,0.13135135610496712,34.3,45.25867174830755,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R5,gpt-5-nano,0.9,20,0.46556721056721057,0.14264815116061635,34.18,48.58693348281159,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R5,gpt-5.4-nano,0.1,20,0.8310199522699524,0.20577398346127884,63.9,54.41847596465551,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R5,gpt-5.4-nano,0.6,20,0.8381895188145189,0.178547621253487,30.610000000000003,46.26215800368477,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R5,gpt-5.4-nano,0.9,20,0.8002244977244978,0.1986667379834336,6.8,7.826271546259399,0.5
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R6,gpt-5-nano,0.1,20,0.4563603757353757,0.1474985240754393,63.65,45.559117176419655,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R6,gpt-5-nano,0.6,20,0.5090970140970141,0.14570258054791566,34.730000000000004,48.39366095939251,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R6,gpt-5-nano,0.9,20,0.4672822316572317,0.14770740667411456,19.84,35.06184610986106,0.4
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R6,gpt-5.4-nano,0.1,20,0.9854545454545456,0.048140724554077516,59.98,30.199400482024213,0.1
