model,persona_condition,prompt_version,protocol_signature,run_phase,run_status,factor,level_left,level_right,n_comparisons_in_stratum,n_left,n_right,mean_left,mean_right,t,df,p_value,cohens_d,p_value_bonferroni
google/gemini-3-flash-preview,R1-R2,ai-race-fairgame-v3,0155c897cb80073899c74de5772e440882cf90c259946beb6c1c9f409c771095,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.0,,,,,
google/gemini-3-flash-preview,R1-R2,ai-race-fairgame-v3,0155c897cb80073899c74de5772e440882cf90c259946beb6c1c9f409c771095,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.0,,,,,
google/gemini-3-flash-preview,R1-R3,ai-race-fairgame-v3,e094769790771bbb867f871152b3869e592a3ea75216647faca3babf4717b9b2,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.5672693278943278,0.3672267316017316,6.144889005593353,37.74303901025778,3.698931925828387e-07,1.9431845226602147,1.109679577748516e-06
google/gemini-3-flash-preview,R1-R3,ai-race-fairgame-v3,e094769790771bbb867f871152b3869e592a3ea75216647faca3babf4717b9b2,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.5672693278943278,0.28595612720612723,9.326097089525819,35.57881509031188,4.3426830484055824e-11,2.949170848276884,1.3028049145216747e-10
google/gemini-3-flash-preview,R1-R3,ai-race-fairgame-v3,e094769790771bbb867f871152b3869e592a3ea75216647faca3babf4717b9b2,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3672267316017316,0.28595612720612723,2.8339006513779292,36.7780361106105,0.0074234635921420315,0.8961580720989043,0.022270390776426095
google/gemini-3-flash-preview,R1-R4,ai-race-fairgame-v3,90caa184f8f63392a9e9add1276d33ba2d47587cceca248f31b07a6c13242bd9,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.7086633505383506,0.48931769619269616,6.740792155206779,37.51194594653181,5.885545503740362e-08,2.131625644424866,1.7656636511221087e-07
google/gemini-3-flash-preview,R1-R4,ai-race-fairgame-v3,90caa184f8f63392a9e9add1276d33ba2d47587cceca248f31b07a6c13242bd9,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.7086633505383506,0.35295884670884675,11.705645751539675,37.990396952588725,3.614893022414004e-14,3.7016502057938814,1.0844679067242012e-13
google/gemini-3-flash-preview,R1-R4,ai-race-fairgame-v3,90caa184f8f63392a9e9add1276d33ba2d47587cceca248f31b07a6c13242bd9,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.48931769619269616,0.35295884670884675,4.219850256654959,37.37107088079002,0.00014975965152212554,1.3344338195875778,0.00044927895456637663
google/gemini-3-flash-preview,R1-R5,ai-race-fairgame-v3,7070f64a43a39818896d80b53dc7f05949a9bb6c717cad036793e4301396c532,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.8974714868464868,0.7145076451326451,5.040471513097438,34.36845403812665,1.4831491913053254e-05,1.5939370462583136,4.449447573915976e-05
google/gemini-3-flash-preview,R1-R5,ai-race-fairgame-v3,7070f64a43a39818896d80b53dc7f05949a9bb6c717cad036793e4301396c532,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.8974714868464868,0.6277933871683872,7.670204191955285,35.226533684837136,5.105257417453512e-09,2.425531536515005,1.5315772252360536e-08
google/gemini-3-flash-preview,R1-R5,ai-race-fairgame-v3,7070f64a43a39818896d80b53dc7f05949a9bb6c717cad036793e4301396c532,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.7145076451326451,0.6277933871683872,2.1254555293256057,37.90923244946366,0.04012390378835613,0.6721280538067721,0.1203717113650684
google/gemini-3-flash-preview,R1-R6,ai-race-fairgame-v3,72fdad899c984ad38c2100883dcfdf0044c4ab51999e9cf3a422a771073c41b1,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.9064969058719059,0.7527702852702853,2.788174752033502,28.157058386156066,0.009393638683325855,0.8816982731001053,0.028180916049977564
google/gemini-3-flash-preview,R1-R6,ai-race-fairgame-v3,72fdad899c984ad38c2100883dcfdf0044c4ab51999e9cf3a422a771073c41b1,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.9064969058719059,0.675731143856144,4.686817553303253,30.704301751695763,5.366066470473915e-05,1.48210184460959,0.00016098199411421747
google/gemini-3-flash-preview,R1-R6,ai-race-fairgame-v3,72fdad899c984ad38c2100883dcfdf0044c4ab51999e9cf3a422a771073c41b1,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.7527702852702853,0.675731143856144,1.185690781138926,37.20882977128814,0.2432613355325507,0.37494834690632206,0.7297840065976521
google/gemini-3-flash-preview,R2-R1,ai-race-fairgame-v3,233df2e39a7764e96eec0663236e32095e2b744a5b17cc6a44598bb3fffd3189,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.0,0.0,,,,,
google/gemini-3-flash-preview,R2-R1,ai-race-fairgame-v3,233df2e39a7764e96eec0663236e32095e2b744a5b17cc6a44598bb3fffd3189,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.0,,,,,
google/gemini-3-flash-preview,R2-R1,ai-race-fairgame-v3,233df2e39a7764e96eec0663236e32095e2b744a5b17cc6a44598bb3fffd3189,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.0,,,,,
google/gemini-3-flash-preview,R2-R2,ai-race-fairgame-v3,00b5bfeb6cb481a657d43f301d74449f7e63b308c3629d381fbcd55049f8775c,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.0,0.0,,,,,
google/gemini-3-flash-preview,R2-R2,ai-race-fairgame-v3,00b5bfeb6cb481a657d43f301d74449f7e63b308c3629d381fbcd55049f8775c,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.0,,,,,
google/gemini-3-flash-preview,R2-R2,ai-race-fairgame-v3,00b5bfeb6cb481a657d43f301d74449f7e63b308c3629d381fbcd55049f8775c,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.0,,,,,
google/gemini-3-flash-preview,R2-R3,ai-race-fairgame-v3,6bf202261e41dc424f5975cef28281046ef3ab3be938b58b3d76b6286606f21e,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.5681779331779332,0.4300322594072594,5.573683681931862,27.440985684371856,6.203209746409559e-06,1.7625535392218166,1.8609629239228676e-05
google/gemini-3-flash-preview,R2-R3,ai-race-fairgame-v3,6bf202261e41dc424f5975cef28281046ef3ab3be938b58b3d76b6286606f21e,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.5681779331779332,0.38599456099456103,6.287262406924527,36.73614684024248,2.643843636089167e-07,1.9882069453033906,7.931530908267502e-07
google/gemini-3-flash-preview,R2-R3,ai-race-fairgame-v3,6bf202261e41dc424f5975cef28281046ef3ab3be938b58b3d76b6286606f21e,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.4300322594072594,0.38599456099456103,2.0564562462647786,30.609557108148543,0.04834948584755473,0.6503085646676833,0.1450484575426642
google/gemini-3-flash-preview,R2-R4,ai-race-fairgame-v3,e84fc1cdb37bfbfe50de3b53d832e513c01020656c6ffeb9e4eadb1d06c9873c,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.7237860056610057,0.5595386557886558,4.231669966870993,37.9480745187077,0.00014144804499336615,1.3381715401441607,0.00042434413498009844
google/gemini-3-flash-preview,R2-R4,ai-race-fairgame-v3,e84fc1cdb37bfbfe50de3b53d832e513c01020656c6ffeb9e4eadb1d06c9873c,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.7237860056610057,0.46505265567765575,7.191363303946017,36.440308967989395,1.7211436203762955e-08,2.2741087522223156,5.1634308611288865e-08
google/gemini-3-flash-preview,R2-R4,ai-race-fairgame-v3,e84fc1cdb37bfbfe50de3b53d832e513c01020656c6ffeb9e4eadb1d06c9873c,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.5595386557886558,0.46505265567765575,2.6846146276401384,36.91790745927275,0.010809402482171476,0.8489496863147661,0.03242820744651442
google/gemini-3-flash-preview,R2-R5,ai-race-fairgame-v3,d1f7b56ce254e84ab2f71ba7997a6f6214b49f5b69a4131fedf70e58ab946c59,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.9389794233544235,0.7970300532800534,5.562620590357618,35.97113486259572,2.677610799659342e-06,1.759055082488054,8.032832398978027e-06
google/gemini-3-flash-preview,R2-R5,ai-race-fairgame-v3,d1f7b56ce254e84ab2f71ba7997a6f6214b49f5b69a4131fedf70e58ab946c59,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.9389794233544235,0.6932416194916196,6.64663398625315,27.037721039152622,3.8975484064639613e-07,2.1018502170044235,1.1692645219391883e-06
google/gemini-3-flash-preview,R2-R5,ai-race-fairgame-v3,d1f7b56ce254e84ab2f71ba7997a6f6214b49f5b69a4131fedf70e58ab946c59,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.7970300532800534,0.6932416194916196,2.660748369452559,31.11535262359896,0.012219217588785074,0.8414025128049271,0.03665765276635522
google/gemini-3-flash-preview,R2-R6,ai-race-fairgame-v3,2f8075d632b736e0fd371f238859cbe42ba9342f75768d0920621896ebf83955,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.9358544233544235,0.8654539904539904,2.2945034413229837,31.582573720737507,0.02856170129550127,0.7255856973675139,0.08568510388650381
google/gemini-3-flash-preview,R2-R6,ai-race-fairgame-v3,2f8075d632b736e0fd371f238859cbe42ba9342f75768d0920621896ebf83955,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.9358544233544235,0.7740917415917415,4.230238503816869,26.801203631319822,0.00024308488547941507,1.3377188717804194,0.0007292546564382453
google/gemini-3-flash-preview,R2-R6,ai-race-fairgame-v3,2f8075d632b736e0fd371f238859cbe42ba9342f75768d0920621896ebf83955,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.8654539904539904,0.7740917415917415,2.1034110682840796,35.30865451719001,0.0426228633032212,0.6651569831385651,0.1278685899096636
google/gemini-3-flash-preview,R3-R1,ai-race-fairgame-v3,a861b4afe43d5a44d1cbcd875344ba5bf0c17113bed45267aa1dcc88d1c935c5,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.5362767094017094,0.35262154512154514,5.2188687513967755,34.447110294893754,8.626964404355843e-06,1.6503512063892867,2.5880893213067532e-05
google/gemini-3-flash-preview,R3-R1,ai-race-fairgame-v3,a861b4afe43d5a44d1cbcd875344ba5bf0c17113bed45267aa1dcc88d1c935c5,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.5362767094017094,0.2683492895992896,9.119467103469148,37.974196021621864,4.1741833648125886e-11,2.883828709394092,1.2522550094437766e-10
google/gemini-3-flash-preview,R3-R1,ai-race-fairgame-v3,a861b4afe43d5a44d1cbcd875344ba5bf0c17113bed45267aa1dcc88d1c935c5,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.35262154512154514,0.2683492895992896,2.373273690118566,34.908726837449194,0.023268356218726558,0.7504950371727314,0.06980506865617968
google/gemini-3-flash-preview,R4-R1,ai-race-fairgame-v3,6761230202f459967a8c53763fd76e54e433a8b09cab749741e7db0158747062,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.7448971167721169,0.4351955683205683,7.536864154645507,34.73109512881589,8.249799361218623e-09,2.383365714395932,2.474939808365587e-08
google/gemini-3-flash-preview,R4-R1,ai-race-fairgame-v3,6761230202f459967a8c53763fd76e54e433a8b09cab749741e7db0158747062,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.7448971167721169,0.38804001554001555,10.685752770819086,37.90703663897781,5.396394919523057e-13,3.3791317269243555,1.6189184758569172e-12
google/gemini-3-flash-preview,R4-R1,ai-race-fairgame-v3,6761230202f459967a8c53763fd76e54e433a8b09cab749741e7db0158747062,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.4351955683205683,0.38804001554001555,1.1668139367031785,33.83230415156568,0.25144429092680043,0.3689789645609583,0.7543328727804013
google/gemini-3-flash-preview,S_AA,ai-race-fairgame-v3,9dad670d4fdd00860e7405cd8fd2a6b31fc561ab5d71ead52ce349e3a626d449,pilot,completed,max_private_risk,0.1,0.6,3,6,6,1.0,1.0,,,,,
google/gemini-3-flash-preview,S_AA,ai-race-fairgame-v3,9dad670d4fdd00860e7405cd8fd2a6b31fc561ab5d71ead52ce349e3a626d449,pilot,completed,max_private_risk,0.1,0.9,3,6,6,1.0,0.9523809523809524,1.5811388300841873,5.0,0.17468781426411994,0.9128709291752755,0.5240634427923598
google/gemini-3-flash-preview,S_AA,ai-race-fairgame-v3,9dad670d4fdd00860e7405cd8fd2a6b31fc561ab5d71ead52ce349e3a626d449,pilot,completed,max_private_risk,0.6,0.9,3,6,6,1.0,0.9523809523809524,1.5811388300841873,5.0,0.17468781426411994,0.9128709291752755,0.5240634427923598
google/gemini-3-flash-preview,S_AC,ai-race-fairgame-v3,98497ace89b4a166ca13f0fae4e684a2ed5eedd318b82621246158f00c66ce85,pilot,completed,max_private_risk,0.1,0.6,3,6,6,0.29365079365079366,0.2788359788359788,0.09712227554972264,9.120471286249916,0.9247301273426028,0.05607357193294137,1.0
google/gemini-3-flash-preview,S_AC,ai-race-fairgame-v3,98497ace89b4a166ca13f0fae4e684a2ed5eedd318b82621246158f00c66ce85,pilot,completed,max_private_risk,0.1,0.9,3,6,6,0.29365079365079366,0.15132275132275133,0.9972913479997595,8.01817229502053,0.34776421157156306,0.5757864282281459,1.0
google/gemini-3-flash-preview,S_AC,ai-race-fairgame-v3,98497ace89b4a166ca13f0fae4e684a2ed5eedd318b82621246158f00c66ce85,pilot,completed,max_private_risk,0.6,0.9,3,6,6,0.2788359788359788,0.15132275132275133,1.1123105882680233,9.53557123672132,0.29325990590322815,0.6421928175590143,0.8797797177096844
google/gemini-3-flash-preview,S_CA,ai-race-fairgame-v3,aca0fc139f3c4589435f47436cb3f675597912e9fff03976ca5ac3fdf4e4f50b,pilot,completed,max_private_risk,0.1,0.6,3,6,6,0.5222222222222223,0.24550264550264547,1.999445262308444,9.960076300263188,0.07356998383857688,1.154380260423702,0.22070995151573064
google/gemini-3-flash-preview,S_CA,ai-race-fairgame-v3,aca0fc139f3c4589435f47436cb3f675597912e9fff03976ca5ac3fdf4e4f50b,pilot,completed,max_private_risk,0.1,0.9,3,6,6,0.5222222222222223,0.1751322751322751,2.7492930999520424,9.844508587721554,0.020783555921650026,1.5873051113384924,0.062350667764950074
google/gemini-3-flash-preview,S_CA,ai-race-fairgame-v3,aca0fc139f3c4589435f47436cb3f675597912e9fff03976ca5ac3fdf4e4f50b,pilot,completed,max_private_risk,0.6,0.9,3,6,6,0.24550264550264547,0.1751322751322751,0.5373353615628975,9.660388068879001,0.6031917471355502,0.31023071564344384,1.0
google/gemini-3-flash-preview,S_CC,ai-race-fairgame-v3,590431109d29eefe73c92aa3f3b0c29f97cfc204662b3cb78f9e50103cf085ae,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.0,0.0,,,,,
google/gemini-3-flash-preview,S_CC,ai-race-fairgame-v3,590431109d29eefe73c92aa3f3b0c29f97cfc204662b3cb78f9e50103cf085ae,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.0,,,,,
google/gemini-3-flash-preview,S_CC,ai-race-fairgame-v3,590431109d29eefe73c92aa3f3b0c29f97cfc204662b3cb78f9e50103cf085ae,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.0,,,,,
