specification,term,coefficient,cluster_robust_se,z,p_value,ci_95_low,ci_95_high,odds_ratio,odds_ratio_ci_95_low,odds_ratio_ci_95_high
1,Intercept,-0.7634551300349307,0.11858861928613768,-6.437844833936558,1.2118178572229773e-10,-0.9958845528120925,-0.5310257072577689,0.4660533669624429,0.36939654923088977,0.5880015428115599
1,C(max_private_risk)[T.0.6],-2.160676856805611,0.27230994871626846,-7.934623273925676,2.1113521741877804e-15,-2.694394548921446,-1.6269591646897756,0.11524708885631575,0.06758328776415609,0.19652627046208618
1,C(max_private_risk)[T.0.9],-2.757554203060649,0.3219296963298314,-8.565703116233834,1.0741832863571254e-17,-3.388524813421035,-2.126583592700263,0.06344675663063962,0.03375844018336905,0.11924398476594168
1,C(protocol_signature)[T.979bae7b1682a11de6986508bc46a40cfe183fca8ea14fbfa98940869ae7f0bb],3.418993149868278,0.24848193678253078,13.759523908011676,4.4645721422153525e-43,2.9319775029657595,3.906008796770797,30.538651691139847,18.764701083038542,49.700192024681186
1,C(protocol_signature)[T.9bf504edfff3529d855847b1be178f557fc511c4e10b2b2d764e7ce286072f8f],1.228763648716772,0.12969601823706464,9.474181747590572,2.6885956343626306e-21,0.9745641240338752,1.4829631733996687,3.4170023084699994,2.6500118827213637,4.405982045672575
1,C(protocol_signature)[T.e4b363cb23e7f51f4cb6e8cd54b83e012551e2d98a0913bef425397b88630537],0.4034777812613574,0.41952970731531675,0.9617382850986169,0.3361810857135462,-0.41878533552129343,1.2257408980440083,1.4970219698695402,0.657845396150902,3.406689157338121
1,C(protocol_signature)[T.e797ad425dab097001e50ec17372e386b79eacabbda45d5e9ecb2bc8a6d07d09],4.276099039230708,0.23792142688658574,17.9727361893684,3.1860571019502844e-72,3.80978161138262,4.742416467078796,71.95918183012834,45.14057960101545,114.71106253905941
1,C(protocol_signature)[T.e7e9fdcc31a6097c7f48a238aef9a1cf1b9f924d4c4f1d2383423f94c79e3ff0],3.750748442924796,0.25488746326503875,14.715311592334647,5.140889310465071e-49,3.251178194814544,4.250318691035048,42.55291851546161,25.82074386932111,70.1277578735815
1,C(protocol_signature)[T.f55db946320bb74f1d8d014e335e7cfffec4178e6a614d8700d0046fa6894a0c],6.861890905329524,0.9011859287514862,7.614289888920115,2.6514511263856246e-14,5.095598941602332,8.628182869056715,955.1714998278076,163.3016234755815,5586.9168638101555
1,C(protocol_signature)[T.f6295d19b4449e411409e723e404dd654f86e04c1e17efe2c71d2a8cda3e5941],3.8975339144063286,0.2518788706646271,15.473842264426523,5.2102183917038463e-54,3.403860399437037,4.39120742937562,49.280768536515566,30.079997002690522,80.73784539713868
2,Intercept,-0.8476507978308945,0.17716939287994946,-4.784408774292439,1.7149136198952008e-06,-1.1948964270384224,-0.5004051686233665,0.4284201963563152,0.30273530775082175,0.6062849622980109
2,C(max_private_risk)[T.0.6],-2.2033825715380715,0.28467470561040825,-7.7400012298722185,9.94158526091079e-15,-2.7613347418440144,-1.6454304012321288,0.11042899193164958,0.06320734654122961,0.1929295078236818
2,C(max_private_risk)[T.0.9],-2.8924329660871106,0.33400161599483097,-8.65993704093897,4.7202489474337964e-18,-3.5470641042151567,-2.2378018279590646,0.05544116192443748,0.028809096119747742,0.10669277587729505
2,C(protocol_signature)[T.979bae7b1682a11de6986508bc46a40cfe183fca8ea14fbfa98940869ae7f0bb],3.7205964166245025,0.28226150516582843,13.181380912847661,1.123159516107884e-39,3.1673740322774124,4.2738188009715925,41.28901221985285,23.7450486838613,71.7952846839114
2,C(protocol_signature)[T.9bf504edfff3529d855847b1be178f557fc511c4e10b2b2d764e7ce286072f8f],1.2296518042443247,0.15654992528590586,7.854694290007623,4.007484070400965e-15,0.9228195889015129,1.5364840195871365,3.4200384860572983,2.5163755411833857,4.648218461308227
2,C(protocol_signature)[T.e4b363cb23e7f51f4cb6e8cd54b83e012551e2d98a0913bef425397b88630537],0.3012410095780354,0.496540370205528,0.6066797941390862,0.5440634341205106,-0.6719602328949847,1.2744422520510557,1.3515350351773239,0.5107064922810823,3.5767059532629197
2,C(protocol_signature)[T.e797ad425dab097001e50ec17372e386b79eacabbda45d5e9ecb2bc8a6d07d09],4.6380914875280395,0.2943606502778283,15.756492870736762,6.197831002120157e-56,4.061155214517706,5.215027760538373,103.3469203606018,58.041322543627786,184.01692931776873
2,C(protocol_signature)[T.e7e9fdcc31a6097c7f48a238aef9a1cf1b9f924d4c4f1d2383423f94c79e3ff0],4.0594177627085415,0.2865003636761568,14.168979440797742,1.4255719328791616e-45,3.497887368345647,4.620948157071436,57.940566097849,33.0455650552717,101.59031004990048
2,C(protocol_signature)[T.f55db946320bb74f1d8d014e335e7cfffec4178e6a614d8700d0046fa6894a0c],7.202827390382995,0.8674812933100993,8.30315010355871,1.0138665143678488e-16,5.502595298232974,8.903059482533017,1343.2232169017802,245.3278055871902,7354.439934378868
2,C(protocol_signature)[T.f6295d19b4449e411409e723e404dd654f86e04c1e17efe2c71d2a8cda3e5941],4.221756773975007,0.26931564480310544,15.6758690237305,2.2117908928315935e-55,3.6939078096877385,4.749605738262275,68.15310878988699,40.201640758805866,115.53872304848035
2,own_prev_unsafe,-1.3888283766782987,0.17149313650203266,-8.09844874848293,5.566440516647074e-16,-1.724948747818094,-1.0527080055385034,0.249367298087204,0.17818218376457387,0.3489913976891996
2,opponent_prev_unsafe,1.2975785207143087,0.1350211959987825,9.610183876063497,7.2419543470059825e-22,1.0329418394071714,1.562215202021446,3.660422290641848,2.809318253247066,4.76937468025961
2,progress_gap_before,-0.38037611744659305,0.5785000952928374,-0.6575212701633977,0.5108457989264905,-1.5142154692735437,0.7534632343803574,0.6836042453702348,0.2199806987850953,2.1243443941631432
3,Intercept,-0.8862852232435567,0.20337642728210792,-4.357856193501576,1.3134263385612499e-05,-1.2848956960209175,-0.48767475046619596,0.41218408414501095,0.27667944089359914,0.6140525608760254
3,C(max_private_risk)[T.0.6],-2.2398103534701987,0.28541433723250986,-7.847574775634205,4.24159519652368e-15,-2.7992121751172876,-1.68040853182311,0.10647869577973018,0.06085798918206155,0.1862978518898259
3,C(max_private_risk)[T.0.9],-2.9436739629375146,0.3444278186747872,-8.546562743577242,1.2680850565261505e-17,-3.61874008281379,-2.2686078430612393,0.05267185836465665,0.02681644171326829,0.1034561070126528
3,C(protocol_signature)[T.979bae7b1682a11de6986508bc46a40cfe183fca8ea14fbfa98940869ae7f0bb],3.7663175387794863,0.3125706817332606,12.04949075164241,1.9515186559669757e-33,3.1536902599591636,4.378944817599809,43.22061319677617,23.42233981678625,79.75383414796907
3,C(protocol_signature)[T.9bf504edfff3529d855847b1be178f557fc511c4e10b2b2d764e7ce286072f8f],1.42547268157037,0.16273881586325628,8.759266644585546,1.9652473504491148e-18,1.106510463591692,1.744434899549048,4.159823650094345,3.023788343357313,5.722666679993699
3,C(protocol_signature)[T.e4b363cb23e7f51f4cb6e8cd54b83e012551e2d98a0913bef425397b88630537],0.5066094758865461,0.5127826877462633,0.9879613489159528,0.32317157786804185,-0.49842612399177855,1.511645075764871,1.6596545459903473,0.6074860153746756,4.5341837380858525
3,C(protocol_signature)[T.e797ad425dab097001e50ec17372e386b79eacabbda45d5e9ecb2bc8a6d07d09],4.7030988310312996,0.34007737485643846,13.8294963992141,1.692009051462286e-43,4.036559424355753,5.369638237706846,110.28840860544506,56.63116343169798,214.7851524786678
3,C(protocol_signature)[T.e7e9fdcc31a6097c7f48a238aef9a1cf1b9f924d4c4f1d2383423f94c79e3ff0],4.093552825076288,0.31381770234713535,13.044365548722702,6.84242139008718e-39,3.478481430764792,4.708624219387784,59.95251457172048,32.410467148510044,110.89948154720106
3,C(protocol_signature)[T.f55db946320bb74f1d8d014e335e7cfffec4178e6a614d8700d0046fa6894a0c],7.298382574328893,0.9211821173893304,7.92284439369364,2.321380133809755e-15,5.492898801043458,9.103866347614328,1477.9075877182322,242.9604811356135,8989.983999150716
3,C(protocol_signature)[T.f6295d19b4449e411409e723e404dd654f86e04c1e17efe2c71d2a8cda3e5941],4.264775413031351,0.2954901883787473,14.432883326619748,3.2136070697945603e-47,3.6856252860240497,4.843925540038652,71.14893905436423,39.87004483905466,126.96678794810363
3,own_prev_unsafe,-0.603264826853585,0.37479387504635886,-1.6095909432323732,0.10748718669760753,-1.3378473235706536,0.1313176698634837,0.5470227828639408,0.26240994471326545,1.1403299722469822
3,opponent_prev_unsafe,1.5838994272065783,0.3320380634646337,4.77023450468137,1.8401157132987361e-06,0.9331167813194714,2.234682073093685,4.873924317132973,2.5424210118003305,9.343510826445975
3,own_prev_unsafe:opponent_prev_unsafe,-1.0525829866272869,0.4876910544130179,-2.1582987366749418,0.03090461289333791,-2.008439888859166,-0.09672608439540797,0.3490350309411967,0.1341978750383831,0.9078046339353566
3,progress_gap_before,0.4883325542398001,0.2472020077116362,1.9754392723599772,0.04821831976425751,0.0038255222190004545,0.9728395862605997,1.6295966891602656,1.0038328488688992,2.64544577547384
3,own_prev_unsafe:progress_gap_before,-3.9706991892897476,2.087966551088898,-1.9017063215016465,0.057209558978225945,-8.063038430348298,0.12164005176880321,0.018860241645054326,0.000314968340560049,1.1293475219679274
3,opponent_prev_unsafe:progress_gap_before,-0.18290588355602708,0.850385674756824,-0.21508580046145623,0.829700424423791,-1.8496311790481943,1.48381941193614,0.8328465366029691,0.1572951693706805,4.409756232862754
3,own_prev_unsafe:opponent_prev_unsafe:progress_gap_before,2.983430616087395,2.6296445966502535,1.134537579674382,0.2565691195635409,-2.1705780854874592,8.137439317662249,19.75547397207173,0.11411163156193155,3420.1487308450965
4,Intercept,-0.9888382202732986,0.1326322517759111,-7.455488442916515,8.95355034112006e-14,-1.248792656942533,-0.7288837836040643,0.3720086321502291,0.28685091533743645,0.48244720513263545
4,C(max_private_risk)[T.0.6],-2.110538562528661,0.2712289558280962,-7.781391024733774,7.173140509750873e-15,-2.6421375475161346,-1.5789395775411874,0.12117268978696526,0.07120889436452228,0.2061936346749879
4,C(max_private_risk)[T.0.9],-2.690463100842712,0.32391001654243673,-8.306205314556006,9.881120161337135e-17,-3.325315067497661,-2.0556111341877625,0.06784951092936507,0.035961186767225456,0.12801457758200707
4,C(protocol_signature)[T.979bae7b1682a11de6986508bc46a40cfe183fca8ea14fbfa98940869ae7f0bb],2.9491024685122484,0.32592643157058615,9.048368536117204,1.4512025713908925e-19,2.310298401024241,3.587906536000256,19.088813226377745,10.077431322223257,36.158300537159576
4,C(protocol_signature)[T.9bf504edfff3529d855847b1be178f557fc511c4e10b2b2d764e7ce286072f8f],1.0930330588048736,0.15986498641352595,6.837226107645004,8.074125441388757e-12,0.7797034430453776,1.4063626745643694,2.983308915405482,2.18082543064298,4.081084143499638
