model,persona_condition,prompt_version,protocol_signature,run_phase,run_status,factor,level_left,level_right,n_comparisons_in_stratum,n_left,n_right,mean_left,mean_right,t,df,p_value,cohens_d,p_value_bonferroni
gpt-5-nano,R5-R3,ai-race-fairgame-v3,d165c488ef730d384923091fda8b720709d36b2274c4ac2b303f65df4153d231,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.4168849206349206,0.41224206349206344,0.06293737037958866,36.79818675633446,0.9501570102104797,0.019902544034111624,1.0
gpt-5-nano,R5-R4,ai-race-fairgame-v3,c9491baed85c6ec9fe2d753bde54f61b1dbf77f469b411648568cd117834786b,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.5213095238095238,0.5027380952380953,0.3749130743025402,37.15635294087627,0.7098566388913008,0.11855792393719705,1.0
gpt-5-nano,R5-R4,ai-race-fairgame-v3,c9491baed85c6ec9fe2d753bde54f61b1dbf77f469b411648568cd117834786b,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.5213095238095238,0.4566071428571429,1.4567600262912193,32.04071333689732,0.15491362405872053,0.4606679687367024,0.46474087217616156
gpt-5-nano,R5-R4,ai-race-fairgame-v3,c9491baed85c6ec9fe2d753bde54f61b1dbf77f469b411648568cd117834786b,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.5027380952380953,0.4566071428571429,1.15220192331175,34.860757238517685,0.2570785243588745,0.3643582402091787,0.7712355730766236
gpt-5-nano,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.5631746031746032,0.5016468253968254,1.1378650375141752,37.743064753023745,0.26234864910079075,0.35982451884177313,0.7870459473023723
gpt-5-nano,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.5631746031746032,0.5416468253968253,0.4554242903803546,36.530052820562084,0.6514995730781653,0.1440178059367832,1.0
gpt-5-nano,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.5016468253968254,0.5416468253968253,-0.8039216149651781,35.26486178777915,0.4268284330319868,-0.25422233635308683,1.0
gpt-5-nano,R5-R6,ai-race-fairgame-v3,2b314f8fc6f5b732c1eaade615e0a90f4e2d2b19a344e215452876df453c9dc0,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.5042460317460318,0.5142658730158731,-0.23922452404553676,37.2663834202706,0.812242303004459,-0.07564943681536143,1.0
gpt-5-nano,R5-R6,ai-race-fairgame-v3,2b314f8fc6f5b732c1eaade615e0a90f4e2d2b19a344e215452876df453c9dc0,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.5042460317460318,0.5365873015873015,-0.653548258428393,33.11405670126734,0.5179156713134264,-0.2066701057470058,1.0
gpt-5-nano,R5-R6,ai-race-fairgame-v3,2b314f8fc6f5b732c1eaade615e0a90f4e2d2b19a344e215452876df453c9dc0,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.5142658730158731,0.5365873015873015,-0.4299765339710097,35.63353135843578,0.6698019279521302,-0.13597051877731542,1.0
gpt-5-nano,R6-R1,ai-race-fairgame-v3,7d5b42fcb0b165feb515ed7a994f4cabe269f2cd9077d99d2573eac039a8dc54,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.36077380952380955,0.36277777777777775,-0.018330599375914806,37.99994633760486,0.9854710278412403,-0.005796644490395182,1.0
gpt-5-nano,R6-R1,ai-race-fairgame-v3,7d5b42fcb0b165feb515ed7a994f4cabe269f2cd9077d99d2573eac039a8dc54,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.36077380952380955,0.36355158730158726,-0.025963131024050592,37.92199603987906,0.979422893540858,-0.008210262922537976,1.0
gpt-5-nano,R6-R1,ai-race-fairgame-v3,7d5b42fcb0b165feb515ed7a994f4cabe269f2cd9077d99d2573eac039a8dc54,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.36277777777777775,0.36355158730158726,-0.007237077664699305,37.92601435994842,0.9942636325755745,-0.0022885649023982155,1.0
gpt-5-nano,R6-R2,ai-race-fairgame-v3,320ad475ef61963e7fe9139623948c5cbea92c143fe0676edb6f4c0f421061c9,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.3149404761904762,0.3373015873015873,-0.21832351016493948,37.9575783763655,0.8283466269142314,-0.06903995588841322,1.0
gpt-5-nano,R6-R2,ai-race-fairgame-v3,320ad475ef61963e7fe9139623948c5cbea92c143fe0676edb6f4c0f421061c9,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.3149404761904762,0.348015873015873,-0.3057355912370283,37.33328560614301,0.7615043329691425,-0.09668208300872261,1.0
gpt-5-nano,R6-R2,ai-race-fairgame-v3,320ad475ef61963e7fe9139623948c5cbea92c143fe0676edb6f4c0f421061c9,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3373015873015873,0.348015873015873,-0.09758722268451948,37.61887050381642,0.92277817066741,-0.030859789421313285,1.0
gpt-5-nano,R6-R3,ai-race-fairgame-v3,f5331636d27cc7e4066b9a07793ae77ba75b649d0d49641ef87617e83046209f,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.41611111111111104,0.4165873015873016,-0.006537488894174125,33.4205411795728,0.9948227443048503,-0.0020673355083645714,1.0
gpt-5-nano,R6-R3,ai-race-fairgame-v3,f5331636d27cc7e4066b9a07793ae77ba75b649d0d49641ef87617e83046209f,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.41611111111111104,0.44680555555555557,-0.39491613230846323,31.67556662789572,0.6955516182226374,-0.12488344628391534,1.0
gpt-5-nano,R6-R3,ai-race-fairgame-v3,f5331636d27cc7e4066b9a07793ae77ba75b649d0d49641ef87617e83046209f,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.4165873015873016,0.44680555555555557,-0.3377446956035937,37.68201826438571,0.737429956556073,-0.10680425057476137,1.0
gpt-5-nano,R6-R4,ai-race-fairgame-v3,88b7a3a5dd650ba8221903991a1863c6ba6b4acc1df3d56c45ec302b41ce1ba7,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.49837301587301586,0.5107539682539681,-0.22661749532689188,37.420834133462535,0.8219545835182129,-0.07166274428755423,1.0
gpt-5-nano,R6-R4,ai-race-fairgame-v3,88b7a3a5dd650ba8221903991a1863c6ba6b4acc1df3d56c45ec302b41ce1ba7,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.49837301587301586,0.47013888888888883,0.6370608879479743,34.25662716599383,0.5283199819598882,0.20145634141249105,1.0
gpt-5-nano,R6-R4,ai-race-fairgame-v3,88b7a3a5dd650ba8221903991a1863c6ba6b4acc1df3d56c45ec302b41ce1ba7,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.5107539682539681,0.47013888888888883,0.8404146822408245,31.906741475533348,0.40692987034284456,0.26576245749276667,1.0
gpt-5-nano,R6-R5,ai-race-fairgame-v3,1a09252a2fe4a50d40f394a2bff1b19c83f6a1ac9bfd59064f637e161a228ba1,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.4960912698412698,0.4979960317460318,-0.041057930144827746,37.7602013133799,0.9674660444333203,-0.012983657526974264,1.0
gpt-5-nano,R6-R5,ai-race-fairgame-v3,1a09252a2fe4a50d40f394a2bff1b19c83f6a1ac9bfd59064f637e161a228ba1,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.4960912698412698,0.5286507936507936,-0.6288345224791975,37.337242142272174,0.5332859340960151,-0.19885493623786166,1.0
gpt-5-nano,R6-R5,ai-race-fairgame-v3,1a09252a2fe4a50d40f394a2bff1b19c83f6a1ac9bfd59064f637e161a228ba1,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.4979960317460318,0.5286507936507936,-0.6119452266173251,36.38494112960081,0.5443792997954625,-0.19351407193786432,1.0
gpt-5-nano,R6-R6,ai-race-fairgame-v3,7f69244f5c9ecdf874de48aaa1dfa920a53ba3c006f0d72507af7e7433c742e0,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.5121626984126986,0.5709523809523809,-1.157260195859007,37.86321408701954,0.25441482427122336,-0.36595780643670206,0.76324447281367
gpt-5-nano,R6-R6,ai-race-fairgame-v3,7f69244f5c9ecdf874de48aaa1dfa920a53ba3c006f0d72507af7e7433c742e0,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.5121626984126986,0.5148611111111111,-0.049459486917117906,36.74111440964968,0.9608210237121839,-0.01564046305613922,1.0
gpt-5-nano,R6-R6,ai-race-fairgame-v3,7f69244f5c9ecdf874de48aaa1dfa920a53ba3c006f0d72507af7e7433c742e0,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.5709523809523809,0.5148611111111111,1.0023181560242864,37.402370244110514,0.322630733003346,0.31696083131767655,0.967892199010038
gpt-5-nano,S_AA,ai-race-fairgame-v3,72d88f6f1a871b5991872d125c57cf8f2c99fb4548cf8d43662d26b3b5ea4f1c,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.4698611111111111,0.3905753968253968,1.4786010880612321,31.863002402666964,0.14906562277006946,0.4675747189076692,0.4471968683102084
gpt-5-nano,S_AA,ai-race-fairgame-v3,72d88f6f1a871b5991872d125c57cf8f2c99fb4548cf8d43662d26b3b5ea4f1c,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.4698611111111111,0.4762698412698413,-0.10051938647555927,37.98795674779161,0.9204606426645032,-0.03178702102654927,1.0
gpt-5-nano,S_AA,ai-race-fairgame-v3,72d88f6f1a871b5991872d125c57cf8f2c99fb4548cf8d43662d26b3b5ea4f1c,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3905753968253968,0.4762698412698413,-1.6186188333069984,32.200713948733465,0.11528412799263221,-0.5118522176894527,0.34585238397789664
gpt-5-nano,S_AC,ai-race-fairgame-v3,18e617eefe8e0a994d792ee2e680f00dc38673b43ff5546e5bcd9d821ded93a2,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.29015873015873017,0.28037698412698414,0.10682908946690291,37.98396490452742,0.9154868204753543,0.033782324307731613,1.0
gpt-5-nano,S_AC,ai-race-fairgame-v3,18e617eefe8e0a994d792ee2e680f00dc38673b43ff5546e5bcd9d821ded93a2,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.29015873015873017,0.23253968253968255,0.6967302388258896,35.746569451071096,0.4904779192556904,0.22032544694028902,1.0
gpt-5-nano,S_AC,ai-race-fairgame-v3,18e617eefe8e0a994d792ee2e680f00dc38673b43ff5546e5bcd9d821ded93a2,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.28037698412698414,0.23253968253968255,0.5858746836654806,36.06351892364293,0.5616086990204237,0.18526984238135655,1.0
gpt-5-nano,S_CA,ai-race-fairgame-v3,9fbff883ad22b6c67f0696d20295ff3690e6b4fb6098aaffc8db4fd39675a992,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.291984126984127,0.3498809523809524,-0.5485971109549838,36.21306043199961,0.5866485806001418,-0.1734816388405859,1.0
gpt-5-nano,S_CA,ai-race-fairgame-v3,9fbff883ad22b6c67f0696d20295ff3690e6b4fb6098aaffc8db4fd39675a992,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.291984126984127,0.3434325396825397,-0.509193356195297,37.14899201671465,0.6136281033968113,-0.16102107750025482,1.0
gpt-5-nano,S_CA,ai-race-fairgame-v3,9fbff883ad22b6c67f0696d20295ff3690e6b4fb6098aaffc8db4fd39675a992,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3498809523809524,0.3434325396825397,0.05725867217411307,37.79721558099833,0.954640776430372,0.018106781986710254,1.0
gpt-5-nano,S_CC,ai-race-fairgame-v3,3050014eab7573c1e9ccb80096dc67a6921b13e4afd85419fc9da2039f99d23f,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.0,0.0,,,,,
gpt-5-nano,S_CC,ai-race-fairgame-v3,3050014eab7573c1e9ccb80096dc67a6921b13e4afd85419fc9da2039f99d23f,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.0,,,,,
gpt-5-nano,S_CC,ai-race-fairgame-v3,3050014eab7573c1e9ccb80096dc67a6921b13e4afd85419fc9da2039f99d23f,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.0,,,,,
gpt-5-nano,none,ai-race-fairgame-v3,b323588675c9a8ba411ffa23e98811bc735ee30269e7db0dcbd23907d5a266f1,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.1405952380952381,0.1778769841269841,-0.9024732562672827,35.39504067088922,0.3729063292249054,-0.2853871017193441,1.0
gpt-5-nano,none,ai-race-fairgame-v3,b323588675c9a8ba411ffa23e98811bc735ee30269e7db0dcbd23907d5a266f1,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.1405952380952381,0.16803571428571423,-0.6756116102595233,35.82929894268123,0.5036247641315034,-0.21364715020740765,1.0
gpt-5-nano,none,ai-race-fairgame-v3,b323588675c9a8ba411ffa23e98811bc735ee30269e7db0dcbd23907d5a266f1,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.1778769841269841,0.16803571428571423,0.21411223714923486,37.97242599679345,0.8316051505186614,0.06770823443056995,1.0
gpt-5.4-nano,R+,ai-race-fairgame-v3,56adcb96fbf2229c07383ca1132ca554e383ad90adaafbbe87f5ee5ce67cd8cf,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.9406349206349207,0.9498809523809524,-0.34550482085333545,37.961130804844444,0.7316222392713496,-0.10925821764649805,1.0
gpt-5.4-nano,R+,ai-race-fairgame-v3,56adcb96fbf2229c07383ca1132ca554e383ad90adaafbbe87f5ee5ce67cd8cf,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.9406349206349207,0.9084126984126983,1.124089022075033,37.093388294035236,0.26819739058268705,0.35546816025483974,0.8045921717480611
gpt-5.4-nano,R+,ai-race-fairgame-v3,56adcb96fbf2229c07383ca1132ca554e383ad90adaafbbe87f5ee5ce67cd8cf,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.9498809523809524,0.9084126984126983,1.4268816413404155,37.415719746523386,0.16190630211410653,0.4512195938115186,0.4857189063423196
gpt-5.4-nano,R-,ai-race-fairgame-v3,d3e1d3c8b9fa6e450260e8a4996789d5a341d360059e38e6e915be5c4a40c1c9,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.07791666666666668,0.17871031746031746,-2.2560690077142227,29.15241470056742,0.031737727357671296,-0.713431662289293,0.09521318207301388
gpt-5.4-nano,R-,ai-race-fairgame-v3,d3e1d3c8b9fa6e450260e8a4996789d5a341d360059e38e6e915be5c4a40c1c9,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.07791666666666668,0.10210317460317461,-0.6784516521509497,34.964084106354,0.5019514123677942,-0.21454525031012767,1.0
gpt-5.4-nano,R-,ai-race-fairgame-v3,d3e1d3c8b9fa6e450260e8a4996789d5a341d360059e38e6e915be5c4a40c1c9,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.17871031746031746,0.10210317460317461,1.573437844071427,34.748601172265474,0.12467959018777514,0.4975647343970572,0.3740387705633254
gpt-5.4-nano,R0,ai-race-fairgame-v3,80d3fc8302bd0315e686cdbc0453951ebacf615e81d5d7964a7c5d1a99d13027,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.5588095238095238,0.5502579365079364,0.1304026412123592,37.994433934220794,0.8969358679487031,0.0412369359132796,1.0
gpt-5.4-nano,R0,ai-race-fairgame-v3,80d3fc8302bd0315e686cdbc0453951ebacf615e81d5d7964a7c5d1a99d13027,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.5588095238095238,0.47444444444444445,1.5709262799057095,30.177131735004195,0.12662717965105835,0.49677050807172435,0.37988153895317506
gpt-5.4-nano,R0,ai-race-fairgame-v3,80d3fc8302bd0315e686cdbc0453951ebacf615e81d5d7964a7c5d1a99d13027,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.5502579365079364,0.47444444444444445,1.4246047349303286,30.396925056983953,0.16445816384561626,0.45049957278402725,0.49337449153684876
gpt-5.4-nano,R1-R1,ai-race-fairgame-v3,dff0d401360241af243e095054cfdc9c9dedeb05c49defe3504e61eb00a3c757,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.0,0.0,,,,,
gpt-5.4-nano,R1-R1,ai-race-fairgame-v3,dff0d401360241af243e095054cfdc9c9dedeb05c49defe3504e61eb00a3c757,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.00625,-1.0000000000000002,19.0,0.3298768009211252,-0.316227766016838,0.9896304027633755
gpt-5.4-nano,R1-R1,ai-race-fairgame-v3,dff0d401360241af243e095054cfdc9c9dedeb05c49defe3504e61eb00a3c757,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.00625,-1.0000000000000002,19.0,0.3298768009211252,-0.316227766016838,0.9896304027633755
gpt-5.4-nano,R1-R2,ai-race-fairgame-v3,cc31d9395d7f3967d26101adb668d9ba2f3adec1d8d2546bdc080452c5a9518f,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.005,0.0,1.0,19.0,0.3298768009211252,0.3162277660168379,0.9896304027633755
gpt-5.4-nano,R1-R2,ai-race-fairgame-v3,cc31d9395d7f3967d26101adb668d9ba2f3adec1d8d2546bdc080452c5a9518f,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.005,0.005,0.0,38.0,1.0,0.0,1.0
gpt-5.4-nano,R1-R2,ai-race-fairgame-v3,cc31d9395d7f3967d26101adb668d9ba2f3adec1d8d2546bdc080452c5a9518f,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.005,-1.0,19.0,0.3298768009211252,-0.3162277660168379,0.9896304027633755
gpt-5.4-nano,R1-R3,ai-race-fairgame-v3,b077c3613a75c82ffd9965f22504dd7698ee139485f23505607928228f246dff,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.3140079365079365,0.25942460317460314,0.5257705951037916,35.988741177223595,0.6022725640958998,0.16626326072701547,1.0
gpt-5.4-nano,R1-R3,ai-race-fairgame-v3,b077c3613a75c82ffd9965f22504dd7698ee139485f23505607928228f246dff,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.3140079365079365,0.2577380952380952,0.5542465626176932,34.998848635159405,0.5829345917206349,0.17526815231910461,1.0
gpt-5.4-nano,R1-R3,ai-race-fairgame-v3,b077c3613a75c82ffd9965f22504dd7698ee139485f23505607928228f246dff,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.25942460317460314,0.2577380952380952,0.01914579179986175,37.86084122311053,0.9848253462031358,0.006054430969493777,1.0
gpt-5.4-nano,R1-R4,ai-race-fairgame-v3,252564852ae56970c37552c96a16f12e2648188e4be66f219a5f2f4a8f7e2224,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.341468253968254,0.3596825396825397,-0.1535738355801097,37.89089370311953,0.8787607724444323,-0.048564310944135276,1.0
gpt-5.4-nano,R1-R4,ai-race-fairgame-v3,252564852ae56970c37552c96a16f12e2648188e4be66f219a5f2f4a8f7e2224,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.341468253968254,0.3113492063492064,0.27501228548049755,37.54704393193982,0.7848145104296912,0.0869665206646826,1.0
gpt-5.4-nano,R1-R4,ai-race-fairgame-v3,252564852ae56970c37552c96a16f12e2648188e4be66f219a5f2f4a8f7e2224,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3596825396825397,0.3113492063492064,0.4280602894707617,37.02193556869688,0.6710872464601334,0.13536454905985992,1.0
gpt-5.4-nano,R1-R5,ai-race-fairgame-v3,d751b0d45b47fac3c74c6338374de60d3e6fba3f39f49cbee7c8183c9cb54ce1,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.43472222222222223,0.4140476190476191,0.14755685312447542,37.9829344941981,0.8834730174349404,0.04666157402402754,1.0
gpt-5.4-nano,R1-R5,ai-race-fairgame-v3,d751b0d45b47fac3c74c6338374de60d3e6fba3f39f49cbee7c8183c9cb54ce1,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.43472222222222223,0.38654761904761903,0.36612319211029487,37.07524782705545,0.7163541349755664,0.11577831912799212,1.0
gpt-5.4-nano,R1-R5,ai-race-fairgame-v3,d751b0d45b47fac3c74c6338374de60d3e6fba3f39f49cbee7c8183c9cb54ce1,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.4140476190476191,0.38654761904761903,0.2115556383737167,37.297961279037345,0.8336054836815795,0.06689976691118646,1.0
gpt-5.4-nano,R1-R6,ai-race-fairgame-v3,daad2389c00c79bcd7349e8a86370fa5bce7961f146269780a8c7f7c30d7ec21,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.5,0.48958333333333337,0.06596539182955088,37.883992285174195,0.9477522711575523,0.02086008849268425,1.0
gpt-5.4-nano,R1-R6,ai-race-fairgame-v3,daad2389c00c79bcd7349e8a86370fa5bce7961f146269780a8c7f7c30d7ec21,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.5,0.50625,-0.038741559656070505,37.995286221773455,0.9692992877766945,-0.01225115686204723,1.0
gpt-5.4-nano,R1-R6,ai-race-fairgame-v3,daad2389c00c79bcd7349e8a86370fa5bce7961f146269780a8c7f7c30d7ec21,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.48958333333333337,0.50625,-0.10616351674007361,37.92581963251686,0.9160121797793803,-0.03357185173120465,1.0
gpt-5.4-nano,R2-R1,ai-race-fairgame-v3,02d98791bb7dfd44709a67d5ae51547dd7848d6b331f8aff89072e5b8e51b641,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.0,0.0,,,,,
gpt-5.4-nano,R2-R1,ai-race-fairgame-v3,02d98791bb7dfd44709a67d5ae51547dd7848d6b331f8aff89072e5b8e51b641,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.004166666666666667,-1.0,19.0,0.3298768009211252,-0.31622776601683794,0.9896304027633755
gpt-5.4-nano,R2-R1,ai-race-fairgame-v3,02d98791bb7dfd44709a67d5ae51547dd7848d6b331f8aff89072e5b8e51b641,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.004166666666666667,-1.0,19.0,0.3298768009211252,-0.31622776601683794,0.9896304027633755
gpt-5.4-nano,R2-R2,ai-race-fairgame-v3,23057ca869c47db7ed9c60d549854bad4c54d9f3da5bbb5ad67955a9c7f58f1e,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.0,0.0,,,,,
gpt-5.4-nano,R2-R2,ai-race-fairgame-v3,23057ca869c47db7ed9c60d549854bad4c54d9f3da5bbb5ad67955a9c7f58f1e,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.0,0.0,,,,,
gpt-5.4-nano,R2-R2,ai-race-fairgame-v3,23057ca869c47db7ed9c60d549854bad4c54d9f3da5bbb5ad67955a9c7f58f1e,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.0,0.0,,,,,
gpt-5.4-nano,R2-R3,ai-race-fairgame-v3,4c329810a855d9172e8bc4828efca98450f56d2c2e8f080940da80a0a6ecaa89,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.22601190476190477,0.3198809523809524,-0.9961013202317198,34.2576319514278,0.32618513154209805,-0.31499489522329965,0.9785553946262942
gpt-5.4-nano,R2-R3,ai-race-fairgame-v3,4c329810a855d9172e8bc4828efca98450f56d2c2e8f080940da80a0a6ecaa89,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.22601190476190477,0.24309523809523811,-0.21352607913522464,37.80846323066207,0.832063937004459,-0.06752287499126663,1.0
gpt-5.4-nano,R2-R3,ai-race-fairgame-v3,4c329810a855d9172e8bc4828efca98450f56d2c2e8f080940da80a0a6ecaa89,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3198809523809524,0.24309523809523811,0.7946899442996638,35.496171740280495,0.43207542797542225,0.25130302576192803,1.0
gpt-5.4-nano,R2-R4,ai-race-fairgame-v3,5480f7704f9543afee49c8a194da2be3fb24c90861c938f4c8ae695f6bc121b9,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.3223809523809524,0.3319642857142857,-0.08871257320711445,37.98815796904772,0.9297763840183646,-0.028053378842890993,1.0
gpt-5.4-nano,R2-R4,ai-race-fairgame-v3,5480f7704f9543afee49c8a194da2be3fb24c90861c938f4c8ae695f6bc121b9,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.3223809523809524,0.2614087301587302,0.6041295259479526,37.4113202439134,0.5494038131643052,0.19104253037533236,1.0
gpt-5.4-nano,R2-R4,ai-race-fairgame-v3,5480f7704f9543afee49c8a194da2be3fb24c90861c938f4c8ae695f6bc121b9,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.3319642857142857,0.2614087301587302,0.6921188614120403,37.240801952052,0.4931557805404472,0.21886720136244694,1.0
gpt-5.4-nano,R2-R5,ai-race-fairgame-v3,bbdc5278a9b3e412febc91a6ff0e08cf63475ababe107255c38b38b53a7c264e,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.43624999999999997,0.41543650793650794,0.14824530191757668,37.89676568267221,0.8829351843936097,0.046879280647886934,1.0
gpt-5.4-nano,R2-R5,ai-race-fairgame-v3,bbdc5278a9b3e412febc91a6ff0e08cf63475ababe107255c38b38b53a7c264e,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.43624999999999997,0.4327976190476191,0.024527022248988315,37.91685131671642,0.9805608593413196,0.007756125452842856,1.0
gpt-5.4-nano,R2-R5,ai-race-fairgame-v3,bbdc5278a9b3e412febc91a6ff0e08cf63475ababe107255c38b38b53a7c264e,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.41543650793650794,0.4327976190476191,-0.12667260023341584,37.99890122909106,0.8998674578237049,-0.040057393387357074,1.0
gpt-5.4-nano,R2-R6,ai-race-fairgame-v3,de5f80c6fcc136ddbd12d13d3986bfaa9c7e966b909e7351b7ddc080efa939e2,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.4925,0.50625,-0.0858400162866757,37.99965025377153,0.9320443020801991,-0.027144996585184444,1.0
gpt-5.4-nano,R2-R6,ai-race-fairgame-v3,de5f80c6fcc136ddbd12d13d3986bfaa9c7e966b909e7351b7ddc080efa939e2,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.4925,0.4841666666666667,0.05241431762319162,37.99455403849064,0.9584731802418422,0.016574862569278863,1.0
gpt-5.4-nano,R2-R6,ai-race-fairgame-v3,de5f80c6fcc136ddbd12d13d3986bfaa9c7e966b909e7351b7ddc080efa939e2,pilot,completed,max_private_risk,0.6,0.9,3,20,20,0.50625,0.4841666666666667,0.13868456888959615,37.991445625006506,0.8904319383430089,0.04385591140096526,1.0
gpt-5.4-nano,R3-R1,ai-race-fairgame-v3,ef8327325e4daa7f9e0a56c8e6887824d28890e57fdaa94ae12a3d22b4f929a4,pilot,completed,max_private_risk,0.1,0.6,3,20,20,0.19023809523809523,0.2558730158730159,-0.8398702200616223,36.214465399845565,0.40649182209773216,-0.26559028343415686,1.0
gpt-5.4-nano,R3-R1,ai-race-fairgame-v3,ef8327325e4daa7f9e0a56c8e6887824d28890e57fdaa94ae12a3d22b4f929a4,pilot,completed,max_private_risk,0.1,0.9,3,20,20,0.19023809523809523,0.13587301587301587,0.8554105829759798,36.85482310944791,0.3978510226830604,0.2705045776816551,1.0
