model,max_private_risk,persona_condition,prompt_version,protocol_signature,run_phase,run_status,nearest_strategy_set,n_players,mean_min_mismatch_rate
gpt-5-nano,0.1,R6-R6,ai-race-fairgame-v3,7f69244f5c9ecdf874de48aaa1dfa920a53ba3c006f0d72507af7e7433c742e0,pilot,completed,AU,6,0.35642158767158766
gpt-5-nano,0.1,R6-R6,ai-race-fairgame-v3,7f69244f5c9ecdf874de48aaa1dfa920a53ba3c006f0d72507af7e7433c742e0,pilot,completed,AU|CS,1,0.4
gpt-5-nano,0.1,S_AA,ai-race-fairgame-v3,72d88f6f1a871b5991872d125c57cf8f2c99fb4548cf8d43662d26b3b5ea4f1c,pilot,completed,AS,11,0.28639062957244776
gpt-5-nano,0.1,S_AA,ai-race-fairgame-v3,72d88f6f1a871b5991872d125c57cf8f2c99fb4548cf8d43662d26b3b5ea4f1c,pilot,completed,AS|AU,1,0.5
gpt-5-nano,0.1,S_AA,ai-race-fairgame-v3,72d88f6f1a871b5991872d125c57cf8f2c99fb4548cf8d43662d26b3b5ea4f1c,pilot,completed,AS|CS,1,0.3
gpt-5-nano,0.1,S_AA,ai-race-fairgame-v3,72d88f6f1a871b5991872d125c57cf8f2c99fb4548cf8d43662d26b3b5ea4f1c,pilot,completed,AU,7,0.3675790479361908
gpt-5-nano,0.1,S_AC,ai-race-fairgame-v3,18e617eefe8e0a994d792ee2e680f00dc38673b43ff5546e5bcd9d821ded93a2,pilot,completed,AS,11,0.04366656071201526
gpt-5-nano,0.1,S_AC,ai-race-fairgame-v3,18e617eefe8e0a994d792ee2e680f00dc38673b43ff5546e5bcd9d821ded93a2,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.1,S_AC,ai-race-fairgame-v3,18e617eefe8e0a994d792ee2e680f00dc38673b43ff5546e5bcd9d821ded93a2,pilot,completed,AS|CS,3,0.38730158730158726
gpt-5-nano,0.1,S_AC,ai-race-fairgame-v3,18e617eefe8e0a994d792ee2e680f00dc38673b43ff5546e5bcd9d821ded93a2,pilot,completed,AU,5,0.41172105672105674
gpt-5-nano,0.1,S_CA,ai-race-fairgame-v3,9fbff883ad22b6c67f0696d20295ff3690e6b4fb6098aaffc8db4fd39675a992,pilot,completed,AS,10,0.026250000000000002
gpt-5-nano,0.1,S_CA,ai-race-fairgame-v3,9fbff883ad22b6c67f0696d20295ff3690e6b4fb6098aaffc8db4fd39675a992,pilot,completed,AS|CS,6,0.37813251563251565
gpt-5-nano,0.1,S_CA,ai-race-fairgame-v3,9fbff883ad22b6c67f0696d20295ff3690e6b4fb6098aaffc8db4fd39675a992,pilot,completed,AU,4,0.3540064102564103
gpt-5-nano,0.1,S_CC,ai-race-fairgame-v3,3050014eab7573c1e9ccb80096dc67a6921b13e4afd85419fc9da2039f99d23f,pilot,completed,AS|CS,20,0.0
gpt-5-nano,0.1,none,ai-race-fairgame-v3,b323588675c9a8ba411ffa23e98811bc735ee30269e7db0dcbd23907d5a266f1,pilot,completed,AS,16,0.15379828504828505
gpt-5-nano,0.1,none,ai-race-fairgame-v3,b323588675c9a8ba411ffa23e98811bc735ee30269e7db0dcbd23907d5a266f1,pilot,completed,AS|CS,4,0.0
gpt-5-nano,0.6,R+,ai-race-fairgame-v3,b33fdc8b55d4dbe70a50d073c1df939b6026ae9807dbbdaf60d10362342736db,pilot,completed,AS,14,0.26586716854574
gpt-5-nano,0.6,R+,ai-race-fairgame-v3,b33fdc8b55d4dbe70a50d073c1df939b6026ae9807dbbdaf60d10362342736db,pilot,completed,AU,6,0.31944953194953196
gpt-5-nano,0.6,R-,ai-race-fairgame-v3,5f15793a13f7e4526ab316ee4339dc47dfd90790ea75542cee4ff3992a4f3cab,pilot,completed,AS,11,0.12087407541952996
gpt-5-nano,0.6,R-,ai-race-fairgame-v3,5f15793a13f7e4526ab316ee4339dc47dfd90790ea75542cee4ff3992a4f3cab,pilot,completed,AS|CS,8,0.0
gpt-5-nano,0.6,R-,ai-race-fairgame-v3,5f15793a13f7e4526ab316ee4339dc47dfd90790ea75542cee4ff3992a4f3cab,pilot,completed,CS,1,0.09090909090909091
gpt-5-nano,0.6,R0,ai-race-fairgame-v3,ce2572ed7d6c65c40f8bcee90f0e86899a1ed8b6732f58a717bf0774e3814209,pilot,completed,AS|CS,20,0.0
gpt-5-nano,0.6,R1-R1,ai-race-fairgame-v3,28932989a4ce8dbaef4df00f5fbb34fc8506f9799753e1880dcce9f2d8ff02ee,pilot,completed,AS|CS,20,0.0
gpt-5-nano,0.6,R1-R2,ai-race-fairgame-v3,cd7731c0357528df12e9c019e5c38926db31562198e17cbbdb7f58aab6936176,pilot,completed,AS|CS,20,0.0
gpt-5-nano,0.6,R1-R3,ai-race-fairgame-v3,d5a78c68f5cac31ca4db628960ab46c654c0023a9537b0f7b31377a8f061266e,pilot,completed,AS,6,0.16517857142857142
gpt-5-nano,0.6,R1-R3,ai-race-fairgame-v3,d5a78c68f5cac31ca4db628960ab46c654c0023a9537b0f7b31377a8f061266e,pilot,completed,AS|CS,13,0.008547008547008546
gpt-5-nano,0.6,R1-R3,ai-race-fairgame-v3,d5a78c68f5cac31ca4db628960ab46c654c0023a9537b0f7b31377a8f061266e,pilot,completed,CS,1,0.1875
gpt-5-nano,0.6,R1-R4,ai-race-fairgame-v3,54e34cb2cbdda8a3e58434ba1ec3f67263b35fb7a14e40efc7094166e4d26f6c,pilot,completed,AS,10,0.01111111111111111
gpt-5-nano,0.6,R1-R4,ai-race-fairgame-v3,54e34cb2cbdda8a3e58434ba1ec3f67263b35fb7a14e40efc7094166e4d26f6c,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.6,R1-R4,ai-race-fairgame-v3,54e34cb2cbdda8a3e58434ba1ec3f67263b35fb7a14e40efc7094166e4d26f6c,pilot,completed,AS|CS,2,0.38111888111888115
gpt-5-nano,0.6,R1-R4,ai-race-fairgame-v3,54e34cb2cbdda8a3e58434ba1ec3f67263b35fb7a14e40efc7094166e4d26f6c,pilot,completed,AU,7,0.36340702947845804
gpt-5-nano,0.6,R1-R5,ai-race-fairgame-v3,f1e253d8fb164767a13e1e0dfc09e99d1ba68fd9952ce60cfc53df0a6a108790,pilot,completed,AS,10,0.01
gpt-5-nano,0.6,R1-R5,ai-race-fairgame-v3,f1e253d8fb164767a13e1e0dfc09e99d1ba68fd9952ce60cfc53df0a6a108790,pilot,completed,AS|CS,4,0.40089285714285716
gpt-5-nano,0.6,R1-R5,ai-race-fairgame-v3,f1e253d8fb164767a13e1e0dfc09e99d1ba68fd9952ce60cfc53df0a6a108790,pilot,completed,AU,5,0.43031274281274284
gpt-5-nano,0.6,R1-R5,ai-race-fairgame-v3,f1e253d8fb164767a13e1e0dfc09e99d1ba68fd9952ce60cfc53df0a6a108790,pilot,completed,CS,1,0.3
gpt-5-nano,0.6,R1-R6,ai-race-fairgame-v3,578aed3e5e391ad7e0d1df7dece1d043f7c9bd2727310bca65229822b65c0c5b,pilot,completed,AS,10,0.0125
gpt-5-nano,0.6,R1-R6,ai-race-fairgame-v3,578aed3e5e391ad7e0d1df7dece1d043f7c9bd2727310bca65229822b65c0c5b,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.6,R1-R6,ai-race-fairgame-v3,578aed3e5e391ad7e0d1df7dece1d043f7c9bd2727310bca65229822b65c0c5b,pilot,completed,AS|CS,2,0.4110576923076923
gpt-5-nano,0.6,R1-R6,ai-race-fairgame-v3,578aed3e5e391ad7e0d1df7dece1d043f7c9bd2727310bca65229822b65c0c5b,pilot,completed,AU,7,0.33800247371675946
gpt-5-nano,0.6,R2-R1,ai-race-fairgame-v3,afa635149ba0e41a8c13160ef18de15979eddad138c4736033dabdcddadd76da,pilot,completed,AS|CS,20,0.0
gpt-5-nano,0.6,R2-R2,ai-race-fairgame-v3,20fc9d5dc05dab2641d82e87fd797bfde3bd8a0f26c925c84ad65f7580cf216a,pilot,completed,AS|CS,20,0.0
gpt-5-nano,0.6,R2-R3,ai-race-fairgame-v3,c3c3880229a504030b53b75b4a709ff3e6338493197e88215632c8098490ae8a,pilot,completed,AS,4,0.03125
gpt-5-nano,0.6,R2-R3,ai-race-fairgame-v3,c3c3880229a504030b53b75b4a709ff3e6338493197e88215632c8098490ae8a,pilot,completed,AS|CS,16,0.04184704184704184
gpt-5-nano,0.6,R2-R4,ai-race-fairgame-v3,eb3fc01948afc39a0bdb7d8505f0fc8cf8c0faa405d5e01e06786000810cf63e,pilot,completed,AS,10,0.01534090909090909
gpt-5-nano,0.6,R2-R4,ai-race-fairgame-v3,eb3fc01948afc39a0bdb7d8505f0fc8cf8c0faa405d5e01e06786000810cf63e,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.6,R2-R4,ai-race-fairgame-v3,eb3fc01948afc39a0bdb7d8505f0fc8cf8c0faa405d5e01e06786000810cf63e,pilot,completed,AS|CS,1,0.4
gpt-5-nano,0.6,R2-R4,ai-race-fairgame-v3,eb3fc01948afc39a0bdb7d8505f0fc8cf8c0faa405d5e01e06786000810cf63e,pilot,completed,AU,8,0.3424401986901987
gpt-5-nano,0.6,R2-R5,ai-race-fairgame-v3,5d5e4f80e4411da94cc030534db4e5a4cc712cc6e0240ff52e47f17c7ae39036,pilot,completed,AS,10,0.017361111111111112
gpt-5-nano,0.6,R2-R5,ai-race-fairgame-v3,5d5e4f80e4411da94cc030534db4e5a4cc712cc6e0240ff52e47f17c7ae39036,pilot,completed,AS|CS,3,0.36103896103896105
gpt-5-nano,0.6,R2-R5,ai-race-fairgame-v3,5d5e4f80e4411da94cc030534db4e5a4cc712cc6e0240ff52e47f17c7ae39036,pilot,completed,AU,7,0.36756715506715504
gpt-5-nano,0.6,R2-R6,ai-race-fairgame-v3,6fddd011d29c0ee6b3b9adac863d71167c141100ac6a59ecb6672ddf3aea488b,pilot,completed,AS,10,0.00625
gpt-5-nano,0.6,R2-R6,ai-race-fairgame-v3,6fddd011d29c0ee6b3b9adac863d71167c141100ac6a59ecb6672ddf3aea488b,pilot,completed,AS|AU,1,0.5
gpt-5-nano,0.6,R2-R6,ai-race-fairgame-v3,6fddd011d29c0ee6b3b9adac863d71167c141100ac6a59ecb6672ddf3aea488b,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.6,R2-R6,ai-race-fairgame-v3,6fddd011d29c0ee6b3b9adac863d71167c141100ac6a59ecb6672ddf3aea488b,pilot,completed,AS|CS,2,0.39230769230769236
gpt-5-nano,0.6,R2-R6,ai-race-fairgame-v3,6fddd011d29c0ee6b3b9adac863d71167c141100ac6a59ecb6672ddf3aea488b,pilot,completed,AU,6,0.34955507455507456
gpt-5-nano,0.6,R3-R1,ai-race-fairgame-v3,5fb0408188b461c4d41c167266c63d73f72355d97246d15fb7b2c792b3bed518,pilot,completed,AS,8,0.07932692307692307
gpt-5-nano,0.6,R3-R1,ai-race-fairgame-v3,5fb0408188b461c4d41c167266c63d73f72355d97246d15fb7b2c792b3bed518,pilot,completed,AS|CS,12,0.06875
gpt-5-nano,0.6,R3-R2,ai-race-fairgame-v3,5544079c8b2c6f8cd9c2b6f4ab10b7606034b1b75eea1acaf0c9d8dab93b7f03,pilot,completed,AS,6,0.07407407407407407
gpt-5-nano,0.6,R3-R2,ai-race-fairgame-v3,5544079c8b2c6f8cd9c2b6f4ab10b7606034b1b75eea1acaf0c9d8dab93b7f03,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.6,R3-R2,ai-race-fairgame-v3,5544079c8b2c6f8cd9c2b6f4ab10b7606034b1b75eea1acaf0c9d8dab93b7f03,pilot,completed,AS|CS,13,0.06694843617920541
gpt-5-nano,0.6,R3-R3,ai-race-fairgame-v3,a39695ae5f4da7bb6d8a5fa790e310edb62647bc0e42c1b8fcd16cdf62ef49fd,pilot,completed,AS,13,0.18996398900245054
gpt-5-nano,0.6,R3-R3,ai-race-fairgame-v3,a39695ae5f4da7bb6d8a5fa790e310edb62647bc0e42c1b8fcd16cdf62ef49fd,pilot,completed,AS|CS,6,0.0
gpt-5-nano,0.6,R3-R3,ai-race-fairgame-v3,a39695ae5f4da7bb6d8a5fa790e310edb62647bc0e42c1b8fcd16cdf62ef49fd,pilot,completed,CS,1,0.0
gpt-5-nano,0.6,R3-R4,ai-race-fairgame-v3,762fd623bba3bee2e043aff8722a1bbfaed5bbfc6c05780fcc4c61ef3f9561d0,pilot,completed,AS,13,0.2336286576671192
gpt-5-nano,0.6,R3-R4,ai-race-fairgame-v3,762fd623bba3bee2e043aff8722a1bbfaed5bbfc6c05780fcc4c61ef3f9561d0,pilot,completed,AS|CS,1,0.4
gpt-5-nano,0.6,R3-R4,ai-race-fairgame-v3,762fd623bba3bee2e043aff8722a1bbfaed5bbfc6c05780fcc4c61ef3f9561d0,pilot,completed,AU,4,0.3013888888888889
gpt-5-nano,0.6,R3-R4,ai-race-fairgame-v3,762fd623bba3bee2e043aff8722a1bbfaed5bbfc6c05780fcc4c61ef3f9561d0,pilot,completed,CS,2,0.3423076923076923
gpt-5-nano,0.6,R3-R5,ai-race-fairgame-v3,18e87c63f13788867fa8962d0a84174f518d7e02922a434bf5eda6f433d102b9,pilot,completed,AS,14,0.22762951334379908
gpt-5-nano,0.6,R3-R5,ai-race-fairgame-v3,18e87c63f13788867fa8962d0a84174f518d7e02922a434bf5eda6f433d102b9,pilot,completed,AS|AU,1,0.5
gpt-5-nano,0.6,R3-R5,ai-race-fairgame-v3,18e87c63f13788867fa8962d0a84174f518d7e02922a434bf5eda6f433d102b9,pilot,completed,AS|CS,1,0.2222222222222222
gpt-5-nano,0.6,R3-R5,ai-race-fairgame-v3,18e87c63f13788867fa8962d0a84174f518d7e02922a434bf5eda6f433d102b9,pilot,completed,AU,3,0.364057239057239
gpt-5-nano,0.6,R3-R5,ai-race-fairgame-v3,18e87c63f13788867fa8962d0a84174f518d7e02922a434bf5eda6f433d102b9,pilot,completed,CS,1,0.3125
gpt-5-nano,0.6,R3-R6,ai-race-fairgame-v3,4b09c77d364ce7b9843792dc3ab9b3e48d3a2ccd33e684793da6f3a523e742a6,pilot,completed,AS,13,0.2912602354910047
gpt-5-nano,0.6,R3-R6,ai-race-fairgame-v3,4b09c77d364ce7b9843792dc3ab9b3e48d3a2ccd33e684793da6f3a523e742a6,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.6,R3-R6,ai-race-fairgame-v3,4b09c77d364ce7b9843792dc3ab9b3e48d3a2ccd33e684793da6f3a523e742a6,pilot,completed,AS|CS,2,0.34285714285714286
gpt-5-nano,0.6,R3-R6,ai-race-fairgame-v3,4b09c77d364ce7b9843792dc3ab9b3e48d3a2ccd33e684793da6f3a523e742a6,pilot,completed,AU,2,0.3798076923076923
gpt-5-nano,0.6,R3-R6,ai-race-fairgame-v3,4b09c77d364ce7b9843792dc3ab9b3e48d3a2ccd33e684793da6f3a523e742a6,pilot,completed,CS,2,0.1111111111111111
gpt-5-nano,0.6,R4-R1,ai-race-fairgame-v3,ad54d488b748b7c2902b8bdfcba5dc8e65684f09de4a21febb23eaffcf2ed7e5,pilot,completed,AS,10,0.013942307692307693
gpt-5-nano,0.6,R4-R1,ai-race-fairgame-v3,ad54d488b748b7c2902b8bdfcba5dc8e65684f09de4a21febb23eaffcf2ed7e5,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.6,R4-R1,ai-race-fairgame-v3,ad54d488b748b7c2902b8bdfcba5dc8e65684f09de4a21febb23eaffcf2ed7e5,pilot,completed,AS|CS,3,0.4054834054834055
gpt-5-nano,0.6,R4-R1,ai-race-fairgame-v3,ad54d488b748b7c2902b8bdfcba5dc8e65684f09de4a21febb23eaffcf2ed7e5,pilot,completed,AU,5,0.4113888888888889
gpt-5-nano,0.6,R4-R1,ai-race-fairgame-v3,ad54d488b748b7c2902b8bdfcba5dc8e65684f09de4a21febb23eaffcf2ed7e5,pilot,completed,CS,1,0.38461538461538464
gpt-5-nano,0.6,R4-R2,ai-race-fairgame-v3,2ff3bf58b3359778743f5aef3a3796aed48078220df34125657762569a72755c,pilot,completed,AS,12,0.10032560032560033
gpt-5-nano,0.6,R4-R2,ai-race-fairgame-v3,2ff3bf58b3359778743f5aef3a3796aed48078220df34125657762569a72755c,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.6,R4-R2,ai-race-fairgame-v3,2ff3bf58b3359778743f5aef3a3796aed48078220df34125657762569a72755c,pilot,completed,AS|CS,3,0.4003787878787879
gpt-5-nano,0.6,R4-R2,ai-race-fairgame-v3,2ff3bf58b3359778743f5aef3a3796aed48078220df34125657762569a72755c,pilot,completed,AU,2,0.4
gpt-5-nano,0.6,R4-R2,ai-race-fairgame-v3,2ff3bf58b3359778743f5aef3a3796aed48078220df34125657762569a72755c,pilot,completed,AU|CS,1,0.4444444444444444
gpt-5-nano,0.6,R4-R2,ai-race-fairgame-v3,2ff3bf58b3359778743f5aef3a3796aed48078220df34125657762569a72755c,pilot,completed,CAS,1,0.38461538461538464
gpt-5-nano,0.6,R4-R3,ai-race-fairgame-v3,184991aef9058bd59fdb65e452b7170a18e644c5ae745f902c13f6e06c8ea2e8,pilot,completed,AS,14,0.271727379763094
gpt-5-nano,0.6,R4-R3,ai-race-fairgame-v3,184991aef9058bd59fdb65e452b7170a18e644c5ae745f902c13f6e06c8ea2e8,pilot,completed,AS|AU,2,0.5
gpt-5-nano,0.6,R4-R3,ai-race-fairgame-v3,184991aef9058bd59fdb65e452b7170a18e644c5ae745f902c13f6e06c8ea2e8,pilot,completed,AU,3,0.3974025974025974
gpt-5-nano,0.6,R4-R3,ai-race-fairgame-v3,184991aef9058bd59fdb65e452b7170a18e644c5ae745f902c13f6e06c8ea2e8,pilot,completed,CS,1,0.0
gpt-5-nano,0.6,R4-R4,ai-race-fairgame-v3,469e9877f8d14613f573038c972f799a1999b46cb9781b40d84aae39e6302d38,pilot,completed,AS,11,0.2986729179910998
gpt-5-nano,0.6,R4-R4,ai-race-fairgame-v3,469e9877f8d14613f573038c972f799a1999b46cb9781b40d84aae39e6302d38,pilot,completed,AS|AU,1,0.5
gpt-5-nano,0.6,R4-R4,ai-race-fairgame-v3,469e9877f8d14613f573038c972f799a1999b46cb9781b40d84aae39e6302d38,pilot,completed,AS|CS,1,0.25
gpt-5-nano,0.6,R4-R4,ai-race-fairgame-v3,469e9877f8d14613f573038c972f799a1999b46cb9781b40d84aae39e6302d38,pilot,completed,AU,3,0.3198717948717949
gpt-5-nano,0.6,R4-R4,ai-race-fairgame-v3,469e9877f8d14613f573038c972f799a1999b46cb9781b40d84aae39e6302d38,pilot,completed,AU|CS,1,0.42857142857142855
gpt-5-nano,0.6,R4-R4,ai-race-fairgame-v3,469e9877f8d14613f573038c972f799a1999b46cb9781b40d84aae39e6302d38,pilot,completed,CS,3,0.23597883597883595
gpt-5-nano,0.6,R4-R5,ai-race-fairgame-v3,69f7da726d7dd32c1b9c6c53b427b894d5423affbf8fd3b387e66a727c78a085,pilot,completed,AS,11,0.33716901785083603
gpt-5-nano,0.6,R4-R5,ai-race-fairgame-v3,69f7da726d7dd32c1b9c6c53b427b894d5423affbf8fd3b387e66a727c78a085,pilot,completed,AS|CS,3,0.2545454545454546
gpt-5-nano,0.6,R4-R5,ai-race-fairgame-v3,69f7da726d7dd32c1b9c6c53b427b894d5423affbf8fd3b387e66a727c78a085,pilot,completed,AU,4,0.42936507936507934
gpt-5-nano,0.6,R4-R5,ai-race-fairgame-v3,69f7da726d7dd32c1b9c6c53b427b894d5423affbf8fd3b387e66a727c78a085,pilot,completed,CS,2,0.2875
gpt-5-nano,0.6,R4-R6,ai-race-fairgame-v3,00baa465aca87360ea15f6e6dc7ac9059b508cf9ce9e122d8bcc073a9509696b,pilot,completed,AS,11,0.31179338338429247
gpt-5-nano,0.6,R4-R6,ai-race-fairgame-v3,00baa465aca87360ea15f6e6dc7ac9059b508cf9ce9e122d8bcc073a9509696b,pilot,completed,AS|AU,1,0.5
gpt-5-nano,0.6,R4-R6,ai-race-fairgame-v3,00baa465aca87360ea15f6e6dc7ac9059b508cf9ce9e122d8bcc073a9509696b,pilot,completed,AS|CS,3,0.3189393939393939
gpt-5-nano,0.6,R4-R6,ai-race-fairgame-v3,00baa465aca87360ea15f6e6dc7ac9059b508cf9ce9e122d8bcc073a9509696b,pilot,completed,AU,4,0.4273885836385836
gpt-5-nano,0.6,R4-R6,ai-race-fairgame-v3,00baa465aca87360ea15f6e6dc7ac9059b508cf9ce9e122d8bcc073a9509696b,pilot,completed,AU|CS,1,0.4
gpt-5-nano,0.6,R5-R1,ai-race-fairgame-v3,f5ab178729f12f236b85937033a38bcd266df8c1c44b86eee4345115fa9f291f,pilot,completed,AS,10,0.03159090909090909
gpt-5-nano,0.6,R5-R1,ai-race-fairgame-v3,f5ab178729f12f236b85937033a38bcd266df8c1c44b86eee4345115fa9f291f,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.6,R5-R1,ai-race-fairgame-v3,f5ab178729f12f236b85937033a38bcd266df8c1c44b86eee4345115fa9f291f,pilot,completed,AU,8,0.4008155039405039
gpt-5-nano,0.6,R5-R1,ai-race-fairgame-v3,f5ab178729f12f236b85937033a38bcd266df8c1c44b86eee4345115fa9f291f,pilot,completed,CS,1,0.4
gpt-5-nano,0.6,R5-R2,ai-race-fairgame-v3,12f7eaa826e6956d709fb758be3a38931cd08b08297985b5698cadf5328bee3b,pilot,completed,AS,10,0.013942307692307693
gpt-5-nano,0.6,R5-R2,ai-race-fairgame-v3,12f7eaa826e6956d709fb758be3a38931cd08b08297985b5698cadf5328bee3b,pilot,completed,AS|CS,1,0.4
gpt-5-nano,0.6,R5-R2,ai-race-fairgame-v3,12f7eaa826e6956d709fb758be3a38931cd08b08297985b5698cadf5328bee3b,pilot,completed,AU,8,0.4105632215007215
gpt-5-nano,0.6,R5-R2,ai-race-fairgame-v3,12f7eaa826e6956d709fb758be3a38931cd08b08297985b5698cadf5328bee3b,pilot,completed,CS,1,0.38461538461538464
gpt-5-nano,0.6,R5-R3,ai-race-fairgame-v3,d165c488ef730d384923091fda8b720709d36b2274c4ac2b303f65df4153d231,pilot,completed,AS,10,0.24540945165945166
gpt-5-nano,0.6,R5-R3,ai-race-fairgame-v3,d165c488ef730d384923091fda8b720709d36b2274c4ac2b303f65df4153d231,pilot,completed,AS|AU,2,0.5
gpt-5-nano,0.6,R5-R3,ai-race-fairgame-v3,d165c488ef730d384923091fda8b720709d36b2274c4ac2b303f65df4153d231,pilot,completed,AS|CS,3,0.36923076923076925
gpt-5-nano,0.6,R5-R3,ai-race-fairgame-v3,d165c488ef730d384923091fda8b720709d36b2274c4ac2b303f65df4153d231,pilot,completed,AU,4,0.3622100122100122
gpt-5-nano,0.6,R5-R3,ai-race-fairgame-v3,d165c488ef730d384923091fda8b720709d36b2274c4ac2b303f65df4153d231,pilot,completed,CS,1,0.2222222222222222
gpt-5-nano,0.6,R5-R4,ai-race-fairgame-v3,c9491baed85c6ec9fe2d753bde54f61b1dbf77f469b411648568cd117834786b,pilot,completed,AS,9,0.37299598549598545
gpt-5-nano,0.6,R5-R4,ai-race-fairgame-v3,c9491baed85c6ec9fe2d753bde54f61b1dbf77f469b411648568cd117834786b,pilot,completed,AS|AU,1,0.5
gpt-5-nano,0.6,R5-R4,ai-race-fairgame-v3,c9491baed85c6ec9fe2d753bde54f61b1dbf77f469b411648568cd117834786b,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.6,R5-R4,ai-race-fairgame-v3,c9491baed85c6ec9fe2d753bde54f61b1dbf77f469b411648568cd117834786b,pilot,completed,AS|CS,4,0.36964285714285716
gpt-5-nano,0.6,R5-R4,ai-race-fairgame-v3,c9491baed85c6ec9fe2d753bde54f61b1dbf77f469b411648568cd117834786b,pilot,completed,AU,5,0.365006105006105
gpt-5-nano,0.6,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,AS,6,0.29778739778739777
gpt-5-nano,0.6,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,AS|AU,2,0.5
gpt-5-nano,0.6,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,AS|CS,3,0.32315832315832316
gpt-5-nano,0.6,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,AU,5,0.401474358974359
gpt-5-nano,0.6,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,AU|CAS,1,0.2
gpt-5-nano,0.6,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,AU|CS,2,0.4
gpt-5-nano,0.6,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,CS,1,0.2
gpt-5-nano,0.6,R5-R6,ai-race-fairgame-v3,2b314f8fc6f5b732c1eaade615e0a90f4e2d2b19a344e215452876df453c9dc0,pilot,completed,AS,10,0.3787481962481962
gpt-5-nano,0.6,R5-R6,ai-race-fairgame-v3,2b314f8fc6f5b732c1eaade615e0a90f4e2d2b19a344e215452876df453c9dc0,pilot,completed,AS|CS,1,0.25
gpt-5-nano,0.6,R5-R6,ai-race-fairgame-v3,2b314f8fc6f5b732c1eaade615e0a90f4e2d2b19a344e215452876df453c9dc0,pilot,completed,AU,4,0.3690746753246753
gpt-5-nano,0.6,R5-R6,ai-race-fairgame-v3,2b314f8fc6f5b732c1eaade615e0a90f4e2d2b19a344e215452876df453c9dc0,pilot,completed,AU|CS,1,0.3333333333333333
gpt-5-nano,0.6,R5-R6,ai-race-fairgame-v3,2b314f8fc6f5b732c1eaade615e0a90f4e2d2b19a344e215452876df453c9dc0,pilot,completed,CS,4,0.2730769230769231
gpt-5-nano,0.6,R6-R1,ai-race-fairgame-v3,7d5b42fcb0b165feb515ed7a994f4cabe269f2cd9077d99d2573eac039a8dc54,pilot,completed,AS,10,0.040192307692307694
gpt-5-nano,0.6,R6-R1,ai-race-fairgame-v3,7d5b42fcb0b165feb515ed7a994f4cabe269f2cd9077d99d2573eac039a8dc54,pilot,completed,AS|AU|CS,2,0.5
gpt-5-nano,0.6,R6-R1,ai-race-fairgame-v3,7d5b42fcb0b165feb515ed7a994f4cabe269f2cd9077d99d2573eac039a8dc54,pilot,completed,AS|CS,1,0.45454545454545453
gpt-5-nano,0.6,R6-R1,ai-race-fairgame-v3,7d5b42fcb0b165feb515ed7a994f4cabe269f2cd9077d99d2573eac039a8dc54,pilot,completed,AU,7,0.33283621140764
gpt-5-nano,0.6,R6-R2,ai-race-fairgame-v3,320ad475ef61963e7fe9139623948c5cbea92c143fe0676edb6f4c0f421061c9,pilot,completed,AS,10,0.02361111111111111
gpt-5-nano,0.6,R6-R2,ai-race-fairgame-v3,320ad475ef61963e7fe9139623948c5cbea92c143fe0676edb6f4c0f421061c9,pilot,completed,AS|AU|CS,1,0.5
gpt-5-nano,0.6,R6-R2,ai-race-fairgame-v3,320ad475ef61963e7fe9139623948c5cbea92c143fe0676edb6f4c0f421061c9,pilot,completed,AS|CS,2,0.4495192307692308
gpt-5-nano,0.6,R6-R2,ai-race-fairgame-v3,320ad475ef61963e7fe9139623948c5cbea92c143fe0676edb6f4c0f421061c9,pilot,completed,AU,7,0.3762677798392084
