specification,term,coefficient,cluster_robust_se,z,p_value,ci_95_low,ci_95_high,odds_ratio,odds_ratio_ci_95_low,odds_ratio_ci_95_high
5,C(persona_condition)[T.S_AC],-1.2827343138405027,0.9426945707060403,-1.3607104079105774,0.17360522419243962,-3.130381720845789,0.5649130931647839,0.27727809763678646,0.04370111244288004,1.7592948813274751
5,C(persona_condition)[T.S_CA],-1.6653836042956278,0.9464673526333285,-1.7595784996303143,0.07847929962305855,-3.520425527999923,0.18965831940866718,0.1891180975510238,0.029586842458911314,1.2088364911189171
5,C(persona_condition)[T.none],2.646010990622492,0.29505185447270194,8.967952414165557,3.020774974486635e-19,2.0677199822842427,3.2243019989607413,14.097690513820899,7.906774963620818,25.136023060970334
5,first_round_unsafe,4.497774925596573,1.293318586836279,3.4777006774479657,0.0005057343254771771,1.962917074861228,7.032632776331919,89.81705915604456,7.120066568305074,1133.0096478804105
5,own_prev_unsafe,-2.2235014521832364,0.3088853645696208,-7.198468128398726,6.089277509545815e-13,-2.8289056420912173,-1.6180972622752552,0.1082294842302814,0.059077470202939235,0.19827560686865625
5,opponent_prev_unsafe,-1.3721750015997443,0.1738600491420604,-7.892411214485192,2.964031904369614e-15,-1.7129344362685466,-1.031415566930942,0.25355487711699887,0.18033583142448686,0.35650195084351277
5,progress_gap_before,0.3762831878790244,0.11150200369516211,3.374676466870978,0.0007390251752605478,0.15774327643245462,0.5948230993255941,1.4568596403514849,1.1708655673346924,1.8127102469299594
6,Intercept,0.15764609709166505,0.1728592176174801,0.9119912681805599,0.3617733141482541,-0.18115174383436755,0.49644393801769765,1.170751788919251,0.8343087478813773,1.6428687278399576
6,C(max_private_risk)[T.0.6],-0.36687994582744904,0.12638112405512536,-2.90296473124754,0.0036964826301379393,-0.6145823973011835,-0.11917749435371466,0.6928928247259968,0.5408667155545784,0.8876502338741611
6,C(max_private_risk)[T.0.9],-0.34973276063362657,0.11253471237895145,-3.107776731644633,0.0018850041515382225,-0.5702967439069452,-0.12916877736030793,0.7048764352828545,0.5653576473681394,0.8788256271583318
6,C(persona_condition)[T.R0],2.7723326519257685,0.35413212936782645,7.828526196916263,4.936221032295405e-15,2.0782464325963494,3.4664188712551876,15.99590339950707,7.990444838199731,32.02186245540865
6,C(persona_condition)[T.S_AA],-0.5139812763006019,1.6679498106067927,-0.30815152412386904,0.7579670368667395,-3.78310283311032,2.7551402805091163,0.5981095927821427,0.022751986172498656,15.723246413116719
6,C(persona_condition)[T.S_AC],-1.0923922114723135,0.9609864709979508,-1.1367404687163831,0.25564679637864796,-2.975891084258542,0.7911066613139153,0.33541315401562405,0.05100196669988242,2.2058361895869423
6,C(persona_condition)[T.S_CA],-1.5244008992398344,1.0449175430240598,-1.4588719554158487,0.14460035326821183,-3.5724016503810736,0.5235998519014051,0.21775147286809135,0.02808831429903324,1.688093611863889
6,C(persona_condition)[T.none],2.7261951721894313,0.3226907362363584,8.448321770825796,2.955199648925661e-17,2.0937329510214546,3.358657393357408,15.27465886924705,8.115152158121996,28.750564256315958
6,first_round_unsafe,4.600832812868195,1.5918562147930186,2.8902313978567586,0.0038495834886078735,1.4808519633076216,7.7208136624287675,99.56720196979349,4.396689904195222,2254.793475117335
6,own_prev_unsafe,-1.0244834329073222,0.36298097167319837,-2.822416360242962,0.004766325281206085,-1.7359130644601446,-0.3130538013544999,0.35898185573209784,0.17623920904157284,0.7312105713914218
6,opponent_prev_unsafe,0.05782816236515849,0.29180115063914064,0.19817660841465418,0.8429068883027676,-0.5140915835349041,0.6297479082652212,1.0595329124366462,0.5980436206058243,1.8771373088124683
6,own_prev_unsafe:opponent_prev_unsafe,-2.6108842222651143,0.6923134501990219,-3.7712458446597474,0.0001624345440876552,-3.9677936506678613,-1.253974793862367,0.07346955162019116,0.018915120493270675,0.28536825959910067
6,progress_gap_before,1.1557509061789568,0.08967766105335431,12.887835081819711,5.270257469671942e-38,0.979985920296592,1.3315158920613215,3.176407706400565,2.6644187274398843,3.7867793877036324
6,own_prev_unsafe:progress_gap_before,-1.3355764776254482,0.22860449884255926,-5.842301811152302,5.148442042181322e-09,-1.7836330620606928,-0.8875198931902035,0.2630065143747346,0.16802658600645148,0.4116754868833172
6,opponent_prev_unsafe:progress_gap_before,0.08347506278852118,0.1928156312062627,0.43292684450061275,0.6650679171247028,-0.294436630032111,0.4613867556091534,1.0870581067569751,0.7449511523764705,1.5862722323421208
6,own_prev_unsafe:opponent_prev_unsafe:progress_gap_before,0.8785308968770075,0.5398236375261103,1.6274405857867136,0.1036435576274787,-0.1795039906775734,1.9365657844315884,2.4073604465347183,0.835684615988648,6.934894107968796
